,Date,USDC,WETH,DAI,WBTC,USDT,FRAX,PAX,agEUR,APE,1INCH,BUSD,FEI,HEX,RAI,LOOKS,renBTC,MKR,LINK,ETH2x-FLI,MATIC,TUSD,EURS,CRV,NEXO,FUN,ENS,LUNA,MIM,LUSD
1644710400,2022-02-13,0.0647266321085365,1.0408995795453408,0.03694192326957395,0.6955011602808145,0.047132294946801476,0.07737583761753693,0.04308193886439781,0.13266317557818855,,0.9149355070498567,0.05615483617522423,0.1090500894032168,1.0218962451445526,0.2712175106389599,2.3878664575672786,0.690845274598887,0.7696239876687155,1.023720734729002,2.2023765274230214,1.1707348654667968,0.053262220533758696,0.45176959667294037,1.3155770497469996,0.94195047427403,0.7760741740133504,1.365025051166669,,0.07722119366644387,0.11467749069004578
1644796800,2022-02-14,0.06473390600291992,1.0382088572473596,0.03680303722435327,0.6943985485666463,0.04698676809617644,0.07710003804219365,0.04313619783941766,0.1312348072649712,,0.9123805267951121,0.053818040603092164,0.10881716062643079,1.025440831738914,0.2712558243557819,2.3475957243295835,0.689581256445419,0.76025736344884,1.009325803817668,2.1979808967341263,1.1620582745411172,0.05322039432682457,0.4520973723218993,1.2823767162486395,0.9359494752791983,0.777025491680406,1.3603607328167366,,0.0769006392642663,0.11461878894143745
1644883200,2022-02-15,0.0646887947366662,1.0401620663251858,0.036902918126851876,0.6952771605692598,0.046807348090077805,0.07705145366494563,0.04300552859705475,0.1313385161673586,,0.9173442386139039,0.05353863370670116,0.10916536216848084,1.0201999280948648,0.271609904671166,2.53187228886805,0.6901905907944692,0.7578075021130938,1.014479599123708,2.200346606338573,1.1602864765922383,0.05318840320962344,0.45214634124641284,1.3059092195988364,0.9397763055848756,0.7764057706149644,1.3588180230844724,,0.07700537428249654,0.1145444070163682
1644969600,2022-02-16,0.0646744072876253,1.0814640274320513,0.03691298537441343,0.7121963235617366,0.04711944214542702,0.07576427220383222,0.04326400802831625,0.13124266956339095,,0.9391258066626414,0.05353872983681104,0.10913734951562068,1.0131808301462448,0.2715866009987389,2.4264149074756887,0.6948726267559698,0.8054770034225737,1.066197918456311,2.274933400322255,1.2410925440374942,0.053070727931079836,0.4520596762282773,1.3588823144204323,0.9524507427600677,0.7860728783483685,1.3846958278998296,,0.07679610936560524,0.11643234669090417
1645056000,2022-02-17,0.06404465257473614,1.0720023176216253,0.03675134773436838,0.7089995282653576,0.04687276097956329,0.07563898449769552,0.0429611514151927,0.13120928808749976,,0.9068736844850568,0.05268249361069558,0.10958419343165934,0.9130236096058403,0.27140352727165373,2.435289786868328,0.6928201093656089,0.7709510963879918,1.0471328860577667,2.2567591649539884,1.2332510841387805,0.052397259364950446,0.45213434178435885,1.3441926837863443,0.9446455869830819,0.7849006792456636,1.3293018813500526,,0.0763308396721183,0.11611365671960414
1645142400,2022-02-18,0.06331610568830147,1.112719661696712,0.03645177885658596,0.7653183487774216,0.04630142403012474,0.07662441027264608,0.04240971375622497,0.12833468755987248,,0.9499653385213109,0.05203531626214469,0.10927152079309874,0.9222969776480339,0.2712903073252992,2.5426017926509914,0.7512679119549958,0.8131395789610398,1.0910405845656013,2.3147496972119033,1.2724397165869181,0.05193277849675824,0.4521205648382945,1.367849373390777,0.9713392927123425,0.8441493882782404,1.3746556403466352,,0.07661898648247961,0.1158268422765802
1645228800,2022-02-19,0.06343373073108328,1.116550473258708,0.035777429650703345,0.76478092605142,0.04620013914383358,0.07423452047183307,0.04164996873609257,0.1279074155723859,,0.9485756742668,0.05186865144149462,0.10940799152096128,0.9505471082124469,0.27149231695246917,2.425464979413001,0.7512610529451778,0.8164641032266697,1.078113805152745,2.3228058264447684,1.2710236809286737,0.05186876875527065,0.4521977021126129,1.3478224865993558,0.9735685122970201,0.843211251331577,1.3680331871549525,,0.07646292489650124,0.11569123402210496
1645315200,2022-02-20,0.06353300321623463,1.1108227889003417,0.03382175996908432,0.7607912466682188,0.04652049367005062,0.07437655105110971,0.04103227924188959,0.1256101472576634,,0.9473727232956062,0.052463952791295385,0.10976098161535641,0.95549460181919,0.271235963790456,2.425516878051489,0.7476095301775338,0.7979047273729796,1.06047548533517,2.318121896640289,1.269620722454328,0.052286629746543425,0.4519573212704118,1.3384641295802149,0.9764596918612505,0.8256682254488369,1.3661758246526179,,0.07711417866351722,0.11583435230516109
1645401600,2022-02-21,0.0628911733064372,0.9368790078539162,0.034819087040701906,0.6606257850073488,0.046667182065584636,0.07338823782046132,0.039613693468843844,0.12747813039374625,,0.8961451466215794,0.05578473671501508,0.10070142946252242,0.8526190405592988,0.2708681243247735,2.2583790523091127,0.6531032500774699,0.8102447489169593,0.9651681761818309,1.8484388106777818,1.1997742621129799,0.053035145467404295,0.45137495926949706,1.2252148127691294,0.8286757794481112,0.674776134696185,1.2395972828285449,,0.07922757435980998,0.11707703439011487
1645488000,2022-02-22,0.06273924235759033,0.9029136260338334,0.03383864293771249,0.6624401729616718,0.045344459095991996,0.07101122957049033,0.034628328865577325,0.12091902665819247,,0.8390512086260783,0.05172401388504106,0.0815576529441705,0.8569603211645351,0.2729098922464517,2.2584540822424475,0.6530326128978904,0.8390263089138457,0.9465288938107271,1.7653048704736565,1.1711417963060309,0.05015023527168061,0.45132741226751144,1.1728558769725446,0.809853362484714,0.7388543136490929,1.2260945527796552,,0.07928901279441117,0.10679658005346979
1645574400,2022-02-23,0.06293685800571594,0.8764235616565866,0.033675556024811246,0.6597902127135211,0.045253852417729175,0.07284116244900114,0.03540471527694242,0.12169934265553799,,0.8346842816090358,0.053991998360315555,0.08157112799148138,0.849477574469339,0.2779177462367313,2.290809497887248,0.6530397576872381,0.8836354505992852,0.9426774684191624,1.70232375019179,1.1646225394539635,0.049725205253031146,0.4512261975201569,1.1653078165019433,0.8045172522198702,0.667512668454948,1.22284280422086,,0.08253126068142823,0.10613469089948842
1645660800,2022-02-24,0.061394708626799376,0.8329239731247049,0.033783748453774555,0.6656725018183124,0.042101599186723515,0.07335934595854741,0.03560333481157846,0.12062111386897467,,0.8118072817071249,0.055129137343061525,0.08273044285483777,0.842402588375677,0.27810097490717767,2.2827353723659347,0.6533718827769731,0.8752642949309538,0.9348805463543494,1.6576439723547682,1.1425698184295898,0.047973478432726195,0.4022468222471801,1.1577493979446511,0.7933766102085714,0.6228582077729007,1.2234279985176753,,0.08227971140101605,0.11024223969883204
1645747200,2022-02-25,0.06107352174601265,0.8126628832519786,0.03314061506219232,0.6711028511796271,0.04005197462904789,0.07320522531367384,0.032310802593319705,0.12459836514350736,,0.8214097197312108,0.05475539986979483,0.08252162081824722,0.8620858276380328,0.27807045105592676,2.2745388838470615,0.6570576468448499,0.8967956651816368,0.9350586332257745,1.6593989135220346,1.1334285596541755,0.047149369208796664,0.3506634358534719,1.1221501590012677,0.7898491609185009,0.6477273879956466,1.230748349290203,,0.08317052747101517,0.10932864353449992
1645833600,2022-02-26,0.06073747029350174,0.8396679518713831,0.03322594694924011,0.6756266686128194,0.04031827580842015,0.0732115828098541,0.03179000999212976,0.12515872048349733,,0.8835705747250339,0.05492783364323549,0.08245334058824802,0.9914662441106668,0.27840293156010726,2.3522069845061284,0.6422198830419373,0.8862922892849346,0.9785295895943544,1.7203402137665724,1.1667375621398097,0.04727050417287191,0.297780293823619,1.1235211163871226,0.8437057189946361,0.6760974037784404,1.2570969218680652,,0.08312648463406509,0.10977080885489715
1645920000,2022-02-27,0.06056928414917933,0.8264510353946546,0.032721585366250694,0.6716638310115668,0.03538788613170435,0.06802744599812881,0.031623508758978625,0.1067755145312343,,0.8842749715639875,0.0552651695774178,0.08245029583485844,0.9909559937641799,0.24184058163984679,2.334445294823429,0.6244173726341633,0.8891857362827932,0.9822855435810546,1.6131220685088683,1.1710592143241128,0.046325634396990695,0.28540731847301065,1.1232616433946587,0.8648944807718377,0.6990945925281117,1.266998144047183,,0.0682393176596939,0.09247518300108269
