,Date,USDC,WETH,DAI,WBTC,USDT,FRAX,PAX,agEUR,APE,1INCH,BUSD,FEI,HEX,RAI,LOOKS,renBTC,MKR,LINK,ETH2x-FLI,MATIC,TUSD,EURS,CRV,NEXO,FUN,ENS,LUNA,MIM,LUSD
1647388800,2022-03-16,0.9998504694718322,2620.155576594975,0.9983274585394073,39344.323872615474,1.0002701882169003,0.9942541202943168,0.9983828469616087,1.0934927114466568,,1.3516853827530095,0.9996180860099949,0.9982285947953159,0.10541144209848978,3.0196528776282237,1.0564877025193835,39149.49228629471,1786.730177742292,13.719574500639855,60.984747774779024,1.3804929097944365,0.9992576148619404,1.094789661326393,1.9532841589559726,2.1034176998071574,0.010931832191802614,13.358173275506902,,0.9959982970383523,1.0022013707574078
1647475200,2022-03-17,0.999926767465406,2770.9149320124784,1.000737422592711,41108.23413745602,1.0008959695250852,1.0005997112762512,1.0003012903286996,1.101355826542895,8.536838712231901,1.5117796360526699,1.0007593224808298,1.0020411469724713,0.11559316247731653,3.031907769140417,1.2475845798112608,41082.45171378656,1926.7545190868361,14.677533043456762,67.35042720108997,1.4676828353511477,1.0012579082711304,1.102529060397359,2.0933340696509433,2.201998514650517,0.01097965722178619,14.461476545323677,,0.997632450741551,1.0042147186564523
1647561600,2022-03-18,1.0006617430101565,2819.511927109917,1.000449708088905,40929.30669535329,1.001182884815684,0.9987877311951335,1.0006183981595815,1.109503615779598,8.536838712231901,1.4814453700083152,1.0008632203005008,1.000633154963462,0.117076948896674,3.024669068519946,1.2297996600496344,40822.59834626588,2061.6524235264696,14.428606416084424,69.81471443955238,1.449989585383939,1.0005442355130312,1.1096937748252904,2.1262615305927732,2.205343813807916,0.010995394907558291,14.968064246722664,,0.9990250771326648,1.0042073126053055
1647648000,2022-03-19,1.000180956940051,2940.842907499457,1.0001117773110881,41787.848033567505,1.0013238153741784,0.999846719497768,0.9997770517898777,1.103954136420611,12.988729425242765,1.5903307558007156,0.999253968961394,0.9998176408858563,0.1172987968594442,3.0247676875213085,1.3717185275325574,41799.39229019481,2042.435061684135,15.033247765521265,76.42274320727208,1.5006865752792231,1.0011886323031478,1.1062024070456644,2.245476852245705,2.2799051481527455,0.01081573400735401,15.001566346578139,,0.9985344604367049,1.00344313576124
1647734400,2022-03-20,0.9998901531646284,2946.29175771794,0.9995768311757415,42174.05332892451,1.0002337243292465,1.0001027512997849,0.9996452422746613,1.1054726899357878,11.53516533563708,1.6336388672502316,0.9992102930139417,0.9986865333537923,0.12069528156396245,3.01852659341905,1.6090021511944137,42034.37374803046,2056.7062973058005,14.945473626633964,75.82850733886195,1.5262442393097375,0.9999340304040024,1.104430101067926,2.2833449933175474,2.2390282191322655,0.010853540220370854,16.459162710538205,,0.9981600972955003,1.002105982396311
1647820800,2022-03-21,0.9995387480920084,2860.2908294967697,0.9993197920621565,41248.88895062883,0.9997056645299373,0.9987540760296046,0.9998085084332564,1.1014845211958044,9.61821369999986,1.5547507037382444,0.999427756816108,0.9992913382778322,0.11646567999634048,3.018836530169033,1.506261830199169,41068.98033746736,1990.988077875708,14.55253332485175,72.29351416252368,1.4640682235614884,0.9998097521699142,1.1041322188136953,2.14601361327647,2.206317304707823,0.010469777390345983,15.97130399771656,,0.9969799783212594,1.0022078180185237
1647907200,2022-03-22,0.9990389697376056,2894.9883554250973,0.9991889962824667,41022.23510719978,1.0002161567819432,0.999102192224186,0.9999634840156396,1.0983101503250896,10.483837782502226,1.5330103320694959,0.9995563674905592,0.999249963097355,0.11700472048769311,3.0184517662078654,1.7309444999986412,41076.65553259694,2003.1855349510024,15.00469041411479,73.88694098068103,1.466245055822723,0.9999338927430163,1.1014254702817943,2.200309893253778,2.1763100789368486,0.010694916336840643,15.834313599218786,,0.9970058570006002,1.0030330077238876
1647993600,2022-03-23,0.9995525568534767,2969.6717449874104,0.9988920598180073,42346.000915260185,0.9996097475057055,0.9982464803798781,1.0002469303280215,1.097927527563418,12.266127009622561,1.5482593604105264,1.0000336112580535,1.0534270580769984,0.11540631574339845,3.0232129154994727,1.8584155416620232,42300.884408163925,2040.0995550804987,15.480076368021386,77.43292560987064,1.5058924071893063,0.9996527681986828,1.1020589909471321,2.265208406189562,2.199128675935003,0.01087168596737047,17.433898745793957,,0.9940054763138932,1.0035089942517832
1648080000,2022-03-24,0.998884668090607,3020.330382504293,0.9992236831228998,42786.73440306521,0.9983480265630348,0.9984290143980247,0.999005327880055,1.0957911149428228,13.286062710388501,1.6106085339839722,0.9993110086697389,0.9982209169283524,0.12029718351310313,3.0118786056797013,1.7449698916437328,42752.87408157904,1987.8830865268742,15.766951525984446,79.38179081781097,1.554465080074417,1.0009147471082644,1.0996918647233398,2.381251603923428,2.2772988191201655,0.010951300710879242,18.16086819284992,,0.9945285022467188,0.999693504486396
1648166400,2022-03-25,1.0002616763821996,3112.680307297306,0.9992663665530306,43934.17693572089,0.9996152844491702,0.9969075851394472,0.9992751367664398,1.094586673418989,12.79928941660666,1.6280348441252803,0.9994712808284519,0.9981389966990158,0.1359813834041935,3.0097361886181786,1.824303105740079,43882.4375639918,2009.6102757575052,16.14821065614812,83.5781041197545,1.628999609937458,0.9985170176755329,1.097099582216908,2.3788316348677627,2.2899970622272305,0.01116951994216905,18.136798364163973,,0.9857277875557491,1.002197624973241
