,Source,Target,Volume
0,USDC,WETH,355588693.38033444
1,WETH,USDC,379250121.80360496
2,WETH,USDT,73955938.85281694
3,USDT,WETH,69971486.28555974
4,USDC,WETH,39986149.454907954
5,WETH,USDC,52030138.280110106
6,USDC,USDT,41015942.89739907
7,USDT,USDC,38666887.815705664
8,WETH,LOOKS,53848083.11689956
9,LOOKS,WETH,55135913.93632498
10,WBTC,WETH,24850391.862686995
11,WETH,WBTC,23992392.68130248
12,WETH,USDT,22943069.19846747
13,USDT,WETH,17686602.659133755
14,WBTC,WETH,15991334.323653184
15,WETH,WBTC,12411348.962744812
16,DAI,USDC,10729313.381736042
17,USDC,DAI,9448334.010228302
18,DAI,WETH,9169311.525831148
19,WETH,DAI,9778779.47154125
20,WBTC,USDC,10258844.582044495
21,USDC,WBTC,4467780.786648096
22,DAI,WETH,7632330.533638888
23,WETH,DAI,9837291.007556392
24,USDC,UST,4786937.881731
25,UST,USDC,5640994.11306
26,USDC,UST,3174778.459588
27,UST,USDC,1827301.41378
28,FEI,USDC,8425832.139755242
29,USDC,FEI,6608539.033091947
30,Metis,WETH,2413442.491802941
31,WETH,Metis,2167954.983802283
32,FRAX,USDC,545201.4830680001
33,USDC,FRAX,1082911.8881830005
34,STRONG,WETH,3503679.492809135
35,WETH,STRONG,3860296.56545634
36,WETH,WRLD,184739.6836650166
37,WRLD,WETH,206113.48750668368
38,MATIC,WETH,1806008.4247561835
39,WETH,MATIC,1094716.4475778395
40,EURT,USDT,5917268.576191999
41,USDT,EURT,7768228.729214
42,HEX,USDC,1368566.4181379995
43,USDC,HEX,1400542.291511
44,LINK,WETH,1707568.351626475
45,WETH,LINK,1399832.7042452593
46,GALA,WETH,793800.1351418282
47,WETH,GALA,715864.8537495959
48,agEUR,USDC,2472227.412408
49,USDC,agEUR,3390499.602721
50,UST,USDT,611793.5093500001
51,USDT,UST,1819799.976538
52,ETH2x-FLI,WETH,1283006.4806064714
53,WETH,ETH2x-FLI,1087620.6248163567
54,PAX,USDC,959302.450665
55,USDC,PAX,658436.663436
56,Nvir,WETH,5278.5199742702725
57,WETH,Nvir,68876.16850141347
58,HEX,USDC,454199.48864
59,USDC,HEX,1089544.2596889995
60,FRAX,USDT,908641.381488284
61,USDT,FRAX,795400.6787559999
62,DAI,USDT,1060742.587117734
63,USDT,DAI,597342.7434530358
64,USDC,USDT,1209745.6578800068
65,USDT,USDC,605759.2202815
66,FTM,WETH,1679425.7139356826
67,WETH,FTM,1004842.195097084
68,WETH,BTRFLY,594444.1996725416
69,BTRFLY,WETH,743987.4812875557
70,RAI,DAI,1247338.7323646424
71,DAI,RAI,61277.21471752484
72,WBTC,PAX,896709.6408838596
73,PAX,WBTC,214322.39812386132
74,DAI,USDC,338122.79064310936
75,USDC,DAI,577535.6742094841
76,SAND,WETH,1202964.1820512156
77,WETH,SAND,659521.3632732233
78,PAX,WETH,738496.2977931021
79,WETH,PAX,1117999.1096019435
80,FXS,WETH,356237.5815769337
81,WETH,FXS,373082.9640129329
82,SHIB,WETH,910687.3206738376
83,WETH,SHIB,888181.603142875
84,WBTC,USDT,371399.19149542926
85,USDT,WBTC,132718.99692868546
86,USDC,NCR,319075.318297
87,NCR,USDC,366316.712148
88,MKR,WETH,681163.6343183813
89,WETH,MKR,840107.0424118784
90,DAI,FRAX,574478.8485072372
91,FRAX,DAI,381053.4890136851
92,HEX,WETH,541108.1509345378
93,WETH,HEX,626884.2738389635
94,USDC,EURS,4709618.587965
95,EURS,USDC,3601720.2563620005
96,USDC,WETH,631818.7184994781
97,WETH,USDC,1779905.2183281125
98,oneUNI,USDC,623796.0685389999
99,USDC,oneUNI,1227153.010255
