,Source,Target,Volume
0,USDC,WETH,268093656.91286737
1,WETH,USDC,290877304.5786833
2,WETH,USDT,130056724.59228748
3,USDT,WETH,117406992.03358936
4,USDC,WETH,185739555.10694253
5,WETH,USDC,247082397.91801676
6,WBTC,WETH,59251971.8254422
7,WETH,WBTC,60603812.35831947
8,WETH,USDT,69993450.03842258
9,USDT,WETH,45807075.46772643
10,USDC,USDT,43176300.43276906
11,USDT,USDC,40404051.76169288
12,AGLD,WETH,33106389.112364385
13,WETH,AGLD,30869057.723238576
14,WBTC,WETH,44555374.81697865
15,WETH,WBTC,52309012.23220047
16,DAI,USDC,28220294.205208197
17,USDC,DAI,28645690.98752097
18,DAI,WETH,21521748.670363657
19,WETH,DAI,28612253.84331515
20,HEX,USDC,15730201.865177987
21,USDC,HEX,15464017.142724998
22,FEI,USDC,23465754.603935856
23,USDC,FEI,17101219.25613968
24,DAI,WETH,18127623.578461926
25,WETH,DAI,30947459.67844912
26,UNI,WETH,18391282.866515696
27,WETH,UNI,16326100.07531966
28,AXS,WETH,14268849.326166471
29,WETH,AXS,12415040.343847666
30,WBTC,USDC,22902225.677018438
31,USDC,WBTC,16295661.667039834
32,LINK,WETH,23572471.685595103
33,WETH,LINK,17555647.373588175
34,ETH2x-FLI,WETH,16502813.996855795
35,WETH,ETH2x-FLI,11341033.380059063
36,DAI,USDT,14620720.241368309
37,USDT,DAI,10115031.747841123
38,FTM,WETH,11847471.931486582
39,WETH,FTM,13193893.365311896
40,USDC,UST,3736460.541265999
41,UST,USDC,3959287.443569
42,EURT,USDT,3479582.030555545
43,USDT,EURT,2569945.577428762
44,HEX,WETH,3905042.5615917714
45,WETH,HEX,4235612.44379757
46,QNT,WETH,2701489.869042559
47,WETH,QNT,2989335.916968717
48,DPI,WETH,14303150.679329917
49,WETH,DPI,13032330.802475857
50,PERP,WETH,2102648.989954686
51,WETH,PERP,2718948.093639472
52,GALA,WETH,266386.5258893453
53,WETH,GALA,315670.29410004034
54,MATIC,WETH,6771979.299053922
55,WETH,MATIC,5783885.418568922
56,VXV,WETH,2241334.6738741263
57,WETH,VXV,2663646.00048326
58,XYO,WETH,1325135.9715800586
59,WETH,XYO,1406372.6107291265
60,WETH,SLP,2326521.408878635
61,SLP,WETH,2319577.992191499
62,WBTC,USDT,5348124.86892943
63,USDT,WBTC,3663191.3407337135
64,RARE,WETH,1795750.6934950638
65,WETH,RARE,2088310.865989623
66,FRAX,USDC,2367722.1798190004
67,USDC,FRAX,1675445.33318
68,SUSHI,WETH,1529564.3917847276
69,WETH,SUSHI,1288862.7178697735
70,USDC,EURS,45617.82
71,EURS,USDC,2206072.431025
72,COMP,WETH,1954308.5546332705
73,WETH,COMP,933886.2999075742
74,SHIB,WETH,2014936.461554288
75,WETH,SHIB,1742061.286304676
76,FTX Token,WETH,3485416.3813837613
77,WETH,FTX Token,3830072.1604678095
78,PAX,USDC,2006764.9765390004
79,USDC,PAX,1715168.2349830002
80,WBTC,PAX,4049133.403820094
81,PAX,WBTC,2129969.8702041376
82,Metis,WETH,2635872.740744276
83,WETH,Metis,2724425.4649499347
84,USDC,EURT,804390.964136
85,EURT,USDC,1039689.2193089998
86,PAX,WETH,2722133.962214904
87,WETH,PAX,4220395.046494931
88,WBTC,renBTC,5086347.4749553865
89,renBTC,WBTC,7525163.477035123
90,CEL,WETH,1145633.211697864
91,WETH,CEL,1565217.0123648911
92,LYXe,WETH,369001.1835516045
93,WETH,LYXe,432911.4834551396
94,RAI,USDC,1340787.825598
95,USDC,RAI,1146477.963346
96,MCB,WETH,1499574.8336022114
97,WETH,MCB,1369653.4411263675
98,RUNE,WETH,2387065.2109716684
99,WETH,RUNE,2097634.7269254616
