,Source,Target,Volume
0,USDC,WETH,247529584.4938573
1,WETH,USDC,261789025.94876564
2,WETH,USDT,54526097.526209146
3,USDT,WETH,51211266.40117717
4,USDC,WETH,28015637.567479786
5,WETH,USDC,39054818.2773171
6,DAI,WETH,27860173.31445596
7,WETH,DAI,29929536.079631675
8,USDC,USDT,32645843.763659768
9,USDT,USDC,34510092.16184006
10,WETH,USDT,21184544.21017444
11,USDT,WETH,15857594.767915642
12,DAI,WETH,15399966.54199678
13,WETH,DAI,20460405.943683863
14,FEI,USDC,11124556.46658934
15,USDC,FEI,3603333.1381085007
16,DAI,USDC,12012032.419080129
17,USDC,DAI,11188274.44503468
18,WBTC,WETH,14236358.354260294
19,WETH,WBTC,16082085.637914432
20,WBTC,WETH,2522270.192453303
21,WETH,WBTC,12039193.117710069
22,MATIC,WETH,8955505.98042802
23,WETH,MATIC,6281359.094084346
24,WBTC,USDC,10193783.074243683
25,USDC,WBTC,9977254.387633745
26,USDC,UST,5527644.546104
27,UST,USDC,7414571.554341
28,DAI,FEI,408878.74421282334
29,FEI,DAI,5386273.152209846
30,HEX,USDC,5469540.391396998
31,USDC,HEX,6600500.675346004
32,ETH2x-FLI,WETH,2277184.519838563
33,WETH,ETH2x-FLI,1450214.962250547
34,FRAX,USDC,5469901.268905999
35,USDC,FRAX,2158528.383636
36,WETH,ENS,2127806.4918307257
37,ENS,WETH,3616053.445706368
38,GALA,WETH,4365358.006903689
39,WETH,GALA,3936960.43719563
40,SPELL,WETH,11113349.245193977
41,WETH,SPELL,10668146.824258488
42,MIM,USDC,3292845.4543089992
43,USDC,MIM,3591927.7637839997
44,PEOPLE,WETH,1746025.7267465473
45,WETH,PEOPLE,1573340.9327555525
46,Metis,WETH,1601717.5194591123
47,WETH,Metis,1760882.2322536595
48,USDC,NCR,1032211.566857
49,NCR,USDC,997755.150657
50,PEOPLE,WETH,897115.0980888477
51,WETH,PEOPLE,747630.4211879463
52,SAND,WETH,2755333.907346988
53,WETH,SAND,1643075.893154487
54,RBN,WETH,1056939.2072267572
55,WETH,RBN,644208.5251423856
56,EURT,USDT,2905418.0211329926
57,USDT,EURT,2972265.7081467803
58,STRONG,WETH,2360104.003457304
59,WETH,STRONG,2262717.5651368005
60,LINK,WETH,2798298.2334245094
61,WETH,LINK,2266065.80298208
62,USDC,WETH,0.0
63,WETH,USDC,574606.0128351132
64,LUSD,USDC,504081.59502499993
65,USDC,LUSD,565253.697998
66,DAI,USDC,1954209.6897208367
67,USDC,DAI,562289.1222910064
68,UST,USDT,2620342.2777290004
69,USDT,UST,2317753.794213
70,FTM,WETH,4134504.364161837
71,WETH,FTM,6869255.976136123
72,BYTES,WETH,560052.8325721273
73,WETH,BYTES,587363.1919470099
74,DAI,USDT,897727.3299301036
75,USDT,DAI,1028379.9621701648
76,WETH,NCR,1316625.757138275
77,NCR,WETH,1222268.7117081108
78,WETH,CRV,1518341.5092713768
79,CRV,WETH,1485283.506115934
80,USDC,USDT,1819359.61046622
81,USDT,USDC,1723837.4647778815
82,SHIB,WETH,2291473.2858793256
83,WETH,SHIB,2045310.2037379548
84,DAI,FRAX,1675314.361749872
85,FRAX,DAI,2483741.717818781
86,NEXO,WETH,1826049.2108608356
87,WETH,NEXO,1811353.31359332
88,MANA,WETH,1791064.9070183693
89,WETH,MANA,1360067.1954620397
90,WBTC,USDT,934844.6431161456
91,USDT,WBTC,876714.0279010158
92,WETH,EURT,726954.8966259897
93,EURT,WETH,309881.44640588434
94,WETH,IMX,895636.9790868701
95,IMX,WETH,912906.9320321208
96,OHM,WETH,215530.9664746608
97,WETH,OHM,179332.2386706919
98,FRAX,USDT,770254.4255080192
99,USDT,FRAX,599709.3824694933
