,Source,Target,Volume
0,USDC,WETH,193516032.4379557
1,WETH,USDC,190588244.3825935
2,WETH,USDT,43488921.27767617
3,USDT,WETH,44814239.54098169
4,USDC,WETH,48762330.48421935
5,WETH,USDC,48602887.70274746
6,WBTC,WETH,44210736.08629016
7,WETH,WBTC,45699122.30603479
8,DAI,WETH,23793958.12099978
9,WETH,DAI,24372286.61799069
10,WETH,USDT,18113993.121030703
11,USDT,WETH,19610955.98208376
12,WBTC,WETH,11367725.07861336
13,WETH,WBTC,13919012.788713995
14,DAI,WETH,14764415.07124347
15,WETH,DAI,17907777.256696623
16,USDC,USDT,4871516.695281114
17,USDT,USDC,10198524.502654849
18,FEI,USDC,7947400.010578447
19,USDC,FEI,11369114.326167565
20,DAI,USDC,12286184.025903812
21,USDC,DAI,8116183.375118471
22,DYDX,WETH,10297093.545712542
23,WETH,DYDX,8064861.939281404
24,HEX,USDC,7198544.718916998
25,USDC,HEX,6898469.403645999
26,WBTC,USDC,4665761.147397704
27,USDC,WBTC,5678504.281136441
28,AXS,WETH,2546974.8534617024
29,WETH,AXS,2501915.597510656
30,SHIB,WETH,813951.7796430677
31,WETH,SHIB,855010.2029183188
32,FTM,WETH,2950999.91156231
33,WETH,FTM,4454855.685597601
34,SHIB,WETH,1808526.440149355
35,WETH,SHIB,2181118.506543373
36,ETH2x-FLI,WETH,4563607.046365356
37,WETH,ETH2x-FLI,4610927.088021069
38,MATIC,WETH,2031363.4821583035
39,WETH,MATIC,1464425.9645708587
40,OHM,WETH,4550367.765662494
41,WETH,OHM,4377316.293974812
42,UNI,WETH,3481812.055433881
43,WETH,UNI,1531401.1431965232
44,DAI,USDT,2426823.3957667714
45,USDT,DAI,1599566.6192621775
46,LINK,WETH,2253115.449785398
47,WETH,LINK,1230799.957078934
48,STRONG,WETH,3791016.3583148737
49,WETH,STRONG,3817210.1724520703
50,WETH,ICE,7010509.70618527
51,ICE,WETH,4434694.904254428
52,RARE,WETH,4825054.042414693
53,WETH,RARE,5034642.158321675
54,USDC,UST,1495127.93811
55,UST,USDC,1174044.3316330002
56,WBTC,USDT,3030718.489750705
57,USDT,WBTC,3645174.470099826
58,LUSD,DAI,3711084.05845215
59,DAI,LUSD,3773713.9114638376
60,DAI,FEI,2914353.2133369204
61,FEI,DAI,4491181.734222569
62,1INCH,WETH,4343040.550388958
63,WETH,1INCH,4376331.73419514
64,WETH,SLP,1440507.295285802
65,SLP,WETH,1521873.8080641453
66,FRAX,USDC,1170537.774877
67,USDC,FRAX,2628823.0156149995
68,DAI,FRAX,2539410.186980709
69,FRAX,DAI,2577495.680518812
70,AGLD,WETH,841844.5340273222
71,WETH,AGLD,1070759.927780082
72,FX,WETH,166261.08345120764
73,WETH,FX,83504.83020546162
74,GALA,WETH,698803.0861747116
75,WETH,GALA,646662.8009816316
76,RAI,DAI,1054460.087770144
77,DAI,RAI,17193.602443820895
78,aKLIMA,WETH,1331881.5173174036
79,WETH,aKLIMA,1423707.376002098
80,PERP,WETH,765839.4615556152
81,WETH,PERP,967127.9515886004
82,UST,USDT,743781.1970576841
83,USDT,UST,644999.5203246704
84,TKING,WETH,1431890.4298868382
85,WETH,TKING,1445889.9205427791
86,LYXe,WETH,471260.5956783946
87,WETH,LYXe,523489.1792359516
88,USDC,EURS,1268403.245151
89,EURS,USDC,1660208.482338
90,WETH,CRV,172746.59828344156
91,CRV,WETH,235709.0362169949
92,LCX,WETH,191761.06357460708
93,WETH,LCX,216283.70545906047
94,QNT,WETH,1261023.6608513033
95,WETH,QNT,1179669.926873904
96,RUNE,WETH,154741.9746472738
97,WETH,RUNE,134975.8137149368
98,HEX,WETH,833788.29160348
99,WETH,HEX,818334.9695048442
