,Source,Target,Volume
0,USDC,WETH,684742992.7250189
1,WETH,USDC,635757984.7721529
2,DAI,WETH,100846538.81800416
3,WETH,DAI,96891894.77631225
4,WETH,USDT,154192785.84716046
5,USDT,WETH,161454771.90056884
6,USDC,WETH,145166680.9459828
7,WETH,USDC,112634380.11790028
8,WBTC,WETH,51409469.39448976
9,WETH,WBTC,38127893.63209804
10,WETH,USDT,59225772.808667615
11,USDT,WETH,74747799.65397686
12,FEI,USDC,60142402.01910544
13,USDC,FEI,41950825.749064624
14,DAI,WETH,70005715.31084353
15,WETH,DAI,53204101.56400099
16,WBTC,WETH,33381632.49823394
17,WETH,WBTC,6462668.015238691
18,USDC,USDT,2873380.3254124443
19,USDT,USDC,2184339.3097726586
20,DAI,USDC,2411044.8492620424
21,USDC,DAI,11492809.96263518
22,WBTC,USDC,15371289.14045409
23,USDC,WBTC,13313207.857117062
24,GALA,WETH,10565434.43869122
25,WETH,GALA,10227270.306444578
26,DAI,FEI,15356076.5026387
27,FEI,DAI,21607207.617856435
28,ETH2x-FLI,WETH,6962280.19990049
29,WETH,ETH2x-FLI,9796746.074197814
30,FRAX,USDC,7513052.42002
31,USDC,FRAX,6082267.248913999
32,USDC,UST,13158509.190908998
33,UST,USDC,8173655.107445001
34,SHIB,WETH,8969657.616724454
35,WETH,SHIB,9211215.57334076
36,SPELL,WETH,2030479.96317062
37,WETH,SPELL,1858132.5943101784
38,WETH,ICE,1913189.1595358576
39,ICE,WETH,1691909.9090262502
40,SAND,WETH,7937889.790335556
41,WETH,SAND,5664707.508382393
42,HEX,USDC,3336230.382375001
43,USDC,HEX,2957252.475697
44,1INCH,WETH,667151.3814408683
45,WETH,1INCH,393295.3594990889
46,OHM,WETH,2623655.468448577
47,WETH,OHM,2202397.937488135
48,DAI,USDT,4291047.001035441
49,USDT,DAI,3408689.2354351943
50,LINK,WETH,1531215.4069394944
51,WETH,LINK,1315220.7498791427
52,RBN,WETH,654650.3978836524
53,WETH,RBN,3325827.7807114366
54,STRONG,WETH,2845956.565081034
55,WETH,STRONG,2806056.289891921
56,MATIC,WETH,4011532.438252816
57,WETH,MATIC,2571575.373783741
58,AXS,WETH,1305941.6259556292
59,WETH,AXS,876965.4938169217
60,DYDX,WETH,2872393.515935247
61,WETH,DYDX,2451102.4325598995
62,FTM,WETH,1999806.4747777337
63,WETH,FTM,1049623.2979009878
64,SHIB,WETH,3150442.627998213
65,WETH,SHIB,3274336.3973274603
66,Metis,WETH,535607.4476182315
67,WETH,Metis,417064.9271270821
68,LUSD,USDC,2833957.6321250014
69,USDC,LUSD,2857046.207863
70,PILOT,WETH,419713.6285488147
71,WETH,PILOT,220734.63802584447
72,WETH,NCR,8374184.764553622
73,NCR,WETH,8810288.91289867
74,BAT,WETH,263124.0995659162
75,WETH,BAT,38346.47212298156
76,XYO,WETH,313632.016469188
77,WETH,XYO,114961.93979643071
78,UNI,WETH,1075975.459424917
79,WETH,UNI,1016221.6654159024
80,DAI,FRAX,847216.0551936687
81,FRAX,DAI,872431.5040892665
82,RPL,WETH,1615227.5501054972
83,WETH,RPL,1905694.917703629
84,LCX,WETH,306841.71934513765
85,WETH,LCX,190209.9072885165
86,TKING,WETH,347422.6291013385
87,WETH,TKING,235720.18215352896
88,WETH,ENJ,580991.1928482316
89,ENJ,WETH,714976.8190504905
90,USDC,EURS,1426670.638426
91,EURS,USDC,1109965.809511
92,WETH,SLP,919080.9542837128
93,SLP,WETH,947770.3115785816
94,FXS,WETH,467292.6467700374
95,WETH,FXS,261873.68891962487
96,USDC,EURT,3034649.6539660003
97,EURT,USDC,2877642.5701730005
98,USDC,NCR,6299486.770614004
99,NCR,USDC,6552185.070816003
