,Source,Target,Volume
0,USDC,WETH,189727007.99306196
1,WETH,USDC,182868649.74536315
2,WETH,USDT,92124790.13214988
3,USDT,WETH,91875370.43393812
4,USDC,WETH,68280367.73613396
5,WETH,USDC,66057187.89718097
6,WETH,USDT,29566758.95129919
7,USDT,WETH,28690622.9111268
8,DAI,WETH,33414022.43863672
9,WETH,DAI,33272127.00565612
10,WBTC,WETH,23151556.082765605
11,WETH,WBTC,16359283.092139196
12,USDC,USDT,17439104.933232002
13,USDT,USDC,13529067.178514952
14,DAI,WETH,11731766.616704952
15,WETH,DAI,12090867.815979458
16,WBTC,WETH,26271221.8481854
17,WETH,WBTC,1820600.8748428584
18,DAI,USDC,9664736.104567572
19,USDC,DAI,4603306.577992916
20,AXS,WETH,6837137.546876783
21,WETH,AXS,3818095.72283378
22,UNI,WETH,5275184.006330791
23,WETH,UNI,5643591.258727423
24,FEI,USDC,1685130.3420245207
25,USDC,FEI,1536214.42137549
26,LINK,WETH,3892217.934651233
27,WETH,LINK,2964544.462414625
28,ETH2x-FLI,WETH,3068805.462807916
29,WETH,ETH2x-FLI,2989386.638161826
30,WBTC,USDC,5597147.93977324
31,USDC,WBTC,3313050.644916636
32,DAI,USDT,3330749.893758124
33,USDT,DAI,3337340.9720659293
34,HEX,USDC,3883670.87671
35,USDC,HEX,4547741.035627
36,WETH,SLP,1757610.852763457
37,SLP,WETH,2087268.0724820776
38,USDC,UST,830557.8293239999
39,UST,USDC,1541191.842256
40,PERP,WETH,8028084.114784174
41,WETH,PERP,8978169.50588735
42,MATIC,WETH,6493452.520496933
43,WETH,MATIC,551541.5558972235
44,COMP,WETH,3162267.659296305
45,WETH,COMP,3192759.548986505
46,1INCH,USDC,318475.05658409325
47,USDC,1INCH,316104.1276023515
48,EURT,USDT,1538963.372518891
49,USDT,EURT,1425467.932079587
50,QNT,WETH,1197498.701881505
51,WETH,QNT,1070740.0661302526
52,YGG,USDC,1991642.847206
53,USDC,YGG,1318064.6927760004
54,CEL,WETH,412398.37631295226
55,WETH,CEL,354295.2654414395
56,SHIB,WETH,1295491.6672707568
57,WETH,SHIB,914807.4844696588
58,FRAX,USDC,453818.727468
59,USDC,FRAX,588037.0220730001
60,YGG,WETH,1145472.6590340822
61,WETH,YGG,736506.4977576372
62,RAI,DAI,86487.51670832944
63,DAI,RAI,513093.1696640813
64,AAVE,WETH,567233.3980694925
65,WETH,AAVE,309257.05793560913
66,MKR,WETH,2756058.4385979027
67,WETH,MKR,1608366.8312478175
68,WETH,EURT,1068354.4885061637
69,EURT,WETH,1108226.7577039064
70,RAI,USDC,638640.9455820001
71,USDC,RAI,511440.356243
72,FX,WETH,14033398.531032084
73,WETH,FX,15033590.915930346
74,HEX,WETH,1661728.5044565203
75,WETH,HEX,1904335.782731472
76,WBTC,PAX,980196.166416244
77,PAX,WBTC,346436.7793823928
78,UNQT,WETH,370347.1610431105
79,WETH,UNQT,347715.5566942542
80,MM,USDC,220148.47842100004
81,USDC,MM,249938.208002
82,RUNE,WETH,878930.5529912706
83,WETH,RUNE,781900.5772416177
84,USDC,EURS,335282.52278400003
85,EURS,USDC,732281.944302
86,DPI,WETH,978780.8245991266
87,WETH,DPI,512683.5453576423
88,GALA,WETH,545825.5539926898
89,WETH,GALA,474672.6499818677
90,UST,USDT,1388140.0729799138
91,USDT,UST,874690.8307942465
92,NEXO,WETH,678082.1124111882
93,WETH,NEXO,594577.3747451125
94,UBT,WETH,1332388.0276422414
95,WETH,UBT,1442145.8874358982
96,PAX,WETH,596086.9420515638
97,WETH,PAX,587340.9252061313
98,ERN,WETH,214051.6273891001
99,WETH,ERN,110818.75023792833
