,Source,Target,Volume
0,USDC,WETH,534887832.1659989
1,WETH,USDC,520991204.3926301
2,WETH,USDT,69275068.87447272
3,USDT,WETH,71363020.48491369
4,APE,WETH,12440797.508471794
5,WETH,APE,14402873.22546262
6,USDC,WETH,44874832.99403929
7,WETH,USDC,38359640.10175119
8,WBTC,WETH,31151061.928231537
9,WETH,WBTC,30740649.15735823
10,USDC,USDT,46470908.19852411
11,USDT,USDC,77141661.58193794
12,WETH,LOOKS,7739904.489023686
13,LOOKS,WETH,7386989.19361903
14,DAI,WETH,14884751.723873466
15,WETH,DAI,14447940.482007643
16,WETH,USDT,17622536.111093413
17,USDT,WETH,20055424.08890052
18,DAI,USDC,11759429.180772156
19,USDC,DAI,21901594.687025364
20,WBTC,WETH,10433515.913310347
21,WETH,WBTC,11010986.294723907
22,USDC,UST,14949496.300276998
23,UST,USDC,12038410.202713
24,WBTC,USDC,10811643.4602201
25,USDC,WBTC,13269251.267588878
26,DAI,WETH,9065230.770614555
27,WETH,DAI,7897544.270078727
28,APE,USDC,1722674.7698769993
29,USDC,APE,1975135.226907
30,FRAX,USDC,4769507.570779001
31,USDC,FRAX,7194625.238588997
32,WBTC,renBTC,9045118.900903082
33,renBTC,WBTC,7270760.224418678
34,FRAX,USDT,1462272.9863619164
35,USDT,FRAX,2852164.654174156
36,HEX,WETH,3447139.24981904
37,WETH,HEX,3251455.508896878
38,LINK,WETH,2079333.680588727
39,WETH,LINK,2120572.613029581
40,SHI,WETH,462845.9878491164
41,WETH,SHI,547675.2340367809
42,APE,WETH,785183.0593050736
43,WETH,APE,1229900.783932997
44,ETH2x-FLI,WETH,1242369.8412224555
45,WETH,ETH2x-FLI,1253130.0281089495
46,USDC,UST,825670.866459
47,UST,USDC,841558.7270889999
48,USDC,STG,1810758.454949
49,STG,USDC,1686955.7223899993
50,MATIC,WETH,2049995.7140342789
51,WETH,MATIC,2978566.455626007
52,NEXO,WETH,617310.6941896055
53,WETH,NEXO,837320.9224706829
54,SHIB,WETH,9580704.382300168
55,WETH,SHIB,11398163.77692592
56,UNI,WETH,404034.02295614086
57,WETH,UNI,520834.0735639185
58,HEX,USDC,500237.54208
59,USDC,HEX,523563.514672
60,DAI,FEI,309725.6405021005
61,FEI,DAI,168036.226086345
62,DAI,FRAX,1163173.13577384
63,FRAX,DAI,1068776.9791722104
64,HEX,USDC,1898064.087451
65,USDC,HEX,2001331.3258320007
66,WETH,ENS,456829.9239394918
67,ENS,WETH,321264.0564684788
68,FEI,USDC,1395722.568326269
69,USDC,FEI,1135676.6855353557
70,Metis,WETH,1962681.651739
71,WETH,Metis,2085484.8349564024
72,FXS,WETH,735986.2570288237
73,WETH,FXS,949610.8558617852
74,MKR,WETH,772460.297172691
75,WETH,MKR,784244.5510081458
76,USDC,USDT,3243291.20623239
77,USDT,USDC,6657113.323879007
78,STG,WETH,1244442.7890793756
79,WETH,STG,1332648.357570782
80,FEI,USDC,90319.86769946948
81,USDC,FEI,90303.9396972546
82,USDC,UST,2104742.828412
83,UST,USDC,2511328.9379840004
84,TUSD,USDC,482821.27314055344
85,USDC,TUSD,947244.3597400156
86,WBTC,USDT,3531211.038204548
87,USDT,WBTC,3684288.517238048
88,DAI,PAX,3206173.790095997
89,PAX,DAI,3954525.966722903
90,DAI,USDC,885689.18573781
91,USDC,DAI,12479102.593317814
92,XSGD,WETH,147944.19728358055
93,WETH,XSGD,128254.1225012063
94,CNV,WETH,125956.93964191106
95,WETH,CNV,127841.49891878072
96,WETH,WRLD,522282.92861839087
97,WRLD,WETH,520528.0372129989
98,GNO,WETH,651236.5548301397
99,WETH,GNO,1747175.0151019546
