,Source,Target,Volume
0,USDC,WETH,317979420.9184349
1,WETH,USDC,339686087.8816939
2,WBTC,WETH,101399920.39589116
3,WETH,WBTC,130007132.6278158
4,USDC,WETH,28352804.867075637
5,WETH,USDC,41750743.40913708
6,USDC,USDT,25433608.88674974
7,USDT,USDC,37903274.30146416
8,WETH,USDT,36862779.5811114
9,USDT,WETH,34934644.16566041
10,WBTC,USDC,18318058.300826117
11,USDC,WBTC,13579729.944203991
12,WETH,USDT,26687822.355857342
13,USDT,WETH,19040801.54890042
14,DAI,USDC,9819420.95913204
15,USDC,DAI,16534690.534523692
16,WBTC,WETH,7935409.782624671
17,WETH,WBTC,20416384.64309941
18,DAI,WETH,7918067.322476366
19,WETH,DAI,11677254.415391251
20,DAI,WETH,16190938.68528022
21,WETH,DAI,17480523.501894448
22,FRAX,USDC,3899438.019063999
23,USDC,FRAX,3653845.258448
24,HEX,USDC,3751537.420146999
25,USDC,HEX,3262187.1947610034
26,LINK,WETH,5957613.891701384
27,WETH,LINK,4870048.183751769
28,APE,WETH,1946486.16674072
29,WETH,APE,1569505.4805030895
30,FEI,USDC,5324122.794857037
31,USDC,FEI,494912.79513898655
32,USDC,USDT,3419927.3204943254
33,USDT,USDC,4064695.302005
34,WETH,LOOKS,1555372.2834954793
35,LOOKS,WETH,1235984.8027423471
36,DAI,USDC,1667527.1815021688
37,USDC,DAI,698546.6997423106
38,agEUR,USDC,1411893.120665
39,USDC,agEUR,482860.910495
40,PAX,WETH,421174.8016331978
41,WETH,PAX,983774.2956923018
42,USDC,WETH,94087.485537595
43,WETH,USDC,474081.9370013883
44,DAI,FEI,10065.415289878994
45,FEI,DAI,184775.03866523408
46,MKR,WETH,678518.0628800205
47,WETH,MKR,703187.9004959629
48,agEUR,WETH,498552.7645612495
49,WETH,agEUR,751781.4197173575
50,FRAX,USDC,76502.688981
51,USDC,FRAX,53336.050229
52,TUSD,USDC,9141.494335557298
53,USDC,TUSD,72415.84801313111
54,WBTC,USDT,905291.9123059816
55,USDT,WBTC,571169.7139275911
56,FUN,WETH,444298.0074260687
57,WETH,FUN,717339.9358654855
58,sUSD,FRAX,0.0
59,FRAX,sUSD,0.0
60,UNI,WETH,461529.2642921312
61,WETH,UNI,373341.8723089245
62,WBTC,renBTC,0.0
63,renBTC,WBTC,26290.54191825107
64,MATIC,WETH,383790.9850864532
65,WETH,MATIC,407827.3019672064
66,WETH,BTT,392670.4280832865
67,BTT,WETH,8422.79180658196
68,1INCH,USDT,1171686.9891437397
69,USDT,1INCH,80118.82424118198
70,USDC,EURS,240524.777865
71,EURS,USDC,1878980.653886
72,RAI,DAI,178543.8986075973
73,DAI,RAI,679245.1912942064
74,FRAX,USDT,456340.9683778138
75,USDT,FRAX,259780.093286
76,WETH,oSQTH,431865.4785020944
77,oSQTH,WETH,599975.3313202788
78,BIT,WETH,21095.343379636564
79,WETH,BIT,699197.2148803266
80,sILV2,WETH,13368.597117380536
81,WETH,sILV2,9348.83053224777
82,BUSD,USDC,191675.858449
83,USDC,BUSD,200139.107118
84,GNO,WETH,104112.26895394946
85,WETH,GNO,127111.66369226488
86,WETH,ENS,253442.76324716624
87,ENS,WETH,313899.33636679506
88,WETH,sETH2,10074.05418714077
89,sETH2,WETH,93962.47322781807
90,UNI,USDC,476777.216129
91,USDC,UNI,191286.19742400004
92,NEXO,WETH,160914.24695871447
93,WETH,NEXO,352393.8890592986
94,FUN,USDC,302113.51142700005
95,USDC,FUN,189664.497969
96,DAI,FRAX,23771.892647293436
97,FRAX,DAI,308348.27365858515
98,,USDC,1356199.5875750002
99,USDC,,1346103.509197
