,Source,Target,Volume
0,USDC,WETH,188293992.5211368
1,WETH,USDC,206365892.63728887
2,USDC,WETH,2110551.9850901733
3,WETH,USDC,2127047.6468227077
4,WETH,USDT,59060766.42953307
5,USDT,WETH,52341336.085897215
6,USDC,USDT,43575878.74535551
7,USDT,USDC,32353060.558821943
8,WBTC,USDC,6631237.726791798
9,USDC,WBTC,6138675.843690374
10,WBTC,WETH,17071478.551808845
11,WETH,WBTC,20896939.213768117
12,DAI,WETH,2298679.900295366
13,WETH,DAI,2341630.0162569904
14,DAI,WETH,26576157.87000888
15,WETH,DAI,28446961.181244597
16,DAI,USDC,20663572.048152678
17,USDC,DAI,17815270.9765327
18,WETH,USDT,1251816.459949567
19,USDT,WETH,1232197.385974692
20,LINK,WETH,10952879.279925048
21,WETH,LINK,8889359.611777287
22,WBTC,WETH,71504.77163517225
23,WETH,WBTC,72669.5896542032
24,FEI,USDC,23196950.5174392
25,USDC,FEI,21399901.47924784
26,UNI,WETH,11572797.385432553
27,WETH,UNI,10920392.741300777
28,DAI,USDT,5426198.810183139
29,USDT,DAI,9093456.749310425
30,USDC,EURS,5478511.650112
31,EURS,USDC,5089553.351786
32,CEL,WETH,3343652.7350515616
33,WETH,CEL,3698051.329688061
34,MATIC,WETH,4665376.736084796
35,WETH,MATIC,4556967.551210968
36,HEX,USDC,144226.21399100003
37,USDC,HEX,162608.089318
38,SHIB,WETH,260819.28726301328
39,WETH,SHIB,260719.05280708664
40,SHIB,WETH,2663169.7823305298
41,WETH,SHIB,2619492.950214576
42,ETH2x-FLI,WETH,2046244.287460929
43,WETH,ETH2x-FLI,1764383.058397295
44,WETH,GTC,413002.407587766
45,GTC,WETH,558728.3207312704
46,FEI,USDC,152990.2990646252
47,USDC,FEI,1816780.7694863032
48,LEASH,WETH,585019.4917460888
49,WETH,LEASH,526953.4977743801
50,MKR,WETH,1781635.445591892
51,WETH,MKR,2374380.006787053
52,QNT,WETH,138195.20904069356
53,WETH,QNT,157640.88344658507
54,1INCH,WETH,216721.41773787167
55,WETH,1INCH,199156.53547225968
56,COMP,WETH,523870.0628172521
57,WETH,COMP,616044.292051482
58,HEX,WETH,35431.82061297089
59,WETH,HEX,46401.643591321714
60,WETH,TRIBE,13834.533833024856
61,TRIBE,WETH,496285.9035514025
62,PERP,WETH,249264.48818566403
63,WETH,PERP,441930.6648222378
64,RAI,DAI,1549241.1615479875
65,DAI,RAI,1208623.561792335
66,RUNE,WETH,1133959.0467998742
67,WETH,RUNE,1042153.9634659007
68,WETH,TRU,807829.989756167
69,TRU,WETH,951088.7203674302
70,WETH,GTC,234037.6826654949
71,GTC,WETH,276952.17926093977
72,WDOGE,WETH,477114.6745135017
73,WETH,WDOGE,2616419.8411106886
74,UST,USDT,512358.7282213097
75,USDT,UST,1307706.8846566237
76,ERN,WETH,286234.76832247304
77,WETH,ERN,223480.60568329276
78,YFI,WETH,243069.73837283457
79,WETH,YFI,184117.00094651093
80,WETH,SLP,417172.46014747495
81,SLP,WETH,592504.9304130574
82,AAVE,WETH,198368.1936074497
83,WETH,AAVE,212417.86787523667
84,USDC,WETH,247497.87578424055
85,WETH,USDC,321102.18838850234
86,USDC,UST,2220.599676
87,UST,USDC,699.43844
88,WOO,WETH,18806.85396807729
89,WETH,WOO,18152.0097335745
90,WETH,CRV,252677.75606721963
91,CRV,WETH,143483.1540905656
92,WETH,TRU,289090.16012154176
93,TRU,WETH,299269.7839966171
94,RAI,USDC,202328.022423
95,USDC,RAI,154213.14647700003
96,wNXM,WETH,0.0
97,WETH,wNXM,44490.61990404433
98,NEXO,WETH,181144.61948770584
99,WETH,NEXO,186703.36114823428
