,Source,Target,Volume
0,USDC,WETH,631909611.2904539
1,WETH,USDC,645557684.8932033
2,WETH,USDT,97021780.73833127
3,USDT,WETH,95975579.61633462
4,USDC,WETH,69131356.60601161
5,WETH,USDC,75761302.01303346
6,USDC,USDT,47112120.38370253
7,USDT,USDC,32790130.50051152
8,WETH,LOOKS,13924113.411186157
9,LOOKS,WETH,13967366.8093079
10,WBTC,WETH,29646207.578425117
11,WETH,WBTC,27614389.773800764
12,WETH,USDT,37480056.01999414
13,USDT,WETH,34728232.81931303
14,WBTC,WETH,23696347.09061632
15,WETH,WBTC,16606142.399563655
16,DAI,USDC,24440292.150170386
17,USDC,DAI,14028146.617290024
18,DAI,WETH,21107346.25471512
19,WETH,DAI,21473160.62691841
20,WBTC,USDC,26801896.824950185
21,USDC,WBTC,21758577.722879566
22,DAI,WETH,17690247.752258137
23,WETH,DAI,19227239.849830996
24,USDC,UST,148243.35978699996
25,UST,USDC,134978.541444
26,USDC,UST,9397558.98246
27,UST,USDC,7549830.9125689985
28,FEI,USDC,1434803.9687647424
29,USDC,FEI,2699319.68121088
30,Metis,WETH,3919967.536741279
31,WETH,Metis,3857419.132920108
32,FRAX,USDC,3068718.8603859986
33,USDC,FRAX,1744411.158704
34,STRONG,WETH,2008813.5680869084
35,WETH,STRONG,1854868.4113369307
36,WETH,WRLD,5442419.315144724
37,WRLD,WETH,5879882.386003327
38,MATIC,WETH,5251212.519057272
39,WETH,MATIC,3845109.2401029486
40,EURT,USDT,1264123.56453502
41,USDT,EURT,675349.0328020001
42,HEX,USDC,1257661.1733769996
43,USDC,HEX,1633144.3637
44,LINK,WETH,2787502.936214149
45,WETH,LINK,1598821.9700187244
46,GALA,WETH,1236609.555018347
47,WETH,GALA,1024686.4177825286
48,agEUR,USDC,1292150.55955
49,USDC,agEUR,997954.477218
50,UST,USDT,584095.0101279998
51,USDT,UST,592950.9681584865
52,ETH2x-FLI,WETH,2841391.240841296
53,WETH,ETH2x-FLI,2615979.364072007
54,PAX,USDC,534384.579361
55,USDC,PAX,290159.108063
56,Nvir,WETH,1227321.992134068
57,WETH,Nvir,1445308.4980203388
58,HEX,USDC,228547.537837
59,USDC,HEX,1356574.745946
60,FRAX,USDT,1389921.6657421812
61,USDT,FRAX,524920.3495003693
62,DAI,USDT,2250219.3322331663
63,USDT,DAI,2317632.2477857247
64,USDC,USDT,731747.3461315
65,USDT,USDC,266282.68814358994
66,FTM,WETH,2052511.6844269373
67,WETH,FTM,318495.3880858199
68,WETH,BTRFLY,671253.9402170825
69,BTRFLY,WETH,790593.0383607319
70,RAI,DAI,1452574.6348551298
71,DAI,RAI,315967.20707846136
72,WBTC,PAX,2549655.296136694
73,PAX,WBTC,1944107.1201117807
74,DAI,USDC,2831731.359027047
75,USDC,DAI,185268.3646159195
76,SAND,WETH,1059452.864465541
77,WETH,SAND,248339.1490002504
78,PAX,WETH,1742691.3815616255
79,WETH,PAX,1966122.937893901
80,FXS,WETH,1564960.6906482377
81,WETH,FXS,888677.0296531548
82,SHIB,WETH,1179924.6322076502
83,WETH,SHIB,1042528.2908091984
84,WBTC,USDT,2032183.629846816
85,USDT,WBTC,1549519.9375108331
86,USDC,NCR,183102.034709
87,NCR,USDC,180755.931567
88,MKR,WETH,786823.5555462348
89,WETH,MKR,363177.25796585326
90,DAI,FRAX,1170409.074188823
91,FRAX,DAI,1367467.107184986
92,HEX,WETH,705789.6577602164
93,WETH,HEX,808746.0722075766
94,USDC,EURS,312689.931714
95,EURS,USDC,507571.427931
96,USDC,WETH,2128392.262194177
97,WETH,USDC,3796835.440447869
98,oneUNI,USDC,443925.188657
99,USDC,oneUNI,1042916.874655
