,Source,Target,Volume
0,USDC,WETH,108004589.25266896
1,WETH,USDC,153669192.08102304
2,USDC,WETH,76983948.60875402
3,WETH,USDC,81456132.468012
4,WETH,USDT,51431554.5589938
5,USDT,WETH,36126421.34616239
6,USDC,USDT,15424642.048695086
7,USDT,USDC,14218847.511234537
8,WBTC,USDC,14941512.882530412
9,USDC,WBTC,14124416.377243536
10,WBTC,WETH,21202174.464544293
11,WETH,WBTC,55265460.10310917
12,DAI,WETH,1221875.0088888253
13,WETH,DAI,1291704.299086332
14,DAI,WETH,13731929.535652673
15,WETH,DAI,20202603.781659663
16,DAI,USDC,11166567.225219728
17,USDC,DAI,10564860.75422675
18,WETH,USDT,11258070.06093431
19,USDT,WETH,10689405.807945993
20,LINK,WETH,10242041.601926517
21,WETH,LINK,2634487.4800176146
22,WBTC,WETH,457449.91876939946
23,WETH,WBTC,486300.1267200908
24,FEI,USDC,4029948.333399462
25,USDC,FEI,4341778.286676068
26,UNI,WETH,6632839.24418837
27,WETH,UNI,3697824.39978472
28,DAI,USDT,7070641.778331099
29,USDT,DAI,5392038.622695314
30,USDC,EURS,2508714.532372
31,EURS,USDC,1755423.0384229994
32,CEL,WETH,2367445.7030034163
33,WETH,CEL,3391365.485175652
34,MATIC,WETH,1573347.8631568188
35,WETH,MATIC,1155127.2903174574
36,HEX,USDC,2283798.9553300003
37,USDC,HEX,2651207.264618001
38,SHIB,WETH,652619.7241836082
39,WETH,SHIB,638318.4232795456
40,SHIB,WETH,1375477.4471822192
41,WETH,SHIB,1299413.133213029
42,ETH2x-FLI,WETH,2859134.959034855
43,WETH,ETH2x-FLI,1830331.507287613
44,WETH,GTC,8811465.139337596
45,GTC,WETH,7040341.061586177
46,FEI,USDC,7673.020902385451
47,USDC,FEI,486615.6900282425
48,LEASH,WETH,686962.338739481
49,WETH,LEASH,691364.2219174566
50,MKR,WETH,477616.9636707808
51,WETH,MKR,255679.12168421416
52,QNT,WETH,1120130.449499691
53,WETH,QNT,1335512.1992507705
54,1INCH,WETH,1096045.1905418674
55,WETH,1INCH,1180064.0033410566
56,COMP,WETH,1946765.4643734896
57,WETH,COMP,1610831.1772350003
58,HEX,WETH,311637.9551568828
59,WETH,HEX,383524.0573700108
60,WETH,TRIBE,1514462.3563870846
61,TRIBE,WETH,615278.8311413142
62,PERP,WETH,234833.03007263527
63,WETH,PERP,120535.83044847188
64,RAI,DAI,531197.2107313949
65,DAI,RAI,259951.86673062493
66,RUNE,WETH,259091.14083977917
67,WETH,RUNE,243836.7849918313
68,WETH,TRU,521178.7580423396
69,TRU,WETH,623655.4065976817
70,WETH,GTC,3365014.592606508
71,GTC,WETH,3130413.973217698
72,WDOGE,WETH,0.0
73,WETH,WDOGE,15.325887973098627
74,UST,USDT,690057.0929251432
75,USDT,UST,381046.872599001
76,ERN,WETH,792300.3692267964
77,WETH,ERN,1082360.8705867769
78,YFI,WETH,422478.5753110194
79,WETH,YFI,320777.5981206642
80,WETH,SLP,589578.2205899617
81,SLP,WETH,674693.7547010254
82,AAVE,WETH,247234.5894076092
83,WETH,AAVE,107835.9055025407
84,USDC,WETH,71642.48231422827
85,WETH,USDC,218110.97867907648
86,USDC,UST,173200.20828999998
87,UST,USDC,213878.972103
88,WOO,WETH,1266766.4098093286
89,WETH,WOO,1160776.972424623
90,WETH,CRV,98636.01737306238
91,CRV,WETH,244871.0799013805
92,WETH,TRU,602616.183493208
93,TRU,WETH,639054.6775565983
94,RAI,USDC,240167.68023800003
95,USDC,RAI,170021.714235
96,wNXM,WETH,276362.9849422946
97,WETH,wNXM,550107.959900233
98,NEXO,WETH,260772.6587845768
99,WETH,NEXO,241101.1347720601
