,token,total_tvl,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
21,{'symbol': 'SAND'},3761552.2468164414,0.007639574800385357,356542.29516496824,151091.51161024047,205450.78355472776
22,{'symbol': 'MPL'},1920026.548521468,0.0035060880847933456,151141.8269460694,71635.35448108865,79506.47246498075
23,{'symbol': 'TOKE'},5789913.49845928,0.04307752138399733,1967870.490031336,851964.6698141269,1115905.8202172092
24,{'symbol': 'WOO'},3875491.097041249,0.004244497197882879,248439.97295373114,83945.44387747944,164494.5290762517
25,{'symbol': 'KIBA'},1000928.0123612732,0.002740331462781927,129531.14909536761,54196.8412959241,75334.30779944352
26,{'symbol': 'UFO'},5754362.231964177,0.006359131528071777,353499.80682769517,125767.57479437676,227732.2320333184
27,{'symbol': 'VADER'},2221861.659089185,0.0011761241315415161,56933.099969411865,23260.767453566747,33672.33251584512
28,{'symbol': 'HIGH'},5163984.507209381,0.008036824913553757,331150.20184598933,158948.11641538356,172202.08543060574
29,{'symbol': '10SET'},7006342.550389559,0.028778783292918882,785482.8943991133,569171.712254369,216311.18214474423
30,{'symbol': 'RAD'},3778945.2305766977,0.003929589442513878,214140.26266527164,80288.20893021378,133852.05373505788
31,{'symbol': 'MRI'},699769.7505126668,0.002594376069795228,105429.89144389814,51310.21193103897,54119.679512859184
32,{'symbol': 'WILD'},3239541.7624361734,0.008127451732042172,328720.83734580217,160740.48619454337,167980.3511512588
33,{'symbol': 'DEFIT'},533128.6539697569,0.0023017540132778697,99492.14509096908,45522.886064751845,53969.25902621722
34,{'symbol': 'FXS'},320540.18395736546,0.012710814257927529,515368.798926163,251387.8311565721,263980.9677695909
35,{'symbol': 'RBN'},1730377.868351421,0.012478044867447698,522823.689202165,246784.2399904225,276039.4492117425
36,{'symbol': 'KYL'},2077.173230426353,1.475043047913721e-05,407.3342846673773,291.7262931813775,115.60799148599976
37,{'symbol': 'F9'},725989.6098593064,0.0007461969620765796,34412.60989051408,14757.892933181462,19654.716957332625
38,{'symbol': 'WBTC'},19910983.14239339,0.011575260609314963,327498.2634504507,228929.44547851777,98568.81797193292
39,{'symbol': '$AKC'},807425.7765443308,0.0008216371545959878,53914.011218068896,16249.909573080406,37664.10164498849
40,{'symbol': 'DOP'},687314.2927337177,0.0014354208045046146,96024.49583191649,28389.00132746275,67635.49450445375
41,{'symbol': 'CULT'},5019919.965768117,0.023730731577340715,1059162.9288562261,469333.98773141473,589828.9411248113
42,{'symbol': 'USDT'},121801031.86662808,0.43018857627561363,14926546.101901576,8516185.412092185,6410360.689809391
43,{'symbol': 'FOX'},14160326.7498198,0.00522263042956968,206071.81210359035,103290.45094833296,102781.3611552574
44,{'symbol': 'LOOKS'},378359.35772199946,0.016439872467754708,672828.4246056312,325139.1925251316,347689.2320804995
45,{'symbol': 'VEMP'},2844278.2861966686,0.0007182113005741057,33903.08121412965,14204.407168553633,19698.67404557602
46,{'symbol': 'SUPER'},7596381.405564621,0.007188769339444992,337955.44898606616,142175.71716940356,195779.7318166626
47,{'symbol': 'WRLD'},44381.32295533133,0.0010106009668014988,38615.6223475179,19987.13694132648,18628.485406191416
48,{'symbol': 'FLOKI'},2597411.5593551514,0.005675506736993309,219803.84434275323,112247.20150697006,107556.64283578316
49,{'symbol': 'ARC'},868298.1100376267,0.0010850033616806032,49364.46576909906,21458.62856271023,27905.837206388824
