,token,total_tvl
0,USDC,1847675140.2605255
1,WETH,1592120628.4697123
2,WBTC,529463604.3868056
3,DAI,486016038.2856149
4,Metis,11844909.350237036
5,FRAX,267161823.0145967
6,FEI,93538315.9268879
7,HDRN,3263379.9655820234
8,HEX,35271531.399243176
9,EURT,20536367.25459019
10,MATIC,27518231.263654683
11,oneUNI,4047321.2648992874
12,rETH,4391730.7042038785
13,LINK,17265407.54515194
14,UNI,24263123.05702305
15,agEUR,34680114.73390999
16,GNO,20842096.70303392
17,MKR,14203772.15350144
18,STRONG,2503162.80826824
19,UST,44585798.643355526
20,ETH2x-FLI,20923682.87530184
21,OGN,2017140.4878179189
22,GALA,6722573.026496375
23,FTM,13895943.085634045
24,wstETH,414477.8555268583
25,CVX,5139491.870009674
26,USDT,514617125.70530957
27,LOOKS,17552273.393016413
28,WRLD,7678565.180441035
29,EURS,12831630.132102175
30,PAX,40181867.12497664
31,LUNA,7301071.034297055
32,FLOOR,4876476.251399596
33,ENS,4983766.182102574
