,token,total_tvl
0,USDC,1242613951.5590034
1,DAI,496615359.1997522
2,WETH,1938191021.4648874
3,WBTC,574863600.7949712
4,FEI,44082668.93047261
5,GALA,8112641.903637734
6,ETH2x-FLI,47190396.94790437
7,FRAX,194981710.85470653
8,SHIB,49269261.115929574
9,SPELL,9200767.011798669
10,SAND,8888274.674001126
11,HEX,31654772.388088517
12,1INCH,49496831.27509318
13,OHM,8510387.736638566
14,LINK,32951256.187382486
15,RBN,52770299.18001315
16,STRONG,2219177.00344734
17,MATIC,15783536.025118371
18,AXS,17037037.155609
19,DYDX,7863823.368086332
20,FTM,27358897.405807003
21,Metis,5104923.121125193
22,LUSD,1507343.4485783812
23,PILOT,10557972.789172787
24,BAT,6792206.443118953
25,XYO,4761813.367080484
26,UNI,58358824.908041835
27,RPL,30898626.238506805
28,LCX,11652653.698258525
29,TKING,2456754.561425872
30,FXS,4625849.123687638
31,USDT,275983592.4205133
32,UST,5543952.706299409
33,ICE,4826181.681335075
34,NCR,2167306.340261464
35,ENJ,3798382.0967961857
36,EURS,10529022.228002716
37,SLP,3150382.0211100704
38,EURT,3592022.718830172
