,token,total_tvl
0,USDC,1381333408.2947545
1,WETH,1476375005.6499143
2,DAI,342269400.23918396
3,WBTC,475784002.6722901
4,FEI,46732622.71325059
5,MIM,10123330.836093267
6,FRAX,269060289.3704182
7,Metis,8827699.580360655
8,FTM,30318025.98281267
9,MATIC,42629475.25211925
10,HEX,36936317.03743124
11,STRONG,4993606.494096328
12,LINK,24893183.922863416
13,ETH2x-FLI,27475245.220588613
14,SPELL,8254007.885101683
15,EURT,7705238.764712517
16,UST,19485874.82879609
17,RAI,25629236.252357792
18,agEUR,20174400.33081069
19,RBN,17363711.75091884
20,CVX,8390730.091890687
21,gOHM,3637571.6606271775
22,GALA,8217938.734227661
23,WOOL,2284424.8617423913
24,LUSD,3261257.3864065055
25,YFI,10447562.797903636
26,PAX,38742688.58451137
27,UNI,36623532.02210849
28,NEXO,7312413.93551257
29,USDT,406536459.7708612
30,BTRFLY,11163761.94168142
31,CRV,13678972.280625798
32,WRLD,2864543.724216923
33,ENS,12399669.204332504
34,EURS,13075236.458355756
