,token,total_tvl
0,USDC,2211208645.0519896
1,WBTC,370659468.75069875
2,WETH,1263864467.4011974
3,DAI,1298510217.2025
4,FRAX,187804749.10844487
5,HEX,14985079.127002986
6,LINK,10413893.51620854
7,APE,14009692.0261819
8,FEI,7575479.2980731875
9,agEUR,22811543.334871806
10,PAX,15256032.008975513
11,MKR,11538775.508014496
12,TUSD,10108126.291446693
13,FUN,7878928.331070492
14,sUSD,4886444.099907869
15,UNI,12349120.30091483
16,MATIC,8841292.019247279
17,1INCH,956616.689895324
18,RAI,4894529.180124756
19,BIT,30484347.266698018
20,sILV2,899666.7938399821
21,BUSD,23952984.012707967
22,GNO,7680744.445503635
23,NEXO,2704034.1782719526
24,,0.0
25,USDT,329239960.47418344
26,LOOKS,13007877.689996647
27,renBTC,9918516.278292242
28,BTT,20858513.110700488
29,EURS,8079680.569151453
30,oSQTH,1735847.6987382933
31,ENS,3965185.3414919055
32,sETH2,17793272.980829254
