,token,total_tvl
0,USDC,1120992404.4139695
1,DAI,358351171.48116976
2,WETH,1957758073.7350686
3,WBTC,606456473.7407205
4,FEI,32272012.237018663
5,GALA,5084488.042446224
6,ETH2x-FLI,50858094.23747336
7,FRAX,158276069.6968307
8,SHIB,63289223.14306708
9,SPELL,13676303.39078334
10,SAND,4552634.042815421
11,HEX,32716774.573841393
12,1INCH,3076642.403369621
13,OHM,8383348.445430531
14,LINK,42922307.207009755
15,RBN,52748829.10584093
16,STRONG,2211732.79371161
17,MATIC,16841105.873587996
18,AXS,19776310.21755696
19,DYDX,16579402.057351327
20,FTM,31535088.69219596
21,Metis,4758414.357185312
22,LUSD,1060986.4271164087
23,PILOT,19136057.152800266
24,BAT,7448904.2196544595
25,XYO,5249236.095675795
26,UNI,71508521.91826689
27,RPL,37533136.419544086
28,LCX,17381426.556135543
29,TKING,4868666.4870845275
30,FXS,6038860.566240129
31,USDT,364005672.1584585
32,UST,5451380.946552823
33,ICE,6662883.35347408
34,NCR,263616.7403116006
35,ENJ,3861245.3880339502
36,EURS,13265758.063262574
37,SLP,3935017.546954185
38,EURT,3529368.8501890786
