,token,total_tvl
0,USDC,1824897479.4583178
1,WETH,1482616968.5637097
2,WBTC,493753883.8861156
3,DAI,667127929.4764705
4,FEI,58026124.69822006
5,Metis,9738303.498950737
6,FRAX,353468003.59041476
7,STRONG,2894307.3815531586
8,MATIC,27043393.212319553
9,EURT,28622535.580267895
10,HEX,54382955.19254346
11,LINK,17486285.486527752
12,GALA,7082778.034846695
13,agEUR,40737184.66961364
14,UST,30381156.525006387
15,ETH2x-FLI,21134999.378793754
16,PAX,61707231.781607136
17,Nvir,49945254.51886819
18,FTM,24740948.07851528
19,RAI,22196210.546267074
20,SAND,13951116.057672316
21,FXS,6111612.541611569
22,SHIB,6552210.124471233
23,MKR,14056117.686626593
24,oneUNI,4041555.9366850727
25,USDT,501509520.2813008
26,LOOKS,17739303.944815665
27,WRLD,5930432.353490198
28,BTRFLY,4441214.567103281
29,NCR,6267000.484871113
30,EURS,13031680.470788956
