,token,total_tvl
0,USDC,2065758273.206941
1,WBTC,475759629.29182136
2,WETH,1468065437.236448
3,DAI,1010890989.9118832
4,FRAX,232091183.70635447
5,HEX,14015638.580400763
6,LINK,12384283.173718521
7,APE,22402640.124871846
8,FEI,24849899.06109172
9,agEUR,26560977.340307564
10,PAX,18503705.91672096
11,MKR,12447683.047076179
12,TUSD,10061277.115021547
13,FUN,9346400.985310933
14,sUSD,1696472.3692594438
15,UNI,12995381.671409687
16,MATIC,10049647.6539748
17,1INCH,2080361.4791358232
18,RAI,15219804.010382721
19,BIT,40259540.78621608
20,sILV2,3765398.6145972456
21,BUSD,23960691.336801566
22,GNO,19072422.395013567
23,NEXO,4568548.624591551
24,,0.0
25,USDT,320233634.91531956
26,LOOKS,12845226.155178152
27,renBTC,13957497.398574326
28,BTT,26832520.608287256
29,EURS,9762988.283307325
30,oSQTH,4985942.377150315
31,ENS,3985150.927665608
32,sETH2,95063884.98453459
