,token,total_tvl
0,USDC,1890358752.873597
1,WBTC,548673023.9912435
2,WETH,1441205012.8861399
3,DAI,820408252.853067
4,APE,26445973.103045274
5,FRAX,236449473.04589933
6,HEX,31317856.78626921
7,LINK,12899032.41001125
8,agEUR,26639263.531335644
9,MKR,13518659.647990253
10,RAI,16840214.05465017
11,FEI,4382770.809947512
12,PAX,58620313.1460862
13,1INCH,4709649.8786006635
14,BUSD,23959974.93108229
15,NEXO,5033786.85648508
16,MATIC,10848623.53244932
17,TUSD,10061133.260604298
18,ETH2x-FLI,11257405.088024134
19,MIM,881125.2710190862
20,sILV2,2541375.8901572903
21,LUSD,1408374.692581544
22,UNI,12666513.817110019
23,wstETH,4474464.589365128
24,USDT,346928045.99626136
25,LOOKS,15505661.787475146
26,renBTC,14122444.61982184
27,ENS,4642191.407567164
28,LUNA,5658270.44213309
29,EURS,8664966.481995406
30,CRV,7336935.068664119
31,oSQTH,5948972.564644582
