,token,total_tvl
0,USDC,810059632.506822
1,WETH,1057587483.2796253
2,DAI,182305090.0595886
3,WBTC,285261303.77236676
4,AXS,10336994.115855616
5,MM,11576765.152348114
6,HEX,19525533.439062
7,UNI,61531694.74782441
8,LINK,28080677.006872296
9,FEI,4594931.928830568
10,ETH2x-FLI,17697452.511576373
11,COMP,13063703.99023458
12,CEL,13857500.800783178
13,SHIB,1875910.3518514112
14,UST,5342581.462236683
15,MATIC,7272283.383772271
16,PERP,9827703.549323663
17,QNT,2624568.6326380037
18,FRAX,37104953.893483594
19,AAVE,5255976.244105978
20,MKR,13302516.310797896
21,RAI,4130213.0423294953
22,INST,15097429.774804134
23,sUSD,2570558.6639329647
24,RUNE,2643318.8300458607
25,NEXO,4373766.150061032
26,UBT,1533727.0664724973
27,LUSD,1364720.0234040977
28,GALA,491771.71376303816
29,YFI,3996514.7152781566
30,USDT,319053364.96798724
31,SLP,2839863.096593234
32,EURS,11489256.890285475
33,PAX,38080979.72005809
34,TRIBE,4721791.368386496
35,TRU,4226949.1069961395
36,ENJ,1585650.7124892855
37,WTON,5041727.416703563
