,token,total_tvl
0,USDC,840016568.5219737
1,WETH,1199766075.058995
2,WBTC,292740061.7792879
3,DAI,208269519.14570075
4,LINK,33612564.81225361
5,FEI,24126478.003849104
6,UNI,74201244.52782655
7,CEL,14100059.610787353
8,MATIC,7624698.266468013
9,HEX,3576498.4558647648
10,SHIB,18202700.08936084
11,ETH2x-FLI,13079612.111332463
12,LEASH,2261431.741476336
13,MKR,17305316.206630874
14,QNT,419529.98302648147
15,1INCH,1208634.6614081468
16,COMP,6757672.2714849515
17,PERP,9403343.604265636
18,RAI,5880338.987565061
19,RUNE,4907342.014787288
20,WDOGE,13814765.202514693
21,UST,4881174.120456292
22,ERN,2413865.8800437367
23,YFI,4439314.568682264
24,AAVE,2605338.027554226
25,WOO,134521.48178059567
26,wNXM,5868093.745775382
27,NEXO,696305.8589111179
28,USDT,410894386.2032084
29,EURS,10213042.566234216
30,GTC,4536491.802448591
31,TRIBE,8310549.040371679
32,TRU,4950029.508304301
33,SLP,570061.8729090978
34,CRV,1724140.1641230993
