,token,total_tvl
0,USDC,1809257455.2845824
1,WETH,1725226710.8184633
2,WBTC,564003417.8477662
3,DAI,438768272.54394466
4,Metis,12381675.663387725
5,FRAX,261065328.2127053
6,FEI,92088757.16577265
7,HDRN,4237201.727209448
8,HEX,39828404.18008346
9,EURT,24955351.097270824
10,MATIC,27324681.385676656
11,oneUNI,6058336.982094386
12,rETH,4884045.442883224
13,LINK,20095592.547477685
14,UNI,26815985.574450444
15,agEUR,33988797.89917091
16,GNO,22363538.782462493
17,MKR,15521255.244832836
18,STRONG,2379689.714163893
19,UST,25764822.04289281
20,ETH2x-FLI,24350985.20427457
21,OGN,3870485.649280353
22,GALA,6873063.513702127
23,FTM,15359204.130309768
24,wstETH,1271028.296359368
25,CVX,5874383.592563368
26,USDT,549354750.7641736
27,LOOKS,20497464.796017848
28,WRLD,7794268.062274109
29,EURS,12802053.058969188
30,PAX,40506734.196488
31,LUNA,8255308.698917882
32,FLOOR,4943651.654931736
33,ENS,5358778.695014264
