,token,total_tvl
0,USDC,1817428423.7286735
1,WETH,1628474931.6515305
2,WBTC,512557712.2971985
3,DAI,630203921.3420627
4,FEI,62804997.389510795
5,Metis,10605577.379472656
6,FRAX,314709549.2164418
7,STRONG,3967931.8916778793
8,MATIC,30882886.815056425
9,EURT,22974501.832276072
10,HEX,60679882.109237246
11,LINK,19255513.88986042
12,GALA,8451764.757813154
13,agEUR,48910049.87189357
14,UST,33305685.407714054
15,ETH2x-FLI,24449724.746698767
16,PAX,79548799.02069476
17,Nvir,3790283.8105542576
18,FTM,29734038.40367744
19,RAI,26087349.93970296
20,SAND,15970614.086277291
21,FXS,6019456.257314216
22,SHIB,7389515.85594955
23,MKR,15155646.668509198
24,oneUNI,2026006.7806287487
25,USDT,497245899.285372
26,LOOKS,17955475.979997516
27,WRLD,4047443.765624581
28,BTRFLY,6263980.246292979
29,NCR,1267639.6537059257
30,EURS,13122228.709228974
