,token,total_tvl
0,USDC,2729116854.6672525
1,WBTC,427776151.22167844
2,WETH,1379741272.2682865
3,DAI,1773442190.0799005
4,HEX,13394501.239275644
5,FRAX,125686809.08769457
6,APE,20364313.06774081
7,UNI,16854130.50077513
8,MATIC,12697841.921800004
9,LINK,11979526.058049029
10,LDO,6067171.511829727
11,agEUR,18243373.075638212
12,PAX,17550929.97439134
13,FUN,17159249.77338039
14,MKR,11925418.07585858
15,BUSD,24630017.880147327
16,RAI,3326035.7714684196
17,FEI,1833044.7288650912
18,AAVE,3940767.121908548
19,SHIB,3664801.5881762174
20,USDD,10907163.926445212
21,TUSD,10101192.532247797
22,Metis,3965635.346385893
23,QNT,1940788.529647906
24,BIT,31645475.862113975
25,SHIT,1471936.5058868465
26,USDT,322931375.21612257
27,LOOKS,16705849.549101483
28,ENS,5270427.016727112
29,BTT,23612447.582581583
30,oSQTH,2472738.115804862
31,renBTC,7138294.460461904
32,CRV,6803533.208319377
33,BADGER,6348484.465020321
