,token,total_tvl
0,USDC,1474934697.5572572
1,WETH,1804078472.3298438
2,DAI,415293655.24565727
3,FEI,48285156.21987574
4,WBTC,517930536.2583496
5,MATIC,22278497.709437843
6,HEX,32490708.749631036
7,ETH2x-FLI,55205931.86734752
8,FRAX,245208824.78116268
9,GALA,11458024.121126588
10,SPELL,7798652.789268161
11,MIM,11292607.950713065
12,PEOPLE,17203798.244144417
13,Metis,4969786.015689161
14,SAND,25518143.626101974
15,RBN,43834792.23230825
16,EURT,20350246.802797325
17,STRONG,2177651.608497724
18,LINK,30790060.799791116
19,LUSD,2464020.0851086807
20,UST,52037083.925873935
21,FTM,28575893.176183447
22,BYTES,1670074.2535199448
23,SHIB,10289989.190561453
24,NEXO,8557094.759119524
25,MANA,4796937.914375337
26,OHM,9249216.577116653
27,USDT,518695030.63797706
28,ENS,20895748.593698323
29,NCR,15805712.169190932
30,CRV,10539827.958259055
31,IMX,9271132.39167851
