,token,total_tvl
0,USDC,1491701169.475459
1,WETH,1280193747.8117993
2,DAI,491918088.3907123
3,WBTC,399392018.0093707
4,FEI,49875549.61934273
5,MIM,1939874.6386400647
6,FRAX,273627579.2500232
7,Metis,8730429.895738047
8,FTM,29502075.246710915
9,MATIC,26252905.23998743
10,HEX,20938944.971211538
11,STRONG,5414068.675661241
12,LINK,17129439.408491928
13,ETH2x-FLI,17190781.73211044
14,SPELL,2312069.0440405193
15,EURT,21123832.748731703
16,UST,28899706.157350164
17,RAI,19234806.344185505
18,agEUR,44663556.01573068
19,RBN,10731247.296386419
20,CVX,7122960.383237485
21,gOHM,2031570.2988445903
22,GALA,5494502.799810232
23,WOOL,2347243.5647980007
24,LUSD,2758791.081816259
25,YFI,8143909.086861743
26,PAX,37017254.77818036
27,UNI,26630396.246711437
28,NEXO,6727340.359917254
29,USDT,417235058.8121561
30,BTRFLY,4203233.895987264
31,CRV,11399680.051169172
32,WRLD,1784139.6037999
33,ENS,6827623.097339488
34,EURS,13035768.607598905
