,token,total_tvl
0,USDC,1822553059.8829741
1,WETH,1554588117.0224905
2,WBTC,510529524.40996706
3,DAI,476284204.44078857
4,Metis,11542002.792965243
5,FRAX,262149333.5707908
6,FEI,92815325.73247068
7,HDRN,7266965.801781594
8,HEX,37870304.606196895
9,EURT,20386499.0335627
10,MATIC,25929247.280146305
11,oneUNI,4048511.022475684
12,rETH,4105957.3117459696
13,LINK,17007017.795630727
14,UNI,24038665.248939797
15,agEUR,39614943.58695354
16,GNO,19971603.140042286
17,MKR,13567692.717248362
18,STRONG,2276917.4127313094
19,UST,38795206.063234806
20,ETH2x-FLI,19863854.104762275
21,OGN,2715677.087304641
22,GALA,6390667.511338021
23,FTM,13949583.786445078
24,wstETH,939777.2791530205
25,CVX,5069473.873783265
26,USDT,516552909.07654333
27,LOOKS,16670858.554776989
28,WRLD,5270230.780902099
29,EURS,15586533.227139847
30,PAX,39209521.21208777
31,LUNA,8381477.260961416
32,FLOOR,4007833.517485375
33,ENS,4749537.677538936
