,token,total_tvl
0,USDC,790618612.3879145
1,WETH,876524323.7152122
2,WBTC,241129512.39981776
3,DAI,217017710.8302188
4,SHIB,10309695.482775833
5,UNI,46678181.04649777
6,FEI,78755926.47931674
7,LINK,23003502.984271824
8,ETH2x-FLI,8199832.526618326
9,MATIC,5860963.339768902
10,CEL,10265526.835433366
11,MKR,12672144.553409206
12,RAI,7278518.687229178
13,RUNE,4125059.8266062825
14,LEASH,1059064.4325595852
15,HEX,2436393.962238218
16,UST,5023841.89073472
17,LQTY,1484561.839990888
18,AKITA,296466.89379963465
19,WDOGE,10999999.75035267
20,QUICK,844667.7977419507
21,COMP,4990615.278206484
22,PSWAP,977694.3314601437
23,OCC,119406.725704
24,1INCH,840878.2055481939
25,RSR,2028393.0577108376
26,ELON,87138.0159441588
27,YFI,1809966.094314515
28,USDT,351025334.02830935
29,TRIBE,5945115.453939568
30,EURS,11013171.111656368
31,TRU,3607775.4371473836
32,WOOFY,3754136.444138513
33,GTC,2187876.6833155667
34,VRA,1404473.2575675915
35,CRV,500539.3251720642
