,token,total_tvl
0,USDC,1792633188.3821511
1,WETH,1497960454.4663692
2,WBTC,495462931.57415575
3,DAI,476491350.7236331
4,Metis,10293989.0672973
5,FRAX,256233639.3911749
6,FEI,90775917.84746262
7,HDRN,1510143.5120955587
8,HEX,49894554.274195716
9,EURT,28514456.21006039
10,MATIC,27766644.924195413
11,oneUNI,4037132.171382639
12,rETH,4282150.242986668
13,LINK,16676403.714396397
14,UNI,23258631.314851686
15,agEUR,35215013.2802418
16,GNO,20171611.27996144
17,MKR,13297603.823532924
18,STRONG,2218169.4465168505
19,UST,47377623.04537944
20,ETH2x-FLI,19444046.884605546
21,OGN,1974645.893844676
22,GALA,6473012.917681948
23,FTM,15249063.719710207
24,wstETH,417831.0002552909
25,CVX,4358829.109792189
26,USDT,506120490.4529403
27,LOOKS,18938094.824122865
28,WRLD,7676730.880560641
29,EURS,12697064.270912213
30,PAX,38994864.81067644
31,LUNA,6104944.26219171
32,FLOOR,5713334.471186144
33,ENS,5367286.060503297
