,token,total_tvl
0,USDC,2251387177.2746854
1,WBTC,487867069.179663
2,WETH,1585530103.4497082
3,DAI,1145719586.157665
4,FRAX,233317354.65843886
5,HEX,10298523.617595606
6,LINK,13246906.13593908
7,APE,20326728.24071866
8,FEI,23987645.17612768
9,agEUR,27371087.340804458
10,PAX,18631224.421372663
11,MKR,12914211.569407288
12,TUSD,10061349.552067384
13,FUN,9422705.821738519
14,sUSD,2034743.2809936372
15,UNI,13117736.531172588
16,MATIC,10134822.777798496
17,1INCH,22469254.750253648
18,RAI,13741163.018773356
19,BIT,40924648.70796508
20,sILV2,1390935.191438736
21,BUSD,23963057.08729236
22,GNO,19417197.115347806
23,NEXO,4617311.280063224
24,,0.0
25,USDT,373301773.959519
26,LOOKS,13991667.010669308
27,renBTC,15163629.8989395
28,BTT,27162639.64137834
29,EURS,9760390.799343187
30,oSQTH,5018490.269104558
31,ENS,4507403.53001464
32,sETH2,98323769.94300446
