,token,total_tvl
0,USDC,2317152217.8643928
1,WBTC,375019153.4787763
2,WETH,1249013764.2735004
3,DAI,1364363236.7875233
4,HEX,14450011.37413822
5,FRAX,133331985.03270641
6,APE,15515483.207067352
7,UNI,15319026.539892055
8,MATIC,8729410.255564628
9,LINK,10317242.181136312
10,LDO,2813124.3183335694
11,agEUR,20257055.084091306
12,PAX,15125199.212092323
13,FUN,15867655.98660447
14,MKR,11501141.175243476
15,BUSD,23937011.720375758
16,RAI,3152711.1565538873
17,FEI,1910311.5708068768
18,AAVE,3246184.6716343174
19,SHIB,3220704.2750834385
20,USDD,10891014.830013512
21,TUSD,10115749.837867448
22,Metis,2859061.662217373
23,QNT,1586674.235449124
24,BIT,28752677.33173129
25,SHIT,1841939.3977208508
26,USDT,314561343.4669167
27,LOOKS,12142085.487722035
28,ENS,3754789.3876690418
29,BTT,21149922.131753176
30,oSQTH,1999403.7764881444
31,renBTC,0.0
32,CRV,4306617.978169826
33,BADGER,5985011.725704464
