,token,total_tvl
0,USDC,1859817763.4836698
1,WETH,1701305200.3428962
2,APE,62200537.102275714
3,WBTC,543316430.6492519
4,DAI,577079969.1970918
5,FRAX,430291819.24069715
6,HEX,49578342.83685386
7,LINK,20975289.20538313
8,SHI,1292675.701878954
9,ETH2x-FLI,24505699.642017443
10,MATIC,24014426.77445043
11,NEXO,7788664.163933819
12,SHIB,9606577.460659375
13,UNI,26114646.814508077
14,FEI,74286491.99521105
15,Metis,8775250.36285335
16,FXS,8513146.064239332
17,MKR,16161748.400411218
18,STG,3015848.5942669446
19,TUSD,10003536.851517932
20,XSGD,2422902.5587305976
21,CNV,637229.2736042533
22,GNO,30665527.28121731
23,USDT,513310111.0172085
24,LOOKS,23988130.856197767
25,UST,16068289.594365796
26,renBTC,7889140.848563131
27,ENS,6640253.64788132
28,PAX,9995453.778778208
29,WRLD,1290335.6927436837
