,token,total_tvl
0,USDC,729373233.4563963
1,WETH,836447640.795563
2,WBTC,240946914.1492749
3,DAI,224792423.4239693
4,LINK,31281288.018115267
5,FEI,13304708.359616818
6,UNI,50908112.1324419
7,CEL,9594899.729040138
8,MATIC,6538064.488713455
9,HEX,7287625.163363928
10,SHIB,13566613.595644355
11,ETH2x-FLI,7174953.533988822
12,LEASH,5191402.123587188
13,MKR,12482556.568856863
14,QNT,1850438.6201585163
15,1INCH,3042393.097875809
16,COMP,8309611.488534748
17,PERP,5472588.530037192
18,RAI,5370913.773550904
19,RUNE,3027562.760521084
20,WDOGE,9916178.645550027
21,UST,2146537.797263746
22,ERN,1998186.806932215
23,YFI,3600488.17062966
24,AAVE,3298322.273384749
25,WOO,652479.7993617675
26,wNXM,4605308.17638981
27,NEXO,672214.2999246026
28,USDT,313831485.9776912
29,EURS,13083179.991446337
30,GTC,3286807.28423825
31,TRIBE,899565.920043065
32,TRU,2526056.5604299014
33,SLP,1059340.854797812
34,CRV,2593084.3161580786
