,token,total_tvl
0,USDC,1734135940.6218822
1,WBTC,595344809.8994912
2,WETH,1462749606.3131583
3,DAI,685249680.000476
4,APE,25966899.679832496
5,FRAX,253673663.3523655
6,HEX,43101026.339674756
7,LINK,15209940.888824208
8,agEUR,25403284.17589593
9,MKR,15136924.02832182
10,RAI,16115600.781068748
11,FEI,4401204.8090937
12,PAX,59321978.01445827
13,1INCH,4606745.233500104
14,BUSD,23959213.930888884
15,NEXO,5397019.161553264
16,MATIC,11149485.486360677
17,TUSD,10060922.878008813
18,ETH2x-FLI,11815496.141964344
19,MIM,872781.2537886084
20,sILV2,3239379.902140124
21,LUSD,1529532.8283326693
22,UNI,10996290.08161872
23,wstETH,5530934.8995391065
24,USDT,355229830.16146636
25,LOOKS,15541479.791823272
26,renBTC,14289821.170883045
27,ENS,4707626.318590977
28,LUNA,4704330.093305396
29,EURS,7696412.902251325
30,CRV,6682735.763792708
31,oSQTH,6379203.554503088
