,token,total_tvl
0,USDC,1832862642.6136007
1,WETH,1732995421.1681921
2,APE,52003727.81159994
3,WBTC,510187997.9497079
4,DAI,573795953.4933025
5,FRAX,424465994.56983733
6,HEX,45606213.0387066
7,LINK,20851948.23016461
8,SHI,1205515.463862695
9,ETH2x-FLI,24137747.528473966
10,MATIC,24504414.98034358
11,NEXO,7619948.813073158
12,SHIB,8913431.438345635
13,UNI,25258634.825928543
14,FEI,79049480.91211264
15,Metis,9141093.948822455
16,FXS,7802391.738898158
17,MKR,15927443.72034409
18,STG,2723788.684790135
19,TUSD,10003258.333254436
20,XSGD,2404883.9149230462
21,CNV,433856.8192087552
22,GNO,30013924.669887863
23,USDT,524764432.2409224
24,LOOKS,25530175.49871518
25,UST,16719798.97230164
26,renBTC,7726234.863813142
27,ENS,6647390.314342993
28,PAX,10001625.449482052
29,WRLD,1390143.315338254
