,token,total_tvl
0,USDC,1427201641.3881068
1,WETH,1663298692.2925675
2,DAI,382690569.9009086
3,WBTC,499024465.03383994
4,FEI,46873658.196502894
5,MIM,9702241.031872915
6,FRAX,225616270.74436277
7,Metis,8518841.29318094
8,FTM,33047515.570437707
9,MATIC,43630370.62021596
10,HEX,34203966.82482306
11,STRONG,3887787.7465001135
12,LINK,23936350.9863702
13,ETH2x-FLI,30637232.509859845
14,SPELL,9725841.869053025
15,EURT,7617358.144163224
16,UST,21280283.81003911
17,RAI,26637366.72610716
18,agEUR,17823379.35494794
19,RBN,17431069.466910917
20,CVX,8427769.813494606
21,gOHM,3528936.4984892206
22,GALA,9563811.869455887
23,WOOL,2405321.398588022
24,LUSD,2832399.731390433
25,YFI,11321035.877825743
26,PAX,39662413.10375327
27,UNI,38474987.910487935
28,NEXO,8131275.4280013405
29,USDT,446437476.38909966
30,BTRFLY,11166634.12485844
31,CRV,15240412.779706748
32,WRLD,2569052.159389617
33,ENS,14502287.636435023
34,EURS,13075845.28244806
