,token,total_tvl
0,USDC,1140631351.5178745
1,DAI,362564068.6174102
2,WETH,1782797235.4028516
3,WBTC,532158328.1492
4,FEI,44687585.44207785
5,GALA,13219932.808775803
6,ETH2x-FLI,41045869.56611558
7,FRAX,209056391.21809182
8,SHIB,44451833.97771831
9,SPELL,7138475.407778703
10,SAND,10768928.605289124
11,HEX,32533583.363641903
12,1INCH,45826150.81037438
13,OHM,7858525.085033665
14,LINK,33864147.05216648
15,RBN,49080742.6692399
16,STRONG,2064123.794916676
17,MATIC,16249689.534941772
18,AXS,15361974.934488857
19,DYDX,6999485.934141685
20,FTM,26397138.44092637
21,Metis,5320484.856837057
22,LUSD,1851098.2989821783
23,PILOT,7803527.189635232
24,BAT,7607388.981751518
25,XYO,4206352.473560181
26,UNI,50983484.27240408
27,RPL,28950614.072703533
28,LCX,11267467.853018733
29,TKING,2138699.75013188
30,FXS,4388568.782849122
31,USDT,268478807.6193282
32,UST,5737169.207552636
33,ICE,3782637.397876497
34,NCR,2749190.750414367
35,ENJ,3618824.7330803266
36,EURS,10523253.899620144
37,SLP,2927050.2535725036
38,EURT,3592222.211366673
