,token,total_tvl
0,USDC,832531508.1580032
1,WETH,1025571734.3707379
2,WBTC,219252210.54630324
3,DAI,221529240.22228304
4,LINK,35427731.772327274
5,FEI,17562804.158881553
6,UNI,64045677.432550475
7,CEL,9261732.27787599
8,MATIC,7696108.114294323
9,HEX,6423929.395912687
10,SHIB,13760541.306081984
11,ETH2x-FLI,12686081.745148798
12,LEASH,3191455.3624448
13,MKR,14673205.920305075
14,QNT,1156433.4645946324
15,1INCH,2747844.729478462
16,COMP,9153795.791393427
17,PERP,7799981.336637438
18,RAI,4753913.012372006
19,RUNE,3904765.68624104
20,WDOGE,12527453.921708059
21,UST,1823864.0508674465
22,ERN,2799709.0735371183
23,YFI,4023449.7711894
24,AAVE,2450538.7198256906
25,WOO,681338.7572333653
26,wNXM,5154198.947493122
27,NEXO,781677.9981734173
28,USDT,404183349.8277937
29,EURS,10543566.337461174
30,GTC,4662617.274531965
31,TRIBE,1090078.6171290227
32,TRU,3233521.440225361
33,SLP,877012.1157215254
34,CRV,1672114.13419462
