,Source,Target,Volume
0,{'symbol': 'USDC'},{'symbol': 'WETH'},22521311.215457685
1,{'symbol': 'WETH'},{'symbol': 'USDC'},26138052.984222703
2,{'symbol': 'WETH'},{'symbol': 'USDT'},22570505.47498301
3,{'symbol': 'USDT'},{'symbol': 'WETH'},19468886.881095964
4,{'symbol': 'FEI'},{'symbol': 'WETH'},12536785.226823015
5,{'symbol': 'WETH'},{'symbol': 'FEI'},16468200.48281324
6,{'symbol': 'HEX'},{'symbol': 'USDC'},3115480.612672568
7,{'symbol': 'USDC'},{'symbol': 'HEX'},3093452.803313801
8,{'symbol': 'DAI'},{'symbol': 'WETH'},6835979.38462731
9,{'symbol': 'WETH'},{'symbol': 'DAI'},8270284.146767869
10,{'symbol': 'KOKO'},{'symbol': 'WETH'},2004.3497488609328
11,{'symbol': 'WETH'},{'symbol': 'KOKO'},0.0
12,{'symbol': 'HEX'},{'symbol': 'WETH'},2133390.6759845344
13,{'symbol': 'WETH'},{'symbol': 'HEX'},2254984.197163044
14,{'symbol': 'STRONG'},{'symbol': 'WETH'},3434898.0731192017
15,{'symbol': 'WETH'},{'symbol': 'STRONG'},3564316.927048369
16,{'symbol': 'UNI'},{'symbol': 'WETH'},1513410.690703694
17,{'symbol': 'WETH'},{'symbol': 'UNI'},1214250.617993508
18,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},1454712.1341478103
19,{'symbol': 'WETH'},{'symbol': 'SAITAMA'},1591229.3223386256
20,{'symbol': 'LINK'},{'symbol': 'WETH'},1499386.810666453
21,{'symbol': 'WETH'},{'symbol': 'LINK'},1308993.395305549
22,{'symbol': 'WBTC'},{'symbol': 'WETH'},1937641.8140071535
23,{'symbol': 'WETH'},{'symbol': 'WBTC'},2731677.822424746
24,{'symbol': 'DERC'},{'symbol': 'USDC'},839680.2265686989
25,{'symbol': 'USDC'},{'symbol': 'DERC'},623122.0507911249
26,{'symbol': 'STARL'},{'symbol': 'WETH'},3587368.561733059
27,{'symbol': 'WETH'},{'symbol': 'STARL'},3433860.191881349
28,{'symbol': 'SHIB'},{'symbol': 'WETH'},254447.60222970927
29,{'symbol': 'WETH'},{'symbol': 'SHIB'},304157.6838417637
30,{'symbol': 'BOND'},{'symbol': 'USDC'},892087.5087815062
31,{'symbol': 'USDC'},{'symbol': 'BOND'},593650.3298953075
32,{'symbol': 'SAND'},{'symbol': 'WETH'},1498306.2294281472
33,{'symbol': 'WETH'},{'symbol': 'SAND'},1419321.3125467263
34,{'symbol': 'FLOKI'},{'symbol': 'WETH'},1143041.722493105
35,{'symbol': 'WETH'},{'symbol': 'FLOKI'},1414259.6336203436
36,{'symbol': 'WETH'},{'symbol': 'VEMP'},831524.1286576843
37,{'symbol': 'VEMP'},{'symbol': 'WETH'},900451.9107295665
38,{'symbol': 'CVP'},{'symbol': 'WETH'},223074.57983950025
39,{'symbol': 'WETH'},{'symbol': 'CVP'},377961.0621867705
40,{'symbol': 'CARDS'},{'symbol': 'WETH'},926827.843628753
41,{'symbol': 'WETH'},{'symbol': 'CARDS'},1017471.2103011238
42,{'symbol': 'WETH'},{'symbol': 'SUPER'},458238.37249488727
43,{'symbol': 'SUPER'},{'symbol': 'WETH'},522166.34252852696
44,{'symbol': '⚗️'},{'symbol': 'WETH'},1840333.9636192075
45,{'symbol': 'WETH'},{'symbol': '⚗️'},1935600.136655964
46,{'symbol': 'WETH'},{'symbol': 'DPX'},899282.6065245271
47,{'symbol': 'DPX'},{'symbol': 'WETH'},463194.8221340325
48,{'symbol': 'UFO'},{'symbol': 'WETH'},1188680.3362667155
49,{'symbol': 'WETH'},{'symbol': 'UFO'},1372417.0451596442
50,{'symbol': 'USDC'},{'symbol': 'USDT'},2105922.751369436
51,{'symbol': 'USDT'},{'symbol': 'USDC'},1831089.988724104
52,{'symbol': 'WOO'},{'symbol': 'WETH'},1019064.1394785627
53,{'symbol': 'WETH'},{'symbol': 'WOO'},1240636.428585067
54,{'symbol': 'TOKE'},{'symbol': 'WETH'},1048586.6897879157
55,{'symbol': 'WETH'},{'symbol': 'TOKE'},750880.3883114328
56,{'symbol': 'WETH'},{'symbol': 'RLY'},707356.8472866705
57,{'symbol': 'RLY'},{'symbol': 'WETH'},512260.1391175466
58,{'symbol': 'MKR'},{'symbol': 'WETH'},799077.4575223132
59,{'symbol': 'WETH'},{'symbol': 'MKR'},763518.9785548382
60,{'symbol': 'CELL'},{'symbol': 'WETH'},991417.217241324
61,{'symbol': 'WETH'},{'symbol': 'CELL'},1002263.0733502024
62,{'symbol': 'ALBT'},{'symbol': 'WETH'},657282.5976328951
63,{'symbol': 'WETH'},{'symbol': 'ALBT'},617660.3384325581
64,{'symbol': 'WETH'},{'symbol': 'COTI'},2278249.738747125
65,{'symbol': 'COTI'},{'symbol': 'WETH'},2320125.148107097
66,{'symbol': 'AUDIO'},{'symbol': 'WETH'},755218.9814180463
67,{'symbol': 'WETH'},{'symbol': 'AUDIO'},736372.6494976125
68,{'symbol': 'WETH'},{'symbol': 'LUNA'},2407611.2359042475
69,{'symbol': 'LUNA'},{'symbol': 'WETH'},2151174.5450801803
70,{'symbol': 'DBUY'},{'symbol': 'WETH'},2965782.0854851566
