,Source,Target,Volume
0,{'symbol': 'WETH'},{'symbol': 'USDT'},14299954.912983932
1,{'symbol': 'USDT'},{'symbol': 'WETH'},14544520.908811796
2,{'symbol': 'USDC'},{'symbol': 'WETH'},13780383.57539841
3,{'symbol': 'WETH'},{'symbol': 'USDC'},13556869.776403634
4,{'symbol': 'CORE'},{'symbol': 'WETH'},14212986.03574359
5,{'symbol': 'WETH'},{'symbol': 'CORE'},14030080.494944127
6,{'symbol': 'WBTC'},{'symbol': 'WETH'},7047394.243673503
7,{'symbol': 'WETH'},{'symbol': 'WBTC'},8415151.418376893
8,{'symbol': 'DAI'},{'symbol': 'WETH'},5394887.294040874
9,{'symbol': 'WETH'},{'symbol': 'DAI'},5057118.554533978
10,{'symbol': 'UNI'},{'symbol': 'WETH'},11620063.300078886
11,{'symbol': 'WETH'},{'symbol': 'UNI'},10288497.278730623
12,{'symbol': 'YFI'},{'symbol': 'WETH'},4949677.943837035
13,{'symbol': 'WETH'},{'symbol': 'YFI'},4963294.961969145
14,{'symbol': 'FARM'},{'symbol': 'USDC'},245611.72776661653
15,{'symbol': 'USDC'},{'symbol': 'FARM'},475684.1756224299
16,{'symbol': 'XFI'},{'symbol': 'WETH'},8449889.905724322
17,{'symbol': 'WETH'},{'symbol': 'XFI'},8945866.068659853
18,{'symbol': 'PICKLE'},{'symbol': 'WETH'},2514862.682601918
19,{'symbol': 'WETH'},{'symbol': 'PICKLE'},1825088.4903556528
20,{'symbol': 'LINK'},{'symbol': 'WETH'},1330322.3008607412
21,{'symbol': 'WETH'},{'symbol': 'LINK'},1410683.89796578
22,{'symbol': 'WETH'},{'symbol': 'AMPL'},807049.8001723932
23,{'symbol': 'AMPL'},{'symbol': 'WETH'},1081946.157633345
24,{'symbol': 'wANATHA'},{'symbol': 'WETH'},1356359.172766117
25,{'symbol': 'WETH'},{'symbol': 'wANATHA'},1458485.7038786137
26,{'symbol': 'BID'},{'symbol': 'WETH'},2365702.911638998
27,{'symbol': 'WETH'},{'symbol': 'BID'},2273166.326297473
28,{'symbol': 'DPI'},{'symbol': 'WETH'},51351.67447598382
29,{'symbol': 'WETH'},{'symbol': 'DPI'},43546.888893115
30,{'symbol': 'ESD'},{'symbol': 'USDC'},32962.44300964995
31,{'symbol': 'USDC'},{'symbol': 'ESD'},42700.667804001416
32,{'symbol': 'HEX'},{'symbol': 'WETH'},116671.86934619358
