,Source,Target,Volume
0,{'symbol': 'USDC'},{'symbol': 'WETH'},16687169.392041557
1,{'symbol': 'WETH'},{'symbol': 'USDC'},17889311.259407334
2,{'symbol': 'WETH'},{'symbol': 'USDT'},17784154.133673966
3,{'symbol': 'USDT'},{'symbol': 'WETH'},16767101.650463847
4,{'symbol': 'MC'},{'symbol': 'WETH'},1950387.0406238595
5,{'symbol': 'WETH'},{'symbol': 'MC'},1303795.311518252
6,{'symbol': 'FEI'},{'symbol': 'WETH'},8899418.06417295
7,{'symbol': 'WETH'},{'symbol': 'FEI'},10388722.551985342
8,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},7545635.860420096
9,{'symbol': 'WETH'},{'symbol': 'SAITAMA'},7758786.242993886
10,{'symbol': 'VADER'},{'symbol': 'WETH'},945126.2038339436
11,{'symbol': 'WETH'},{'symbol': 'VADER'},979361.8332196104
12,{'symbol': 'SHINJA'},{'symbol': 'WETH'},11406813.086266613
13,{'symbol': 'WETH'},{'symbol': 'SHINJA'},14150331.04431745
14,{'symbol': 'HEX'},{'symbol': 'USDC'},3798301.551951311
15,{'symbol': 'USDC'},{'symbol': 'HEX'},2922712.955558691
16,{'symbol': 'SAND'},{'symbol': 'WETH'},2765253.8897552164
17,{'symbol': 'WETH'},{'symbol': 'SAND'},2999653.0060117217
18,{'symbol': 'DAI'},{'symbol': 'WETH'},3829615.731213633
19,{'symbol': 'WETH'},{'symbol': 'DAI'},4255009.369378324
20,{'symbol': 'ELON'},{'symbol': 'WETH'},2471344.85742702
21,{'symbol': 'WETH'},{'symbol': 'ELON'},2362941.4526216914
22,{'symbol': 'UFO'},{'symbol': 'WETH'},3969839.374085899
23,{'symbol': 'WETH'},{'symbol': 'UFO'},3530253.9416070925
24,{'symbol': 'STRONG'},{'symbol': 'WETH'},2377188.0856946064
25,{'symbol': 'WETH'},{'symbol': 'STRONG'},2356579.106139597
26,{'symbol': 'HEX'},{'symbol': 'WETH'},1727653.9257294028
27,{'symbol': 'WETH'},{'symbol': 'HEX'},1499727.076999083
28,{'symbol': 'WETH'},{'symbol': 'SUPER'},758355.0932707511
29,{'symbol': 'SUPER'},{'symbol': 'WETH'},617541.4201339907
30,{'symbol': 'SHIB'},{'symbol': 'WETH'},1160864.5229962596
31,{'symbol': 'WETH'},{'symbol': 'SHIB'},1121634.8744326578
32,{'symbol': 'STARL'},{'symbol': 'WETH'},556002.5986347779
33,{'symbol': 'WETH'},{'symbol': 'STARL'},597882.7828436409
34,{'symbol': 'FLOKI'},{'symbol': 'WETH'},1031000.4042159636
35,{'symbol': 'WETH'},{'symbol': 'FLOKI'},891326.7020146024
36,{'symbol': 'UNI'},{'symbol': 'WETH'},320293.07287495764
37,{'symbol': 'WETH'},{'symbol': 'UNI'},1096220.8352141592
38,{'symbol': 'WETH'},{'symbol': 'LUNA'},1188567.757303211
39,{'symbol': 'LUNA'},{'symbol': 'WETH'},1055109.0580281983
40,{'symbol': 'TOKE'},{'symbol': 'WETH'},2270084.926452077
41,{'symbol': 'WETH'},{'symbol': 'TOKE'},482424.49928305455
42,{'symbol': 'FLX'},{'symbol': 'WETH'},1150548.7096176206
43,{'symbol': 'WETH'},{'symbol': 'FLX'},842284.7966165864
44,{'symbol': 'USDC'},{'symbol': 'USDT'},1732874.885988119
45,{'symbol': 'USDT'},{'symbol': 'USDC'},1764112.303896531
46,{'symbol': 'WBTC'},{'symbol': 'WETH'},1429033.3928331474
47,{'symbol': 'WETH'},{'symbol': 'WBTC'},1379830.2586753457
48,{'symbol': 'WETH'},{'symbol': 'ICE'},639648.870326017
49,{'symbol': 'ICE'},{'symbol': 'WETH'},686513.1427828142
50,{'symbol': 'LINK'},{'symbol': 'WETH'},588992.8036451298
51,{'symbol': 'WETH'},{'symbol': 'LINK'},551399.6151808691
52,{'symbol': 'GM'},{'symbol': 'WETH'},577305.1328228138
53,{'symbol': 'WETH'},{'symbol': 'GM'},443910.5290438628
54,{'symbol': 'BOND'},{'symbol': 'USDC'},1845784.683055529
55,{'symbol': 'USDC'},{'symbol': 'BOND'},1994147.7995038803
56,{'symbol': 'WOO'},{'symbol': 'WETH'},755345.8620897259
57,{'symbol': 'WETH'},{'symbol': 'WOO'},663852.027789585
58,{'symbol': 'Metis'},{'symbol': 'WETH'},145339.3181773432
59,{'symbol': 'WETH'},{'symbol': 'Metis'},148352.997014322
60,{'symbol': 'MATIC'},{'symbol': 'WETH'},215421.96499283373
61,{'symbol': 'WETH'},{'symbol': 'MATIC'},250231.59064874347
62,{'symbol': 'REQ'},{'symbol': 'WETH'},282147.02408753906
63,{'symbol': 'WETH'},{'symbol': 'REQ'},250003.4501513709
64,{'symbol': 'WETH'},{'symbol': 'FOX'},239005.078752848
65,{'symbol': 'FOX'},{'symbol': 'WETH'},371625.3999476775
66,{'symbol': 'WILD'},{'symbol': 'WETH'},1032990.8956727044
67,{'symbol': 'WETH'},{'symbol': 'WILD'},1031204.1353114806
68,{'symbol': 'RACA'},{'symbol': 'USDT'},290652.2955544676
69,{'symbol': 'USDT'},{'symbol': 'RACA'},108111.67665552437
70,{'symbol': 'XMON'},{'symbol': 'WETH'},209614.7342707611
71,{'symbol': 'WETH'},{'symbol': 'XMON'},344400.4608279688
72,{'symbol': 'AAVE'},{'symbol': 'WETH'},479330.6274080896
73,{'symbol': 'WETH'},{'symbol': 'AAVE'},1012374.6745587616
74,{'symbol': 'WAXE'},{'symbol': 'WETH'},261717.6800585898
75,{'symbol': 'WETH'},{'symbol': 'WAXE'},687432.6246895259
76,{'symbol': 'GALA'},{'symbol': 'WETH'},62115.21997353371
77,{'symbol': 'WETH'},{'symbol': 'GALA'},62647.298035444175
78,{'symbol': 'IMPACTXP'},{'symbol': 'WETH'},235612.9725784838
79,{'symbol': 'WETH'},{'symbol': 'IMPACTXP'},297340.3075531295
80,{'symbol': 'DEPO'},{'symbol': 'WETH'},778571.4347749242
81,{'symbol': 'WETH'},{'symbol': 'DEPO'},807271.3174859722
82,{'symbol': 'GLCH'},{'symbol': 'WETH'},192751.1531786929
83,{'symbol': 'WETH'},{'symbol': 'GLCH'},240370.0806079928
84,{'symbol': 'WETH'},{'symbol': 'NTVRK'},176137.60059271962
85,{'symbol': 'NTVRK'},{'symbol': 'WETH'},254419.9120820351
86,{'symbol': 'HEX'},{'symbol': 'DAI'},497879.576247401
87,{'symbol': 'DAI'},{'symbol': 'HEX'},888682.4595380288
88,{'symbol': 'ACYC'},{'symbol': 'WETH'},163734.03918195353
89,{'symbol': 'WETH'},{'symbol': 'ACYC'},173236.0036311101
90,{'symbol': 'HIGH'},{'symbol': 'WETH'},3072618.061144758
91,{'symbol': 'WETH'},{'symbol': 'HIGH'},3019231.201449715
92,{'symbol': 'SUSHI'},{'symbol': 'WETH'},86120.52525233704
93,{'symbol': 'WETH'},{'symbol': 'SUSHI'},82852.8807075233
94,{'symbol': 'MANA'},{'symbol': 'WETH'},296637.4664943751
95,{'symbol': 'WETH'},{'symbol': 'MANA'},301317.5957915156
96,{'symbol': 'DERC'},{'symbol': 'USDC'},215112.52826721992
97,{'symbol': 'USDC'},{'symbol': 'DERC'},117759.85179386288
98,{'symbol': 'POLC'},{'symbol': 'WETH'},128843.43237756456
99,{'symbol': 'WETH'},{'symbol': 'POLC'},141378.7698184289
