,Source,Target,Volume
0,{'symbol': 'USDC'},{'symbol': 'WETH'},9757229.626339965
1,{'symbol': 'WETH'},{'symbol': 'USDC'},8582787.375581166
2,{'symbol': 'WETH'},{'symbol': 'USDT'},11460018.75862724
3,{'symbol': 'USDT'},{'symbol': 'WETH'},12902009.135752348
4,{'symbol': 'DAI'},{'symbol': 'WETH'},7549998.291368186
5,{'symbol': 'WETH'},{'symbol': 'DAI'},6310197.63999099
6,{'symbol': 'WBTC'},{'symbol': 'WETH'},2528899.958506652
7,{'symbol': 'WETH'},{'symbol': 'WBTC'},2510028.920199229
8,{'symbol': 'DAI'},{'symbol': 'BAS'},3662103.902877024
9,{'symbol': 'BAS'},{'symbol': 'DAI'},3995546.2881610417
10,{'symbol': 'BASE'},{'symbol': 'WETH'},8415097.95462087
11,{'symbol': 'WETH'},{'symbol': 'BASE'},9202153.029023737
12,{'symbol': 'USDC'},{'symbol': 'DSD'},1238025.3042239673
13,{'symbol': 'DSD'},{'symbol': 'USDC'},1439159.4173322252
14,{'symbol': 'BAC'},{'symbol': 'DAI'},3186522.472237766
15,{'symbol': 'DAI'},{'symbol': 'BAC'},2998095.7847702974
16,{'symbol': 'ESD'},{'symbol': 'USDC'},3817774.5184319783
17,{'symbol': 'USDC'},{'symbol': 'ESD'},3644387.065422624
18,{'symbol': 'UNI'},{'symbol': 'WETH'},1256779.4222664211
19,{'symbol': 'WETH'},{'symbol': 'UNI'},1386293.0439065483
20,{'symbol': 'API3'},{'symbol': 'WETH'},1723248.4181616935
21,{'symbol': 'WETH'},{'symbol': 'API3'},1752230.507467189
22,{'symbol': 'TEND'},{'symbol': 'WETH'},2548889.918151753
23,{'symbol': 'WETH'},{'symbol': 'TEND'},5066706.072912651
24,{'symbol': 'LINK'},{'symbol': 'WETH'},1467034.5481042597
25,{'symbol': 'WETH'},{'symbol': 'LINK'},1505851.0430612378
26,{'symbol': 'YFI'},{'symbol': 'WETH'},1643318.7226919492
27,{'symbol': 'WETH'},{'symbol': 'YFI'},1817925.716825268
