,Source,Target,Volume
0,{'symbol': 'USDC'},{'symbol': 'WETH'},68780826.00217924
1,{'symbol': 'WETH'},{'symbol': 'USDC'},68548380.47124517
2,{'symbol': 'WETH'},{'symbol': 'USDT'},54334906.75042635
3,{'symbol': 'USDT'},{'symbol': 'WETH'},54552444.31475899
4,{'symbol': 'DAI'},{'symbol': 'WETH'},49199984.16756273
5,{'symbol': 'WETH'},{'symbol': 'DAI'},49228035.40887687
6,{'symbol': 'WBTC'},{'symbol': 'WETH'},18701302.86792609
7,{'symbol': 'WETH'},{'symbol': 'WBTC'},17988061.39362883
8,{'symbol': 'UNI'},{'symbol': 'WETH'},8304372.80219297
9,{'symbol': 'WETH'},{'symbol': 'UNI'},9511442.109306363
10,{'symbol': 'TEND'},{'symbol': 'WETH'},6504695.767592319
11,{'symbol': 'WETH'},{'symbol': 'TEND'},12987345.839393253
12,{'symbol': 'LINK'},{'symbol': 'WETH'},4499009.772263071
13,{'symbol': 'WETH'},{'symbol': 'LINK'},5706287.362926552
14,{'symbol': 'WISE'},{'symbol': 'WETH'},1162292.437090363
15,{'symbol': 'WETH'},{'symbol': 'WISE'},580699.3926500019
16,{'symbol': 'BAC'},{'symbol': 'DAI'},1207971.2471790593
17,{'symbol': 'DAI'},{'symbol': 'BAC'},2702429.0336929
18,{'symbol': 'DAI'},{'symbol': 'BAS'},2619547.9817677685
19,{'symbol': 'BAS'},{'symbol': 'DAI'},2187055.8065168364
20,{'symbol': 'USDC'},{'symbol': 'DSD'},9850847.47158567
21,{'symbol': 'DSD'},{'symbol': 'USDC'},9592579.19375583
22,{'symbol': 'YFI'},{'symbol': 'WETH'},3211356.469306333
23,{'symbol': 'WETH'},{'symbol': 'YFI'},3036091.4339668606
24,{'symbol': 'AAVE'},{'symbol': 'WETH'},2365362.837885012
25,{'symbol': 'WETH'},{'symbol': 'AAVE'},2804313.780229043
26,{'symbol': 'LRC'},{'symbol': 'WETH'},2980797.3626656434
27,{'symbol': 'WETH'},{'symbol': 'LRC'},2484790.0658461223
28,{'symbol': 'FRAX'},{'symbol': 'USDC'},4959007.232958188
29,{'symbol': 'USDC'},{'symbol': 'FRAX'},5113834.060121328
30,{'symbol': 'MKR'},{'symbol': 'WETH'},2682433.4477237123
31,{'symbol': 'WETH'},{'symbol': 'MKR'},2682960.7438946743
32,{'symbol': 'SNX'},{'symbol': 'WETH'},1611669.4523504989
