,Source,Target,Volume
0,{'symbol': 'USDC'},{'symbol': 'WETH'},17424162.658979174
1,{'symbol': 'WETH'},{'symbol': 'USDC'},24041616.204399712
2,{'symbol': 'WETH'},{'symbol': 'USDT'},21818333.326027773
3,{'symbol': 'USDT'},{'symbol': 'WETH'},15992990.177008282
4,{'symbol': 'FEI'},{'symbol': 'WETH'},4838961.123764031
5,{'symbol': 'WETH'},{'symbol': 'FEI'},11410577.860484026
6,{'symbol': 'STARL'},{'symbol': 'WETH'},1135308.9486140818
7,{'symbol': 'WETH'},{'symbol': 'STARL'},1106820.3856007028
8,{'symbol': 'HEX'},{'symbol': 'USDC'},1085612.691099203
9,{'symbol': 'USDC'},{'symbol': 'HEX'},978742.0368965684
10,{'symbol': 'SAND'},{'symbol': 'WETH'},6216979.237550762
11,{'symbol': 'WETH'},{'symbol': 'SAND'},6996230.322158893
12,{'symbol': 'DAI'},{'symbol': 'WETH'},3172518.0620902632
13,{'symbol': 'WETH'},{'symbol': 'DAI'},4845927.906308261
14,{'symbol': 'FNK'},{'symbol': 'USDT'},8743363.575745469
15,{'symbol': 'USDT'},{'symbol': 'FNK'},4025350.094092928
16,{'symbol': 'KOKO'},{'symbol': 'WETH'},5611559.025750137
17,{'symbol': 'WETH'},{'symbol': 'KOKO'},5742470.496164459
18,{'symbol': 'SHIB'},{'symbol': 'WETH'},2580942.722576704
19,{'symbol': 'WETH'},{'symbol': 'SHIB'},2619299.723437078
20,{'symbol': 'BOND'},{'symbol': 'USDC'},2175982.0650101006
21,{'symbol': 'USDC'},{'symbol': 'BOND'},1412725.054615389
22,{'symbol': 'WBTC'},{'symbol': 'WETH'},1868825.988486264
23,{'symbol': 'WETH'},{'symbol': 'WBTC'},3649636.045687253
24,{'symbol': 'UNI'},{'symbol': 'WETH'},1531236.89598467
25,{'symbol': 'WETH'},{'symbol': 'UNI'},1457021.6901001064
26,{'symbol': 'HEX'},{'symbol': 'WETH'},450805.1473123922
27,{'symbol': 'WETH'},{'symbol': 'HEX'},485197.6181750983
28,{'symbol': 'WETH'},{'symbol': 'AMPL'},173811.6325990687
29,{'symbol': 'AMPL'},{'symbol': 'WETH'},88799.40917449431
30,{'symbol': 'LEASH'},{'symbol': 'WETH'},3266668.214085648
31,{'symbol': 'WETH'},{'symbol': 'LEASH'},3293991.1952396324
32,{'symbol': 'WETH'},{'symbol': 'SUPER'},1163904.3960643432
33,{'symbol': 'SUPER'},{'symbol': 'WETH'},1301365.2375884687
34,{'symbol': 'FARM'},{'symbol': 'WETH'},224082.5249302333
35,{'symbol': 'WETH'},{'symbol': 'FARM'},74735.7050664758
36,{'symbol': 'LINK'},{'symbol': 'WETH'},1069782.0039811288
37,{'symbol': 'WETH'},{'symbol': 'LINK'},1223414.2766415903
38,{'symbol': 'TEND'},{'symbol': 'WETH'},1096653.151961581
39,{'symbol': 'WETH'},{'symbol': 'TEND'},2184665.444388947
40,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},24652.584449963462
41,{'symbol': 'WETH'},{'symbol': 'SAITAMA'},25480.00436178199
42,{'symbol': 'STRONG'},{'symbol': 'WETH'},890559.0749212481
43,{'symbol': 'WETH'},{'symbol': 'STRONG'},967751.928942507
44,{'symbol': 'UFO'},{'symbol': 'WETH'},476516.3403524958
45,{'symbol': 'WETH'},{'symbol': 'UFO'},519884.3624237246
46,{'symbol': 'WETH'},{'symbol': 'AMP'},806998.8357272219
47,{'symbol': 'AMP'},{'symbol': 'WETH'},736084.5442955085
48,{'symbol': 'FRAX'},{'symbol': 'WETH'},651414.7514794936
49,{'symbol': 'WETH'},{'symbol': 'FRAX'},1295819.8777759736
50,{'symbol': 'DPI'},{'symbol': 'WETH'},1102778.8059368017
51,{'symbol': 'WETH'},{'symbol': 'DPI'},1143531.0372892912
52,{'symbol': 'USDC'},{'symbol': 'USDT'},927614.8829184443
53,{'symbol': 'USDT'},{'symbol': 'USDC'},881763.8139419325
54,{'symbol': 'WETH'},{'symbol': 'RLY'},889105.3629467991
55,{'symbol': 'RLY'},{'symbol': 'WETH'},781451.5194212537
56,{'symbol': 'AAVE'},{'symbol': 'WETH'},1310107.4382469305
57,{'symbol': 'WETH'},{'symbol': 'AAVE'},1445577.2767031093
58,{'symbol': 'WETH'},{'symbol': 'TKING'},3536471.338639133
59,{'symbol': 'TKING'},{'symbol': 'WETH'},3233152.586490432
60,{'symbol': 'PERP'},{'symbol': 'WETH'},766013.5825154717
61,{'symbol': 'WETH'},{'symbol': 'PERP'},670756.4028408221
62,{'symbol': 'RAI'},{'symbol': 'WETH'},595538.8511998814
63,{'symbol': 'WETH'},{'symbol': 'RAI'},1048954.986798707
64,{'symbol': 'FEAR'},{'symbol': 'USDT'},29907.47494494226
65,{'symbol': 'USDT'},{'symbol': 'FEAR'},41286.35364160219
66,{'symbol': 'WOO'},{'symbol': 'WETH'},529677.5059588917
67,{'symbol': 'WETH'},{'symbol': 'WOO'},599381.1554561824
68,{'symbol': 'ERN'},{'symbol': 'WETH'},389825.0579693813
69,{'symbol': 'WETH'},{'symbol': 'ERN'},440935.4894658542
70,{'symbol': 'KISHU'},{'symbol': 'WETH'},730688.3629330808
71,{'symbol': 'WETH'},{'symbol': 'KISHU'},714945.092966307
72,{'symbol': 'AUDIO'},{'symbol': 'WETH'},479703.919090942
73,{'symbol': 'WETH'},{'symbol': 'AUDIO'},456980.8721236286
74,{'symbol': 'WETH'},{'symbol': 'FOX'},8.004384376512556
75,{'symbol': 'FOX'},{'symbol': 'WETH'},126.15417380066036
76,{'symbol': 'CARDS'},{'symbol': 'WETH'},1181583.843663291
77,{'symbol': 'WETH'},{'symbol': 'CARDS'},1117007.023729456
78,{'symbol': 'FEG'},{'symbol': 'WETH'},620951.2153219114
79,{'symbol': 'WETH'},{'symbol': 'FEG'},630911.7866168631
80,{'symbol': 'COMP'},{'symbol': 'WETH'},260737.83310048693
81,{'symbol': 'WETH'},{'symbol': 'COMP'},302290.97791603144
82,{'symbol': 'WETH'},{'symbol': 'CUMINU'},1320000.8097809851
83,{'symbol': 'CUMINU'},{'symbol': 'WETH'},1248394.0566467275
84,{'symbol': 'eRSDL'},{'symbol': 'WETH'},729300.427970597
85,{'symbol': 'WETH'},{'symbol': 'eRSDL'},741204.9454087892
86,{'symbol': 'MKR'},{'symbol': 'WETH'},293291.5581890318
87,{'symbol': 'WETH'},{'symbol': 'MKR'},401753.8457685741
88,{'symbol': 'ETH2x-FLI'},{'symbol': 'WETH'},312717.9488491464
89,{'symbol': 'WETH'},{'symbol': 'ETH2x-FLI'},189308.10883336997
90,{'symbol': 'WETH'},{'symbol': 'MCHC'},7198.482394250891
91,{'symbol': 'MCHC'},{'symbol': 'WETH'},24922.13621010318
92,{'symbol': 'WDOGE'},{'symbol': 'WETH'},371765.1238558187
93,{'symbol': 'WETH'},{'symbol': 'WDOGE'},350855.7864594304
94,{'symbol': '10SET'},{'symbol': 'WETH'},229494.698200856
95,{'symbol': 'WETH'},{'symbol': '10SET'},294507.5101405698
96,{'symbol': 'ELON'},{'symbol': 'WETH'},213642.78567340208
97,{'symbol': 'WETH'},{'symbol': 'ELON'},207203.51405371103
98,{'symbol': 'WETH'},{'symbol': 'TVK'},315152.4004238843
99,{'symbol': 'TVK'},{'symbol': 'WETH'},307598.0387370493
