,Source,Target,Volume
0,{'symbol': 'USDC'},{'symbol': 'WETH'},16160198.388118794
1,{'symbol': 'WETH'},{'symbol': 'USDC'},18984644.670374773
2,{'symbol': 'WETH'},{'symbol': 'USDT'},18845754.94517373
3,{'symbol': 'USDT'},{'symbol': 'WETH'},16016084.704294149
4,{'symbol': 'DAI'},{'symbol': 'WETH'},9061686.031232666
5,{'symbol': 'WETH'},{'symbol': 'DAI'},11584372.79167854
6,{'symbol': 'WBTC'},{'symbol': 'WETH'},3705411.194970157
7,{'symbol': 'WETH'},{'symbol': 'WBTC'},5476121.07329518
8,{'symbol': 'DAI'},{'symbol': 'BAS'},3330670.601124831
9,{'symbol': 'BAS'},{'symbol': 'DAI'},4028878.32833698
10,{'symbol': 'BASE'},{'symbol': 'WETH'},5169905.784474852
11,{'symbol': 'WETH'},{'symbol': 'BASE'},6403626.17854958
12,{'symbol': 'USDC'},{'symbol': 'DSD'},111880.3014728228
13,{'symbol': 'DSD'},{'symbol': 'USDC'},373663.6062448554
14,{'symbol': 'BAC'},{'symbol': 'DAI'},3603577.948531391
15,{'symbol': 'DAI'},{'symbol': 'BAC'},3514390.397057757
16,{'symbol': 'ESD'},{'symbol': 'USDC'},239801.07244204532
17,{'symbol': 'USDC'},{'symbol': 'ESD'},250589.48315630844
18,{'symbol': 'UNI'},{'symbol': 'WETH'},2113531.0335236536
19,{'symbol': 'WETH'},{'symbol': 'UNI'},1841801.7453903272
20,{'symbol': 'API3'},{'symbol': 'WETH'},10993605.498075038
21,{'symbol': 'WETH'},{'symbol': 'API3'},11052077.18713495
22,{'symbol': 'TEND'},{'symbol': 'WETH'},1846344.2231260228
23,{'symbol': 'WETH'},{'symbol': 'TEND'},3623344.175100657
24,{'symbol': 'LINK'},{'symbol': 'WETH'},2003983.7625042072
25,{'symbol': 'WETH'},{'symbol': 'LINK'},1872772.6463845023
26,{'symbol': 'YFI'},{'symbol': 'WETH'},2797784.701126608
27,{'symbol': 'WETH'},{'symbol': 'YFI'},2619775.1603311165
28,{'symbol': 'WETH'},{'symbol': 'AMPL'},5758617.624132211
29,{'symbol': 'AMPL'},{'symbol': 'WETH'},7061312.897260463
30,{'symbol': 'KP3R'},{'symbol': 'WETH'},2339791.945584452
31,{'symbol': 'WETH'},{'symbol': 'KP3R'},2318714.924982667
32,{'symbol': 'AAVE'},{'symbol': 'WETH'},3056111.0262445533
33,{'symbol': 'WETH'},{'symbol': 'AAVE'},2896770.399252673
34,{'symbol': 'CEL'},{'symbol': 'WETH'},781248.4652655892
35,{'symbol': 'WETH'},{'symbol': 'CEL'},825320.9717217918
36,{'symbol': 'USDC'},{'symbol': 'USDT'},814639.0907104295
37,{'symbol': 'USDT'},{'symbol': 'USDC'},818973.0406659147
38,{'symbol': 'SNX'},{'symbol': 'WETH'},911555.07164635
39,{'symbol': 'WETH'},{'symbol': 'SNX'},965846.0386384352
40,{'symbol': 'POLS'},{'symbol': 'WETH'},1549730.7366841196
