,Source,Target,Volume
0,{'symbol': 'WETH'},{'symbol': 'USDT'},23797107.04673709
1,{'symbol': 'USDT'},{'symbol': 'WETH'},18396509.592569336
2,{'symbol': 'USDC'},{'symbol': 'WETH'},28179875.65754269
3,{'symbol': 'WETH'},{'symbol': 'USDC'},34524432.039261185
4,{'symbol': 'CORE'},{'symbol': 'WETH'},4167504.766051804
5,{'symbol': 'WETH'},{'symbol': 'CORE'},3732086.473236405
6,{'symbol': 'WBTC'},{'symbol': 'WETH'},12357209.782826733
7,{'symbol': 'WETH'},{'symbol': 'WBTC'},14058713.450389093
8,{'symbol': 'DAI'},{'symbol': 'WETH'},12391632.163580898
9,{'symbol': 'WETH'},{'symbol': 'DAI'},16306230.774996946
10,{'symbol': 'UNI'},{'symbol': 'WETH'},2822538.4922235603
11,{'symbol': 'WETH'},{'symbol': 'UNI'},2628291.707266069
12,{'symbol': 'YFI'},{'symbol': 'WETH'},2555523.139254372
13,{'symbol': 'WETH'},{'symbol': 'YFI'},2511582.921644543
14,{'symbol': 'FARM'},{'symbol': 'USDC'},1186761.2179581264
15,{'symbol': 'USDC'},{'symbol': 'FARM'},777944.8083491611
16,{'symbol': 'XFI'},{'symbol': 'WETH'},238599.71658287797
17,{'symbol': 'WETH'},{'symbol': 'XFI'},252892.3050476448
18,{'symbol': 'PICKLE'},{'symbol': 'WETH'},988006.4469213082
19,{'symbol': 'WETH'},{'symbol': 'PICKLE'},783790.8327325648
20,{'symbol': 'LINK'},{'symbol': 'WETH'},2711183.389742623
21,{'symbol': 'WETH'},{'symbol': 'LINK'},2702886.9686627416
22,{'symbol': 'WETH'},{'symbol': 'AMPL'},1580769.025474837
23,{'symbol': 'AMPL'},{'symbol': 'WETH'},1612144.9883363526
24,{'symbol': 'wANATHA'},{'symbol': 'WETH'},32517.96078144228
25,{'symbol': 'WETH'},{'symbol': 'wANATHA'},9606.0998765984
26,{'symbol': 'BID'},{'symbol': 'WETH'},573621.023980558
27,{'symbol': 'WETH'},{'symbol': 'BID'},540044.3624714701
28,{'symbol': 'DPI'},{'symbol': 'WETH'},764557.1973247118
29,{'symbol': 'WETH'},{'symbol': 'DPI'},685496.8204784635
30,{'symbol': 'ESD'},{'symbol': 'USDC'},8510128.797921874
31,{'symbol': 'USDC'},{'symbol': 'ESD'},3755756.3826343874
32,{'symbol': 'HEX'},{'symbol': 'WETH'},1611239.5495886875
33,{'symbol': 'WETH'},{'symbol': 'HEX'},1970758.023573603
34,{'symbol': 'CEL'},{'symbol': 'WETH'},691980.7604780986
35,{'symbol': 'WETH'},{'symbol': 'CEL'},727845.103034471
36,{'symbol': 'STAKE'},{'symbol': 'WETH'},1103692.9052224986
37,{'symbol': 'WETH'},{'symbol': 'STAKE'},1021994.350837794
38,{'symbol': 'REN'},{'symbol': 'WETH'},291095.5907971001
39,{'symbol': 'WETH'},{'symbol': 'REN'},261226.324230039
40,{'symbol': 'POLS'},{'symbol': 'WETH'},195799.28891314165
41,{'symbol': 'WETH'},{'symbol': 'POLS'},157011.0184455055
42,{'symbol': 'AAVE'},{'symbol': 'WETH'},617693.4186759777
