,Source,Target,Volume
0,{'symbol': 'USDC'},{'symbol': 'WETH'},14709842.8704712
1,{'symbol': 'WETH'},{'symbol': 'USDC'},14674245.164855542
2,{'symbol': 'WETH'},{'symbol': 'USDT'},12514481.313978665
3,{'symbol': 'USDT'},{'symbol': 'WETH'},12667158.047132688
4,{'symbol': 'FEI'},{'symbol': 'WETH'},11366192.69948482
5,{'symbol': 'WETH'},{'symbol': 'FEI'},9918741.944879957
6,{'symbol': 'HEX'},{'symbol': 'USDC'},3092583.078433486
7,{'symbol': 'USDC'},{'symbol': 'HEX'},2964546.568755044
8,{'symbol': 'DAI'},{'symbol': 'WETH'},4640968.670267824
9,{'symbol': 'WETH'},{'symbol': 'DAI'},4549335.429037579
10,{'symbol': 'KOKO'},{'symbol': 'WETH'},1543696.4915724038
11,{'symbol': 'WETH'},{'symbol': 'KOKO'},1573209.4139452116
12,{'symbol': 'HEX'},{'symbol': 'WETH'},1438093.3319175814
13,{'symbol': 'WETH'},{'symbol': 'HEX'},1399600.2933849632
14,{'symbol': 'STRONG'},{'symbol': 'WETH'},2642549.7310443413
15,{'symbol': 'WETH'},{'symbol': 'STRONG'},2551826.216218569
16,{'symbol': 'UNI'},{'symbol': 'WETH'},761222.7517087803
17,{'symbol': 'WETH'},{'symbol': 'UNI'},528379.8287725574
18,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},1803799.1496665224
19,{'symbol': 'WETH'},{'symbol': 'SAITAMA'},2172108.5741408123
20,{'symbol': 'LINK'},{'symbol': 'WETH'},1144732.438562908
21,{'symbol': 'WETH'},{'symbol': 'LINK'},1903671.8558669891
22,{'symbol': 'WBTC'},{'symbol': 'WETH'},1931629.992098674
23,{'symbol': 'WETH'},{'symbol': 'WBTC'},1904125.6436423613
24,{'symbol': 'DERC'},{'symbol': 'USDC'},579188.9223283972
25,{'symbol': 'USDC'},{'symbol': 'DERC'},556550.7285831373
26,{'symbol': 'STARL'},{'symbol': 'WETH'},2301157.7570639164
27,{'symbol': 'WETH'},{'symbol': 'STARL'},2165878.7445715256
28,{'symbol': 'SHIB'},{'symbol': 'WETH'},522692.9584504581
29,{'symbol': 'WETH'},{'symbol': 'SHIB'},511710.2424955745
30,{'symbol': 'BOND'},{'symbol': 'USDC'},1509527.6974032344
31,{'symbol': 'USDC'},{'symbol': 'BOND'},2027005.990499728
