,pairAddress,token0,token1,dailyVolumeUSD,dailyTxns,dailySwapVolumeToken0,dailySwapVolumeToken1,reserveUSD,mintsCount,burnsCount,swapsCount,token0To1Txs,token0To1VolumeUSD,token1To0Txs,token1To0VolumeUSD,GrossVolumeUSD
0,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,{'symbol': 'USDC'},{'symbol': 'WETH'},16572525.343401637,2531,28408679.73376,14031.930775880019098249,198410547.3518942141614905930019757,2.0,2.0,2527.0,1128.0,12740162.93540387,1399.0,15685236.41363978,28425399.349043652
1,0x5281e311734869c64ca60ef047fd87759397efe6,{'symbol': 'WETH'},{'symbol': 'CULT'},1486898.422090688,370,481.558177336883947064,77195924498.009499338125185336,5584425.055070420507333783236039848,0.0,1.0,369.0,246.0,470232.9293493205,123.0,509398.06689672713,979630.9962460476
2,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,{'symbol': 'WETH'},{'symbol': 'USDT'},13787893.4118867,1872,5909.839047562824516452,12003520.702308,93358351.86821573598957093895081983,0.0,3.0,1869.0,977.0,6673396.88575304,892.0,5319459.026389711,11992855.91214275
3,0xb011eeaab8bf0c6de75510128da95498e4b7e67f,{'symbol': 'APE'},{'symbol': 'WETH'},21118949.138435688,241,23480.954424858600346677,95.148054357651783988,892562.3028417738049657412653557974,1.0,2.0,238.0,136.0,105093.02490514182,102.0,88824.88922581989,193917.9141309617
4,0x7b73644935b8e68019ac6356c40661e1bc315860,{'symbol': 'ELON'},{'symbol': 'WETH'},1837083.72548122,344,2321560802589.828364456650911999,576.087552527800257488,16533023.74852031715815164573843882,0.0,0.0,344.0,131.0,688658.2656826739,213.0,490168.14424514736,1178826.4099278213
5,0x8ef79d6c328c25da633559c20c75f638a4863462,{'symbol': 'QOM'},{'symbol': 'WETH'},1189414.581417792,117,7216687084653.859295386127167948,204.392811852140944479,3363305.27622035262640921804439768,2.0,1.0,114.0,49.0,173460.6310124463,65.0,245650.24849136127,419110.8795038076
6,0x9cbfb60a09a9a33a10312da0f39977cbdb7fde23,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},829539.5196851678,810,248133453154563.794584929,467.669058074974989029,6796326.308411808521654439406767172,0.0,0.0,810.0,231.0,545934.5987509578,579.0,405163.3253497216,951097.9241006793
7,0x4bacaaabe3e96959ddf3269d3092d5cea88fefe9,{'symbol': 'XMON'},{'symbol': 'WETH'},812463.9872328307,51,29.82812825400820017,224.716879265609284704,7383798.94075430139772690726588781,0.0,0.0,51.0,11.0,113929.42426328534,40.0,343891.5110872189,457820.93535050424
8,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,{'symbol': 'DAI'},{'symbol': 'WETH'},2490974.2927056868,443,2277972.274315547171728493,1125.465869677344501076,18272283.4688064973798641857099247,1.0,3.0,439.0,217.0,1007679.4289620612,222.0,1275487.0104179406,2283166.4393800017
9,0x470e8de2ebaef52014a47cb5e6af86884947f08c,{'symbol': 'WETH'},{'symbol': 'FOX'},192054.6740934341,64,51.737258267285122194,607432.052879898572856641,15098259.09724823487533908249269538,12.0,8.0,44.0,25.0,58454.795443792245,19.0,46799.7198093201,105254.51525311235
