,pairAddress,token0,token1,dailyVolumeUSD,dailyTxns,dailySwapVolumeToken0,dailySwapVolumeToken1,reserveUSD,mintsCount,burnsCount,swapsCount,token0To1Txs,token0To1VolumeUSD,token1To0Txs,token1To0VolumeUSD,GrossVolumeUSD
0,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,{'symbol': 'USDC'},{'symbol': 'WETH'},14259588.674481528,2125,7542633.419012,4206.235068953752991356,159566383.592533693648414834184151,2.0,2.0,2120.0,906.0,3972249.5052095572,1214.0,3520752.7204250605,7493002.225634618
1,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,{'symbol': 'WETH'},{'symbol': 'USDT'},8915421.736887913,1346,2587.769191666109328123,4637645.634934,88120313.59571740695595041252115881,0.0,1.0,1345.0,690.0,2209366.3345159017,655.0,2424019.220098227,4633385.554614129
2,0x7a809081f991ecfe0ab2727c7e90d2ad7c2e411e,{'symbol': 'USDC'},{'symbol': 'CAW'},3751112.345892721,315,1484215.796403,28636461106227.015571260900380491,8967941.006371221754625234536183261,0.0,0.0,315.0,229.0,891151.935933946,86.0,593559.9591002435,1484711.8950341896
3,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,{'symbol': 'DAI'},{'symbol': 'WETH'},1119701.4280241912,258,509345.477737295475806527,284.382260624639169196,17200184.25153220119440570750677138,1.0,5.0,252.0,115.0,273218.5040001489,137.0,236410.7773049351,509629.281305084
4,0x5281e311734869c64ca60ef047fd87759397efe6,{'symbol': 'WETH'},{'symbol': 'CULT'},1441067.6041500384,237,267.440367411548179983,38196358807.71074960126663732,5352809.901567785900277700997613077,0.0,0.0,237.0,157.0,262115.52886432616,80.0,220134.57296904462,482250.10183337075
5,0xd3d2e2692501a5c9ca623199d38826e513033a17,{'symbol': 'UNI'},{'symbol': 'WETH'},1378299.8000773394,78,88059.038544949098205396,240.27170890321934776,20577473.4840589179081232175328952,0.0,5.0,73.0,39.0,266835.91940256854,34.0,163005.65331821796,429841.5727207865
6,0x9cbfb60a09a9a33a10312da0f39977cbdb7fde23,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},707432.4023273125,1553,324066555396817.914826741,937.233990230310466284,7707131.391414872652548547782270956,0.0,0.0,1553.0,420.0,918520.9549129131,1133.0,757173.8962214697,1675694.851134383
7,0x6033368e4a402605294c91cf5c03d72bd96e7d8d,{'symbol': 'X2Y2'},{'symbol': 'WETH'},2929790.0114714336,187,4851111.755580373968261038,503.739199900322945923,5560143.146131599546768546469752002,0.0,0.0,187.0,101.0,437229.0233241038,86.0,466927.02239851677,904156.0457226206
8,0x7b73644935b8e68019ac6356c40661e1bc315860,{'symbol': 'ELON'},{'symbol': 'WETH'},1145358.7492023672,186,1095481250792.784630853856125782,275.883227688140946338,14912209.09104526219005458737420448,0.0,0.0,186.0,86.0,238871.40411658774,100.0,257740.841231071,496612.24534765875
9,0x55d5c232d921b9eaa6b37b5845e439acd04b4dba,{'symbol': 'HEX'},{'symbol': 'WETH'},1257768.3709635965,810,26755252.6329168,1141.661414305608892608,1125297.771699444209244208037018232,0.0,0.0,810.0,269.0,1036736.76206412,541.0,998187.886760414,2034924.648824534
