,pairAddress,token0,token1,dailyVolumeUSD,dailyTxns,dailySwapVolumeToken0,dailySwapVolumeToken1,reserveUSD,mintsCount,burnsCount,swapsCount,token0To1Txs,token0To1VolumeUSD,token1To0Txs,token1To0VolumeUSD,GrossVolumeUSD
0,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,{'symbol': 'WETH'},{'symbol': 'USDT'},62241749.114381365,3900,10347.489170151768906962,44557416.113036,158387362.5540348092258429024410374,6.0,8.0,3884.0,1757.0,21799271.331775963,2127.0,22425306.427271243,44224577.75904721
1,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,{'symbol': 'USDC'},{'symbol': 'WETH'},61910003.42612744,2774,33118554.615074,7712.696963682583388242,211949785.6558452827594076636952681,2.0,1.0,2770.0,1370.0,16595754.33760736,1400.0,16528866.927165367,33124621.264772728
2,0x9cbfb60a09a9a33a10312da0f39977cbdb7fde23,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},20702810.596516103,8542,450092772979712.695787479,8075.165971217648499624,30340065.09173563156293438890100894,4.0,2.0,8520.0,1102.0,16732345.719948398,7418.0,17899466.687757604,34631812.407706
3,0x3dd49f67e9d5bc4c5e6634b3f70bfd9dc1b6bd74,{'symbol': 'SAND'},{'symbol': 'WETH'},14211370.935964637,1548,25830545.194024424777316257,11649.978661266481644776,33460822.47165128783173560963530813,14.0,9.0,1524.0,653.0,23906411.62294095,871.0,26294149.55486016,50200561.17780111
4,0x7b73644935b8e68019ac6356c40661e1bc315860,{'symbol': 'ELON'},{'symbol': 'WETH'},9488516.791088054,3234,21608548836232.816110327056952526,10196.60997653031926098,45886577.97815359872250067703967443,0.0,0.0,3234.0,747.0,22016475.899261013,2487.0,21805443.06238042,43821918.96164143
5,0x811beed0119b4afce20d2583eb608c6f7af1954f,{'symbol': 'SHIB'},{'symbol': 'WETH'},14285100.88069014,2988,650237096269.003698241893937883,10504.419491439822278093,12566736.55616748995842180170434364,5.0,3.0,2980.0,1080.0,22479915.24300303,1900.0,22723473.842205804,45203389.08520883
6,0x94b0a3d511b6ecdb17ebf877278ab030acb0a878,{'symbol': 'FEI'},{'symbol': 'WETH'},33676941.80259271,74,9161966.709693153980369293,2139.819883132650289739,294739057.5439315262356459696509824,0.0,0.0,74.0,42.0,4779200.688619175,32.0,4375382.17224513,9154582.860864304
7,0xa5e9c917b4b821e4e0a5bbefce078ab6540d6b5e,{'symbol': 'STARL'},{'symbol': 'WETH'},4508274.24955222,723,174166182001.479114532796952363,2075.058603889125103313,21092242.58747410879967031191378944,0.0,0.0,723.0,286.0,4870147.320996712,437.0,4052656.5667334553,8922803.887730166
8,0x97e1fcb93ae7267dbafad23f7b9afaa08264cfd8,{'symbol': 'UFO'},{'symbol': 'WETH'},7669293.866930743,1904,897268103825.988228168279357864,6111.889860369095042558,26370324.82679385400862028698789434,0.0,0.0,1902.0,592.0,13302273.944427809,1310.0,12976234.837134672,26278508.78156248
9,0x10e4a463f2ace6e3836fe547e885993844299be6,{'symbol': 'FLOKI'},{'symbol': 'WETH'},3609488.9096527994,1720,68223903094.746332388,4286.184582811833168567,20941319.60397610969656561815816119,2.0,2.0,1715.0,684.0,9342459.64323947,1031.0,9087161.987650236,18429621.630889706
