,pairAddress,token0,token1,dailyVolumeUSD,dailyTxns,dailySwapVolumeToken0,dailySwapVolumeToken1,reserveUSD,mintsCount,burnsCount,swapsCount,token0To1Txs,token0To1VolumeUSD,token1To0Txs,token1To0VolumeUSD,GrossVolumeUSD
0,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,{'symbol': 'USDC'},{'symbol': 'WETH'},14259588.674481528,2619,14121223.170515,7319.914304508401641912,165440833.0621288117999176756656721,1.0,2.0,2616.0,1169.0,6521958.263600267,1444.0,7604404.019517229,14126362.283117495
1,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,{'symbol': 'WETH'},{'symbol': 'USDT'},8915421.736887913,1356,4540.59413704336400491,8909070.326874,91303386.53792909294524249193536686,1.0,2.0,1351.0,658.0,4745798.966546472,693.0,4157710.4310501725,8903509.397596644
2,0x7a809081f991ecfe0ab2727c7e90d2ad7c2e411e,{'symbol': 'USDC'},{'symbol': 'CAW'},3751112.345892721,640,3750018.303785,47518978384347.886040110180480053,10935072.01151676416337792289924621,0.0,0.0,640.0,465.0,2034269.3873259583,175.0,1716842.9585667648,3751112.345892723
3,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,{'symbol': 'DAI'},{'symbol': 'WETH'},1119701.4280241912,434,1119130.038107087160219156,569.242454858493404829,17818784.00119225774682596037561781,1.0,3.0,430.0,164.0,503394.28937875613,266.0,616307.1386454348,1119701.428024191
4,0x5281e311734869c64ca60ef047fd87759397efe6,{'symbol': 'WETH'},{'symbol': 'CULT'},1441067.6041500384,469,730.862072186909512343,87840198542.111597474123761509,6410559.185288398891248442166657971,0.0,1.0,468.0,296.0,763884.8614980419,172.0,677182.7426519968,1441067.6041500387
5,0xd3d2e2692501a5c9ca623199d38826e513033a17,{'symbol': 'UNI'},{'symbol': 'WETH'},1378299.8000773394,132,241699.221525310639629422,699.522255012775237315,23008906.60760256119431584635599201,0.0,1.0,131.0,64.0,586765.7083180035,67.0,791534.091759336,1378299.8000773394
6,0x9cbfb60a09a9a33a10312da0f39977cbdb7fde23,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},707432.4023273125,584,144677990570419.129144656,358.14363252416505999,7416723.154222716370840788116064384,0.0,1.0,583.0,193.0,321132.1584883414,390.0,386300.2438389712,707432.4023273126
7,0x6033368e4a402605294c91cf5c03d72bd96e7d8d,{'symbol': 'X2Y2'},{'symbol': 'WETH'},2929790.0114714336,305,14132094.154815143357419969,1491.343147523924595371,5867295.397694391323840565385752137,0.0,0.0,305.0,147.0,1464898.4706845584,158.0,1464891.5407868747,2929790.011471433
8,0x7b73644935b8e68019ac6356c40661e1bc315860,{'symbol': 'ELON'},{'symbol': 'WETH'},1145358.7492023672,172,2353859449512.012496942443013011,582.675912667503018262,16157866.69363221129090029726138796,0.0,0.0,172.0,85.0,569024.9250438391,87.0,576333.8241585282,1145358.7492023674
9,0x55d5c232d921b9eaa6b37b5845e439acd04b4dba,{'symbol': 'HEX'},{'symbol': 'WETH'},1257768.3709635965,545,15748424.87986012,639.873669825700762439,1255410.047729429398817936314180319,0.0,0.0,545.0,192.0,628294.1437974845,353.0,629474.2271661117,1257768.3709635963
10,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,{'symbol': 'USDC'},{'symbol': 'USDT'},472792.3120585916,206,472620.391606,473055.03804,18260257.31087013260082733850243778,0.0,0.0,206.0,93.0,233359.31215307076,113.0,239432.99990552082,472792.3120585916
11,0x9c4fe5ffd9a9fc5678cfbd93aa2d4fd684b67c4c,{'symbol': 'PAXG'},{'symbol': 'WETH'},826884.0032818473,68,447.801525663655944296,420.277177571019011704,22750069.1785604669132235623794696,0.0,1.0,67.0,35.0,387491.19277058064,32.0,439392.8105112669,826884.0032818476
12,0x8ef79d6c328c25da633559c20c75f638a4863462,{'symbol': 'QOM'},{'symbol': 'WETH'},1114783.1698691847,255,15898197858630.819775323153714615,566.185622006492696657,3644430.374303809962089033885075524,0.0,0.0,255.0,94.0,588689.9425987187,161.0,526093.2272704664,1114783.169869185
13,0xa5e9c917b4b821e4e0a5bbefce078ab6540d6b5e,{'symbol': 'STARL'},{'symbol': 'WETH'},584836.6511413673,112,125808753520.769436066326757995,297.452534048710727096,4853790.47361378304513529806690721,0.0,0.0,112.0,51.0,315811.8459545325,61.0,269024.8051868348,584836.6511413674
14,0xdc00ba87cc2d99468f7f34bc04cbf72e111a32f7,{'symbol': 'WETH'},{'symbol': 'LOOKS'},977645.7860566797,119,493.642261154368798258,1211765.878816628954568033,399784.607011463534317196150631362,0.0,0.0,119.0,38.0,488033.0983545985,81.0,494384.64323972375,982417.7415943223
15,0x811beed0119b4afce20d2583eb608c6f7af1954f,{'symbol': 'SHIB'},{'symbol': 'WETH'},598766.959574306,263,46669850669.550195199687124598,303.112284861307251853,3244924.381181708507317175421655214,2.0,2.0,259.0,147.0,302618.3542161414,112.0,296148.60535816476,598766.9595743062
16,0x453a43e2bf3080f7a23c9bb034ccdd869e306102,{'symbol': 'WETH'},{'symbol': 'STRNGR'},191076.33152498445,342,97.052039734283301641,18320.273689800604270141,1133613.67279655009340406275257508,2.0,1.0,339.0,117.0,72106.93606262987,222.0,118969.39546235447,191076.33152498433
17,0xc2adda861f89bbb333c90c492cb837741916a225,{'symbol': 'MKR'},{'symbol': 'WETH'},150723.82396461995,40,113.008404583754715543,76.290920060016891916,4524649.438344347794252960177945712,0.0,0.0,40.0,18.0,82029.55177712101,22.0,68694.27218749898,150723.82396462
18,0x25647e01bd0967c1b9599fa3521939871d1d0888,{'symbol': 'WETH'},{'symbol': 'SUPER'},1598260.6356203891,252,815.320499435393984584,6711228.508369262282553176,8254763.296561628413902945924555009,2.0,3.0,247.0,128.0,892365.9613839776,119.0,705894.6742364119,1598260.6356203896
19,0x4bacaaabe3e96959ddf3269d3092d5cea88fefe9,{'symbol': 'XMON'},{'symbol': 'WETH'},121332.80824202357,17,12.630873445491731669,61.653437226548975703,3525002.817849393009952343182318626,0.0,0.0,17.0,13.0,108282.51032244321,4.0,13050.297919580378,121332.80824202359
20,0x4028daac072e492d34a3afdbef0ba7e35d8b55c4,{'symbol': 'stETH'},{'symbol': 'WETH'},297657.6093220173,94,155.363731932760114727,151.484046804526749942,3756218.826927268067267416842376221,2.0,0.0,92.0,47.0,149867.59786361753,45.0,147790.01145839973,297657.6093220173
21,0x3dd49f67e9d5bc4c5e6634b3f70bfd9dc1b6bd74,{'symbol': 'SAND'},{'symbol': 'WETH'},513803.5491818491,165,354728.15519825047272747,260.511062661638026315,4089644.138993613538300281296596171,0.0,2.0,163.0,92.0,236517.44058635426,71.0,277286.1085954948,513803.5491818491
22,0x3da1313ae46132a397d90d95b1424a9a7e3e0fce,{'symbol': 'WETH'},{'symbol': 'CRV'},126163.836908027,55,64.306700175995463826,90709.837416124225915771,1185250.771031735245517532194519405,0.0,0.0,55.0,24.0,64953.3721745021,31.0,61210.46473352491,126163.836908027
23,0x11181bd3baf5ce2a478e98361985d42625de35d1,{'symbol': 'ASTO'},{'symbol': 'USDC'},111408.06090182302,52,469340.793794783400989899,111384.222235,15688298.91208396381054001143449027,0.0,0.0,52.0,43.0,88701.42833105398,9.0,22706.632570769038,111408.06090182302
24,0x6591c4bcd6d7a1eb4e537da8b78676c1576ba244,{'symbol': 'BOND'},{'symbol': 'USDC'},256958.00259328875,51,69954.263575662588802729,256902.911039,6590703.453900187024292970760109666,0.0,0.0,51.0,20.0,137435.71598786823,31.0,119522.28660542052,256958.00259328875
25,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,{'symbol': 'WBTC'},{'symbol': 'WETH'},189389.2121610308,45,5.96654918,96.106342522179054921,20887034.34674466601282286168047954,0.0,1.0,44.0,14.0,24407.784215136842,30.0,164981.42794589396,189389.2121610308
26,0xdb44a4a457c87225b5ba45f27b7828a4cc03c112,{'symbol': 'RBN'},{'symbol': 'WETH'},418361.139523608,80,1362319.831968111230072789,213.201473500816570226,1490175.420575473901051509446764663,0.0,0.0,80.0,42.0,205389.96168229394,38.0,212971.17784131411,418361.139523608
27,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,{'symbol': 'DAI'},{'symbol': 'USDC'},354850.69825424586,69,355096.514956171081032016,354617.315277,97178734.97392966781963487822727695,0.0,0.0,69.0,26.0,210589.23751129056,43.0,144261.46074295536,354850.6982542459
28,0x8c1c499b1796d7f3c2521ac37186b52de024e58c,{'symbol': 'RAD'},{'symbol': 'USDC'},195583.917818046,49,85008.777011087058661172,195543.614559,4189416.790707988723374335517604919,0.0,0.0,49.0,27.0,100490.51681810104,22.0,95093.40099994495,195583.917818046
