,Source,Target,Volume
0,{'symbol': 'USDC'},{'symbol': 'WETH'},69163952.23703861
1,{'symbol': 'WETH'},{'symbol': 'USDC'},71910478.75692694
2,{'symbol': 'WETH'},{'symbol': 'USDT'},52906969.22807909
3,{'symbol': 'USDT'},{'symbol': 'WETH'},50404145.221430205
4,{'symbol': 'DAI'},{'symbol': 'WETH'},39518296.44307196
5,{'symbol': 'WETH'},{'symbol': 'DAI'},41890603.57743832
6,{'symbol': 'WBTC'},{'symbol': 'WETH'},16234127.830909334
7,{'symbol': 'WETH'},{'symbol': 'WBTC'},14935510.369853536
8,{'symbol': 'UNI'},{'symbol': 'WETH'},13461055.731239038
9,{'symbol': 'WETH'},{'symbol': 'UNI'},16764409.256382726
10,{'symbol': 'TEND'},{'symbol': 'WETH'},17010278.893384103
11,{'symbol': 'WETH'},{'symbol': 'TEND'},33967750.74839601
12,{'symbol': 'LINK'},{'symbol': 'WETH'},18232640.112652875
13,{'symbol': 'WETH'},{'symbol': 'LINK'},21467946.108137377
14,{'symbol': 'WISE'},{'symbol': 'WETH'},5734018.455406237
15,{'symbol': 'WETH'},{'symbol': 'WISE'},3861860.1068439824
16,{'symbol': 'BAC'},{'symbol': 'DAI'},4324784.206554256
17,{'symbol': 'DAI'},{'symbol': 'BAC'},3074108.4207085776
18,{'symbol': 'DAI'},{'symbol': 'BAS'},1771490.4450428423
19,{'symbol': 'BAS'},{'symbol': 'DAI'},1926123.913647013
20,{'symbol': 'USDC'},{'symbol': 'DSD'},2024263.3128091176
21,{'symbol': 'DSD'},{'symbol': 'USDC'},2158130.1207823595
22,{'symbol': 'YFI'},{'symbol': 'WETH'},5045803.935264408
23,{'symbol': 'WETH'},{'symbol': 'YFI'},4749115.536456917
24,{'symbol': 'AAVE'},{'symbol': 'WETH'},2404484.862034655
25,{'symbol': 'WETH'},{'symbol': 'AAVE'},3476951.1358405915
26,{'symbol': 'LRC'},{'symbol': 'WETH'},1928358.1644238275
27,{'symbol': 'WETH'},{'symbol': 'LRC'},1885185.1176301187
28,{'symbol': 'FRAX'},{'symbol': 'USDC'},3651470.855322054
29,{'symbol': 'USDC'},{'symbol': 'FRAX'},3739446.0460442114
30,{'symbol': 'MKR'},{'symbol': 'WETH'},2817822.868419225
31,{'symbol': 'WETH'},{'symbol': 'MKR'},2553311.564843726
32,{'symbol': 'SNX'},{'symbol': 'WETH'},3404516.6673767124
33,{'symbol': 'WETH'},{'symbol': 'SNX'},3699122.7543113055
34,{'symbol': 'ESD'},{'symbol': 'USDC'},3685543.533776879
35,{'symbol': 'USDC'},{'symbol': 'ESD'},3636042.58191431
36,{'symbol': 'WETH'},{'symbol': 'ROOK'},2330742.482836938
37,{'symbol': 'ROOK'},{'symbol': 'WETH'},2338550.829642944
38,{'symbol': 'FRAX'},{'symbol': 'WETH'},2454837.710686916
39,{'symbol': 'WETH'},{'symbol': 'FRAX'},2982768.8523949194
40,{'symbol': 'CEL'},{'symbol': 'WETH'},2546266.804600308
41,{'symbol': 'WETH'},{'symbol': 'CEL'},2281649.2565265945
42,{'symbol': 'USDC'},{'symbol': 'USDT'},2503756.251286255
43,{'symbol': 'USDT'},{'symbol': 'USDC'},2505040.656040566
44,{'symbol': 'DPI'},{'symbol': 'WETH'},1112478.683937695
45,{'symbol': 'WETH'},{'symbol': 'DPI'},1732085.4182216153
46,{'symbol': 'BAO'},{'symbol': 'WETH'},143044.22942901094
47,{'symbol': 'WETH'},{'symbol': 'BAO'},141814.1308027288
48,{'symbol': 'API3'},{'symbol': 'WETH'},1350779.546000462
49,{'symbol': 'WETH'},{'symbol': 'API3'},1432968.9815842642
50,{'symbol': 'POLS'},{'symbol': 'WETH'},1804795.902286176
51,{'symbol': 'WETH'},{'symbol': 'POLS'},1719010.6689975262
52,{'symbol': 'LON'},{'symbol': 'WETH'},161475.61459658682
53,{'symbol': 'WETH'},{'symbol': 'LON'},324415.6721583362
54,{'symbol': 'MPH'},{'symbol': 'WETH'},306604.98792191787
55,{'symbol': 'WETH'},{'symbol': 'MPH'},344296.0501653012
56,{'symbol': 'WETH'},{'symbol': 'CRV'},3976505.680825057
57,{'symbol': 'CRV'},{'symbol': 'WETH'},3620617.101296332
58,{'symbol': 'DAI'},{'symbol': 'USDC'},1207530.876886335
59,{'symbol': 'USDC'},{'symbol': 'DAI'},1180994.825356051
60,{'symbol': 'WBTC'},{'symbol': 'USDC'},1514933.5728158408
61,{'symbol': 'USDC'},{'symbol': 'WBTC'},1379274.9915118532
62,{'symbol': 'WETH'},{'symbol': 'AMPL'},898978.4763488312
63,{'symbol': 'AMPL'},{'symbol': 'WETH'},1099328.11396938
64,{'symbol': 'PRQ'},{'symbol': 'WETH'},2195190.6459257244
65,{'symbol': 'WETH'},{'symbol': 'PRQ'},2328498.0512635782
66,{'symbol': 'WETH'},{'symbol': 'renBTC'},608908.3297546364
67,{'symbol': 'renBTC'},{'symbol': 'WETH'},723606.202666098
68,{'symbol': 'REN'},{'symbol': 'WETH'},2045637.0882961056
69,{'symbol': 'WETH'},{'symbol': 'REN'},2397383.5211749435
70,{'symbol': 'DAI'},{'symbol': 'USDT'},1376622.8590228362
71,{'symbol': 'USDT'},{'symbol': 'DAI'},1335909.1179479635
72,{'symbol': 'RSR'},{'symbol': 'WETH'},968743.0971809218
73,{'symbol': 'WETH'},{'symbol': 'RSR'},980835.878253201
74,{'symbol': 'UST'},{'symbol': 'USDT'},568629.5890854879
75,{'symbol': 'USDT'},{'symbol': 'UST'},551142.8411411133
76,{'symbol': 'ALBT'},{'symbol': 'WETH'},1063303.3165634682
77,{'symbol': 'WETH'},{'symbol': 'ALBT'},1087990.2760907516
78,{'symbol': 'HEX'},{'symbol': 'WETH'},1061434.5516584038
79,{'symbol': 'WETH'},{'symbol': 'HEX'},1058827.7469554285
80,{'symbol': 'RAMP'},{'symbol': 'WETH'},1050919.2950616628
81,{'symbol': 'WETH'},{'symbol': 'RAMP'},938448.9042640076
82,{'symbol': 'STAKE'},{'symbol': 'WETH'},693232.3023140803
83,{'symbol': 'WETH'},{'symbol': 'STAKE'},558393.1231471397
84,{'symbol': 'WETH'},{'symbol': 'GRT'},896681.4928109592
85,{'symbol': 'GRT'},{'symbol': 'WETH'},856944.1623663539
86,{'symbol': 'PERP'},{'symbol': 'WETH'},819737.6618153395
87,{'symbol': 'WETH'},{'symbol': 'PERP'},1006866.245127173
88,{'symbol': 'RBC'},{'symbol': 'WETH'},367661.5100502081
89,{'symbol': 'WETH'},{'symbol': 'RBC'},466517.3871121047
90,{'symbol': 'SPI'},{'symbol': 'WETH'},2318080.795526799
91,{'symbol': 'WETH'},{'symbol': 'SPI'},2267807.986835284
92,{'symbol': 'BOND'},{'symbol': 'USDC'},189944.24607977056
93,{'symbol': 'USDC'},{'symbol': 'BOND'},296476.57158869226
94,{'symbol': '1INCH'},{'symbol': 'WETH'},301519.42280301073
95,{'symbol': 'WETH'},{'symbol': '1INCH'},312428.6797774707
96,{'symbol': 'USDC'},{'symbol': 'GRT'},895831.4209523228
97,{'symbol': 'GRT'},{'symbol': 'USDC'},877055.2593171668
98,{'symbol': 'WETH'},{'symbol': 'ZERO'},285569.28898767213
99,{'symbol': 'ZERO'},{'symbol': 'WETH'},219850.38172013676
