,Source,Target,Volume
0,{'symbol': 'USDC'},{'symbol': 'WETH'},16760614.637209592
1,{'symbol': 'WETH'},{'symbol': 'USDC'},15400451.638440276
2,{'symbol': 'WETH'},{'symbol': 'USDT'},11059860.045987172
3,{'symbol': 'USDT'},{'symbol': 'WETH'},12041861.02831987
4,{'symbol': 'WETH'},{'symbol': 'LOOKS'},620384.1353348729
5,{'symbol': 'LOOKS'},{'symbol': 'WETH'},673727.7865290599
6,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},2268890.206568888
7,{'symbol': 'WETH'},{'symbol': 'SAITAMA'},2325182.018104434
8,{'symbol': 'SAND'},{'symbol': 'WETH'},2954066.115763272
9,{'symbol': 'WETH'},{'symbol': 'SAND'},3271900.9129638607
10,{'symbol': 'STRONG'},{'symbol': 'WETH'},3884944.039691848
11,{'symbol': 'WETH'},{'symbol': 'STRONG'},3885076.529822338
12,{'symbol': 'CHEDDA'},{'symbol': 'WETH'},440770.3371640664
13,{'symbol': 'WETH'},{'symbol': 'CHEDDA'},203242.22780312184
14,{'symbol': 'DAI'},{'symbol': 'WETH'},3052226.517805334
15,{'symbol': 'WETH'},{'symbol': 'DAI'},2866658.709328438
16,{'symbol': 'WETH'},{'symbol': 'SUPER'},598877.8473533422
17,{'symbol': 'SUPER'},{'symbol': 'WETH'},767179.3812144189
18,{'symbol': 'TOKE'},{'symbol': 'WETH'},1399397.778473119
19,{'symbol': 'WETH'},{'symbol': 'TOKE'},745060.970513884
20,{'symbol': 'ELON'},{'symbol': 'WETH'},1169520.8470036353
21,{'symbol': 'WETH'},{'symbol': 'ELON'},1243847.0662063153
22,{'symbol': 'VADER'},{'symbol': 'WETH'},2234293.4653598024
23,{'symbol': 'WETH'},{'symbol': 'VADER'},2360789.116093058
24,{'symbol': 'HEX'},{'symbol': 'USDC'},2048172.0579845973
25,{'symbol': 'USDC'},{'symbol': 'HEX'},1633644.423073852
26,{'symbol': 'SHINJA'},{'symbol': 'WETH'},391452.5919967614
27,{'symbol': 'WETH'},{'symbol': 'SHINJA'},175308.60639052518
28,{'symbol': 'PAXG'},{'symbol': 'WETH'},2724082.169264744
29,{'symbol': 'WETH'},{'symbol': 'PAXG'},2442041.60666476
30,{'symbol': 'WETH'},{'symbol': 'wPE'},782.6710835582276
31,{'symbol': 'wPE'},{'symbol': 'WETH'},37463.75841541382
32,{'symbol': 'MC'},{'symbol': 'WETH'},939838.079186938
33,{'symbol': 'WETH'},{'symbol': 'MC'},839458.5934523871
34,{'symbol': 'DEPO'},{'symbol': 'WETH'},259105.0335891015
35,{'symbol': 'WETH'},{'symbol': 'DEPO'},287705.97213619074
36,{'symbol': 'UNI'},{'symbol': 'WETH'},537501.043302941
37,{'symbol': 'WETH'},{'symbol': 'UNI'},575265.8335182257
