,Source,Target,Volume
0,{'symbol': 'WETH'},{'symbol': 'USDT'},36150075.27677708
1,{'symbol': 'USDT'},{'symbol': 'WETH'},40269967.42156165
2,{'symbol': 'USDC'},{'symbol': 'WETH'},61357092.056398205
3,{'symbol': 'WETH'},{'symbol': 'USDC'},55602654.23559391
4,{'symbol': 'DAI'},{'symbol': 'WETH'},24187289.277848896
5,{'symbol': 'WETH'},{'symbol': 'DAI'},20750573.901947454
6,{'symbol': 'UNI'},{'symbol': 'WETH'},11670786.02783617
7,{'symbol': 'WETH'},{'symbol': 'UNI'},13096956.145706885
8,{'symbol': 'TEND'},{'symbol': 'WETH'},21403311.77313584
9,{'symbol': 'WETH'},{'symbol': 'TEND'},42714047.97439585
10,{'symbol': 'WBTC'},{'symbol': 'WETH'},13492606.339087265
11,{'symbol': 'WETH'},{'symbol': 'WBTC'},12821689.833076747
12,{'symbol': 'WETH'},{'symbol': 'SUPER'},2907917.914737772
13,{'symbol': 'SUPER'},{'symbol': 'WETH'},3090740.716983757
14,{'symbol': 'LINK'},{'symbol': 'WETH'},4272085.785317398
15,{'symbol': 'WETH'},{'symbol': 'LINK'},4545021.614531507
16,{'symbol': 'WETH'},{'symbol': 'HOGE'},304958.3356213582
17,{'symbol': 'HOGE'},{'symbol': 'WETH'},313554.1924934128
18,{'symbol': 'RAI'},{'symbol': 'WETH'},8597108.233764697
19,{'symbol': 'WETH'},{'symbol': 'RAI'},3497799.280990856
20,{'symbol': 'USDC'},{'symbol': 'USDT'},2747974.087118014
21,{'symbol': 'USDT'},{'symbol': 'USDC'},2754884.6802395904
22,{'symbol': 'WETH'},{'symbol': 'B20'},1726317.7137800895
23,{'symbol': 'B20'},{'symbol': 'WETH'},1705397.3588365836
24,{'symbol': 'KYL'},{'symbol': 'WETH'},0.0
25,{'symbol': 'WETH'},{'symbol': 'KYL'},0.0
26,{'symbol': 'WETH'},{'symbol': 'CHAIN'},139488.39204665442
27,{'symbol': 'CHAIN'},{'symbol': 'WETH'},95125.38238021296
28,{'symbol': 'VSP'},{'symbol': 'WETH'},1583141.3773005593
29,{'symbol': 'WETH'},{'symbol': 'VSP'},1604720.3361409046
30,{'symbol': 'RAMP'},{'symbol': 'WETH'},217974.155139516
31,{'symbol': 'WETH'},{'symbol': 'RAMP'},309481.0163404744
32,{'symbol': '⚗️'},{'symbol': 'WETH'},15725.945158181104
33,{'symbol': 'WETH'},{'symbol': '⚗️'},30016.481927580367
34,{'symbol': 'POLS'},{'symbol': 'WETH'},2396561.0451741274
35,{'symbol': 'WETH'},{'symbol': 'POLS'},1950698.48727543
36,{'symbol': 'SPI'},{'symbol': 'WETH'},728520.106818844
37,{'symbol': 'WETH'},{'symbol': 'SPI'},614404.9253562163
38,{'symbol': 'MATIC'},{'symbol': 'WETH'},5181529.056307185
39,{'symbol': 'WETH'},{'symbol': 'MATIC'},5186366.9326394005
40,{'symbol': 'OVR'},{'symbol': 'WETH'},168775.03463630573
41,{'symbol': 'WETH'},{'symbol': 'OVR'},167996.3081271726
42,{'symbol': 'WETH'},{'symbol': 'RLY'},376964.1407839664
43,{'symbol': 'RLY'},{'symbol': 'WETH'},368433.1479273192
44,{'symbol': 'NFY'},{'symbol': 'WETH'},16325.189594258043
45,{'symbol': 'WETH'},{'symbol': 'NFY'},34708.20425198541
46,{'symbol': 'WETH'},{'symbol': 'RARI'},1051792.913455133
47,{'symbol': 'RARI'},{'symbol': 'WETH'},961909.249953941
48,{'symbol': 'DOWS'},{'symbol': 'WETH'},0.0
49,{'symbol': 'WETH'},{'symbol': 'DOWS'},0.0
50,{'symbol': 'WETH'},{'symbol': 'BONDLY'},1909314.186890194
51,{'symbol': 'BONDLY'},{'symbol': 'WETH'},2039296.4281261165
52,{'symbol': 'eRSDL'},{'symbol': 'WETH'},562854.3807521461
53,{'symbol': 'WETH'},{'symbol': 'eRSDL'},808404.6302541975
54,{'symbol': 'AUDIO'},{'symbol': 'WETH'},96169.5574038754
55,{'symbol': 'WETH'},{'symbol': 'AUDIO'},72898.83634539614
56,{'symbol': 'SAND'},{'symbol': 'WETH'},385524.83898419
57,{'symbol': 'WETH'},{'symbol': 'SAND'},364070.8627945524
58,{'symbol': 'LYXe'},{'symbol': 'WETH'},1923229.6749239464
59,{'symbol': 'WETH'},{'symbol': 'LYXe'},2016610.5580442837
60,{'symbol': 'PERP'},{'symbol': 'WETH'},606444.1156917777
61,{'symbol': 'WETH'},{'symbol': 'PERP'},616433.3467312332
62,{'symbol': 'WETH'},{'symbol': 'SWAP'},2156373.2055324595
63,{'symbol': 'SWAP'},{'symbol': 'WETH'},2201555.825282991
64,{'symbol': 'DEGO'},{'symbol': 'WETH'},2010927.5381007567
65,{'symbol': 'WETH'},{'symbol': 'DEGO'},2401837.7061247616
66,{'symbol': 'UST'},{'symbol': 'USDT'},878175.8607613265
67,{'symbol': 'USDT'},{'symbol': 'UST'},871635.6011877942
68,{'symbol': 'WETH'},{'symbol': 'ZERO'},1289640.4861865733
69,{'symbol': 'ZERO'},{'symbol': 'WETH'},1265019.6574919012
70,{'symbol': 'ORN'},{'symbol': 'WETH'},1255691.2208380336
71,{'symbol': 'WETH'},{'symbol': 'ORN'},1900912.5280310584
72,{'symbol': 'MUSE'},{'symbol': 'WETH'},4049012.518063423
73,{'symbol': 'WETH'},{'symbol': 'MUSE'},4088931.894873356
74,{'symbol': 'DPI'},{'symbol': 'WETH'},2314702.409532871
75,{'symbol': 'WETH'},{'symbol': 'DPI'},2598211.290050801
76,{'symbol': 'FARM'},{'symbol': 'WETH'},715452.7671271717
77,{'symbol': 'WETH'},{'symbol': 'FARM'},985621.2693412002
78,{'symbol': 'SFI'},{'symbol': 'WETH'},1277223.7739107336
79,{'symbol': 'WETH'},{'symbol': 'SFI'},1217419.1566836266
80,{'symbol': 'PAINT'},{'symbol': 'WETH'},71681.80003803855
81,{'symbol': 'WETH'},{'symbol': 'PAINT'},67498.05778270791
82,{'symbol': 'erowan'},{'symbol': 'WETH'},2156984.089904844
83,{'symbol': 'WETH'},{'symbol': 'erowan'},2142373.263084995
84,{'symbol': 'AAVE'},{'symbol': 'WETH'},2634018.6277823797
85,{'symbol': 'WETH'},{'symbol': 'AAVE'},2452392.011497485
86,{'symbol': 'OCEAN'},{'symbol': 'WETH'},467546.5400869837
87,{'symbol': 'WETH'},{'symbol': 'OCEAN'},477727.2990200477
88,{'symbol': 'REVV'},{'symbol': 'WETH'},165375.59491818806
89,{'symbol': 'WETH'},{'symbol': 'REVV'},184298.63714691147
90,{'symbol': 'WETH'},{'symbol': 'ENJ'},461610.71902704606
91,{'symbol': 'ENJ'},{'symbol': 'WETH'},425438.9366832064
92,{'symbol': 'RSR'},{'symbol': 'WETH'},1276112.241018089
93,{'symbol': 'WETH'},{'symbol': 'RSR'},1239545.7250259628
94,{'symbol': 'JUP'},{'symbol': 'WETH'},190181.8640060364
95,{'symbol': 'WETH'},{'symbol': 'JUP'},218373.3836039581
96,{'symbol': 'MATTER'},{'symbol': 'WETH'},2804208.060357102
97,{'symbol': 'WETH'},{'symbol': 'MATTER'},2741511.381089186
98,{'symbol': 'MANA'},{'symbol': 'WETH'},292124.9817726404
99,{'symbol': 'WETH'},{'symbol': 'MANA'},283171.13394327625
