,Source,Target,Volume
0,{'symbol': 'WETH'},{'symbol': 'USDT'},13962206.823252976
1,{'symbol': 'USDT'},{'symbol': 'WETH'},17739615.194614477
2,{'symbol': 'USDC'},{'symbol': 'WETH'},21537969.679327115
3,{'symbol': 'WETH'},{'symbol': 'USDC'},17882855.618703604
4,{'symbol': 'DAI'},{'symbol': 'WETH'},11775507.891226431
5,{'symbol': 'WETH'},{'symbol': 'DAI'},9094243.139782095
6,{'symbol': 'WBTC'},{'symbol': 'WETH'},9369304.039291818
7,{'symbol': 'WETH'},{'symbol': 'WBTC'},13188641.495182363
8,{'symbol': 'UNI'},{'symbol': 'WETH'},12453848.137146125
9,{'symbol': 'WETH'},{'symbol': 'UNI'},11010415.039259411
10,{'symbol': 'YFI'},{'symbol': 'WETH'},2495379.448645863
11,{'symbol': 'WETH'},{'symbol': 'YFI'},2587162.782080674
12,{'symbol': 'KP3R'},{'symbol': 'WETH'},3594873.7173047354
13,{'symbol': 'WETH'},{'symbol': 'KP3R'},3941376.582150983
14,{'symbol': 'LINK'},{'symbol': 'WETH'},1117407.4375860412
15,{'symbol': 'WETH'},{'symbol': 'LINK'},1163109.58727527
16,{'symbol': 'AAVE'},{'symbol': 'WETH'},2123969.944511458
17,{'symbol': 'WETH'},{'symbol': 'AAVE'},2411406.211441102
18,{'symbol': 'PICKLE'},{'symbol': 'WETH'},1317268.7950880015
19,{'symbol': 'WETH'},{'symbol': 'PICKLE'},1821153.545715623
20,{'symbol': 'HEX'},{'symbol': 'WETH'},2357134.6661740355
21,{'symbol': 'WETH'},{'symbol': 'HEX'},2371688.1145372107
22,{'symbol': 'ESD'},{'symbol': 'USDC'},3369870.433051418
23,{'symbol': 'USDC'},{'symbol': 'ESD'},6882360.532751666
24,{'symbol': 'WETH'},{'symbol': 'AMPL'},744794.9469795794
25,{'symbol': 'AMPL'},{'symbol': 'WETH'},791946.1469910825
26,{'symbol': 'CEL'},{'symbol': 'WETH'},2179201.3259974346
27,{'symbol': 'WETH'},{'symbol': 'CEL'},2104766.9831462544
28,{'symbol': 'DPI'},{'symbol': 'WETH'},1304973.8225734767
29,{'symbol': 'WETH'},{'symbol': 'DPI'},1423079.6000828107
30,{'symbol': 'CORE'},{'symbol': 'WETH'},817268.1883944261
31,{'symbol': 'WETH'},{'symbol': 'CORE'},947550.8334137002
32,{'symbol': 'YFL'},{'symbol': 'WETH'},705574.3924270469
33,{'symbol': 'WETH'},{'symbol': 'YFL'},789272.8619158469
34,{'symbol': 'FARM'},{'symbol': 'USDC'},650590.3514443806
35,{'symbol': 'USDC'},{'symbol': 'FARM'},750107.2270017628
36,{'symbol': 'SNX'},{'symbol': 'WETH'},511823.36912838544
37,{'symbol': 'WETH'},{'symbol': 'SNX'},547307.7313349925
38,{'symbol': 'WETH'},{'symbol': 'ROOK'},691904.8388795891
39,{'symbol': 'ROOK'},{'symbol': 'WETH'},695098.1893700897
40,{'symbol': 'WBTC'},{'symbol': 'USDC'},1295238.2249995142
41,{'symbol': 'USDC'},{'symbol': 'WBTC'},1719518.9266851267
42,{'symbol': 'OCEAN'},{'symbol': 'WETH'},780714.9431898711
43,{'symbol': 'WETH'},{'symbol': 'OCEAN'},800559.2078140748
44,{'symbol': 'YFIM'},{'symbol': 'WETH'},124055.39399704384
45,{'symbol': 'WETH'},{'symbol': 'YFIM'},81042.37900172424
46,{'symbol': 'SMARTCREDIT'},{'symbol': 'WETH'},1116337.2811841334
47,{'symbol': 'WETH'},{'symbol': 'SMARTCREDIT'},1089906.580200926
48,{'symbol': 'WETH'},{'symbol': 'Yf-DAI'},1220521.1092375338
49,{'symbol': 'Yf-DAI'},{'symbol': 'WETH'},1053168.7107971208
50,{'symbol': 'MKR'},{'symbol': 'WETH'},1092881.8805402117
51,{'symbol': 'WETH'},{'symbol': 'MKR'},1067909.2472696756
52,{'symbol': 'WETH'},{'symbol': 'CRV'},727126.5407295527
53,{'symbol': 'CRV'},{'symbol': 'WETH'},704869.3881102374
54,{'symbol': 'YAX'},{'symbol': 'WETH'},1180796.4845997386
55,{'symbol': 'WETH'},{'symbol': 'YAX'},1149642.0645226303
56,{'symbol': 'RSR'},{'symbol': 'WETH'},467067.1021068639
57,{'symbol': 'WETH'},{'symbol': 'RSR'},517330.0035891293
58,{'symbol': 'REN'},{'symbol': 'WETH'},766057.3443498467
59,{'symbol': 'WETH'},{'symbol': 'REN'},806130.3995638432
60,{'symbol': 'STAKE'},{'symbol': 'WETH'},376465.5809307945
61,{'symbol': 'WETH'},{'symbol': 'STAKE'},356314.5704071812
62,{'symbol': 'ORAI'},{'symbol': 'WETH'},247543.3349673677
63,{'symbol': 'WETH'},{'symbol': 'ORAI'},234039.2236993957
64,{'symbol': 'USDC'},{'symbol': 'USDT'},313460.7060030536
65,{'symbol': 'USDT'},{'symbol': 'USDC'},308059.2140217542
66,{'symbol': 'HEGIC'},{'symbol': 'WETH'},208766.5067175316
67,{'symbol': 'WETH'},{'symbol': 'HEGIC'},220837.96784660383
68,{'symbol': 'BID'},{'symbol': 'WETH'},405050.7749632976
69,{'symbol': 'WETH'},{'symbol': 'BID'},388379.0644196
70,{'symbol': 'BOND'},{'symbol': 'USDC'},783369.5778360743
71,{'symbol': 'USDC'},{'symbol': 'BOND'},562114.8262694551
72,{'symbol': 'DIA'},{'symbol': 'WETH'},500528.64476526994
73,{'symbol': 'WETH'},{'symbol': 'DIA'},520377.294816356
74,{'symbol': 'XOR'},{'symbol': 'WETH'},384041.4348283023
75,{'symbol': 'WETH'},{'symbol': 'XOR'},426646.9454445923
76,{'symbol': 'WETH'},{'symbol': 'SURF'},46546.72574545128
77,{'symbol': 'SURF'},{'symbol': 'WETH'},33232.11630227567
78,{'symbol': 'DAI'},{'symbol': 'USDC'},249610.935493978
79,{'symbol': 'USDC'},{'symbol': 'DAI'},252643.6914311684
80,{'symbol': 'CVP'},{'symbol': 'WETH'},1579943.74863563
81,{'symbol': 'WETH'},{'symbol': 'CVP'},1612841.9030149905
82,{'symbol': 'WETH'},{'symbol': 'renBTC'},469982.5486970178
83,{'symbol': 'renBTC'},{'symbol': 'WETH'},439846.501196884
84,{'symbol': 'CIBS'},{'symbol': 'WETH'},2782094.714485358
85,{'symbol': 'WETH'},{'symbol': 'CIBS'},2683480.733722352
86,{'symbol': 'LRC'},{'symbol': 'WETH'},180740.58309701772
87,{'symbol': 'WETH'},{'symbol': 'LRC'},196826.30736370588
88,{'symbol': 'SYN'},{'symbol': 'WETH'},858279.1276402005
89,{'symbol': 'WETH'},{'symbol': 'SYN'},911350.2790275702
90,{'symbol': 'STRONG'},{'symbol': 'WETH'},179538.7915088784
91,{'symbol': 'WETH'},{'symbol': 'STRONG'},230434.55225674363
92,{'symbol': 'MTA'},{'symbol': 'WETH'},223968.36652197904
93,{'symbol': 'WETH'},{'symbol': 'MTA'},183643.39606699196
94,{'symbol': 'QNT'},{'symbol': 'WETH'},688739.2635864244
95,{'symbol': 'WETH'},{'symbol': 'QNT'},682006.8712948998
96,{'symbol': 'TEND'},{'symbol': 'WETH'},10062.29431558525
97,{'symbol': 'WETH'},{'symbol': 'TEND'},7205.19416634842
98,{'symbol': 'COMP'},{'symbol': 'WETH'},224560.8429362086
99,{'symbol': 'WETH'},{'symbol': 'COMP'},216255.4490583396
