,Source,Target,Volume
0,{'symbol': 'WETH'},{'symbol': 'USDT'},20843081.639366128
1,{'symbol': 'USDT'},{'symbol': 'WETH'},20360589.08576604
2,{'symbol': 'USDC'},{'symbol': 'WETH'},27804304.64701999
3,{'symbol': 'WETH'},{'symbol': 'USDC'},28379189.600159764
4,{'symbol': 'SAITAMA'},{'symbol': 'WETH'},15095474.474815443
5,{'symbol': 'WETH'},{'symbol': 'SAITAMA'},15456432.122210069
6,{'symbol': 'SAND'},{'symbol': 'WETH'},8736593.68263226
7,{'symbol': 'WETH'},{'symbol': 'SAND'},8292104.000669849
8,{'symbol': 'ELON'},{'symbol': 'WETH'},33004294.49727452
9,{'symbol': 'WETH'},{'symbol': 'ELON'},36392537.46620061
10,{'symbol': 'SHIB'},{'symbol': 'WETH'},14581292.07665694
11,{'symbol': 'WETH'},{'symbol': 'SHIB'},15352415.815072795
12,{'symbol': 'FEI'},{'symbol': 'WETH'},3591965.8373624
13,{'symbol': 'WETH'},{'symbol': 'FEI'},4682271.579069389
14,{'symbol': 'STARL'},{'symbol': 'WETH'},3239365.610587715
15,{'symbol': 'WETH'},{'symbol': 'STARL'},3260894.137714788
16,{'symbol': 'UFO'},{'symbol': 'WETH'},3256451.342179168
17,{'symbol': 'WETH'},{'symbol': 'UFO'},4123286.542398087
18,{'symbol': 'FLOKI'},{'symbol': 'WETH'},7012887.023307674
19,{'symbol': 'WETH'},{'symbol': 'FLOKI'},6107269.895866976
20,{'symbol': 'DAI'},{'symbol': 'WETH'},3854414.5797841223
21,{'symbol': 'WETH'},{'symbol': 'DAI'},4104424.18623718
22,{'symbol': 'WETH'},{'symbol': 'SUPER'},12194066.801214373
23,{'symbol': 'SUPER'},{'symbol': 'WETH'},11356445.26725525
24,{'symbol': 'HEX'},{'symbol': 'USDC'},2775915.8709382988
25,{'symbol': 'USDC'},{'symbol': 'HEX'},2857498.134623722
26,{'symbol': 'STRONG'},{'symbol': 'WETH'},4104456.237450532
27,{'symbol': 'WETH'},{'symbol': 'STRONG'},4107560.5836982112
28,{'symbol': 'MANA'},{'symbol': 'WETH'},994684.0257930304
29,{'symbol': 'WETH'},{'symbol': 'MANA'},1099707.551050142
30,{'symbol': 'PYR'},{'symbol': 'WETH'},1795086.4581904334
31,{'symbol': 'WETH'},{'symbol': 'PYR'},1842782.822905026
32,{'symbol': 'WETH'},{'symbol': 'ICE'},3770110.151717601
33,{'symbol': 'ICE'},{'symbol': 'WETH'},3776133.6368836383
34,{'symbol': 'USDC'},{'symbol': 'USDT'},2237237.8845146783
35,{'symbol': 'USDT'},{'symbol': 'USDC'},2228806.671098469
36,{'symbol': 'Mononoke-Inu'},{'symbol': 'WETH'},2710773.74434881
37,{'symbol': 'WETH'},{'symbol': 'Mononoke-Inu'},2662125.743927963
38,{'symbol': 'WAXE'},{'symbol': 'WETH'},2533587.0274881725
39,{'symbol': 'WETH'},{'symbol': 'WAXE'},3488847.596138018
40,{'symbol': 'Shiryo-Inu'},{'symbol': 'WETH'},1408877.41016273
41,{'symbol': 'WETH'},{'symbol': 'Shiryo-Inu'},1582258.7162156007
42,{'symbol': 'WETH'},{'symbol': 'AMPL'},3390596.7010349897
43,{'symbol': 'AMPL'},{'symbol': 'WETH'},3016914.670102888
44,{'symbol': 'REQ'},{'symbol': 'WETH'},253920.12587113632
45,{'symbol': 'WETH'},{'symbol': 'REQ'},164006.89747181433
46,{'symbol': 'WETH'},{'symbol': 'BEZOGE'},321621.4485859231
47,{'symbol': 'BEZOGE'},{'symbol': 'WETH'},346458.55718244216
48,{'symbol': 'WOO'},{'symbol': 'WETH'},1533060.6769351852
49,{'symbol': 'WETH'},{'symbol': 'WOO'},1326310.7473037664
50,{'symbol': 'POLC'},{'symbol': 'WETH'},1743085.3976225802
51,{'symbol': 'WETH'},{'symbol': 'POLC'},1587148.2710174215
52,{'symbol': 'WILD'},{'symbol': 'WETH'},631025.2871701407
53,{'symbol': 'WETH'},{'symbol': 'WILD'},697757.120760159
54,{'symbol': 'eXRD'},{'symbol': 'USDC'},2482961.025510246
55,{'symbol': 'USDC'},{'symbol': 'eXRD'},2888376.512941122
56,{'symbol': 'HEX'},{'symbol': 'WETH'},2546964.1541970167
57,{'symbol': 'WETH'},{'symbol': 'HEX'},2591544.79945832
58,{'symbol': 'AUDIO'},{'symbol': 'WETH'},1286738.628112081
59,{'symbol': 'WETH'},{'symbol': 'AUDIO'},1264864.5780259103
60,{'symbol': 'WBTC'},{'symbol': 'WETH'},1033229.542077636
61,{'symbol': 'WETH'},{'symbol': 'WBTC'},1215011.0018867364
62,{'symbol': 'TOKE'},{'symbol': 'WETH'},2751003.726366239
63,{'symbol': 'WETH'},{'symbol': 'TOKE'},1575428.6097703977
64,{'symbol': 'KISHU'},{'symbol': 'WETH'},3088810.9036412616
65,{'symbol': 'WETH'},{'symbol': 'KISHU'},3812912.753116517
66,{'symbol': 'DAO'},{'symbol': 'USDC'},704070.4598267034
67,{'symbol': 'USDC'},{'symbol': 'DAO'},651106.5141411464
68,{'symbol': 'BOND'},{'symbol': 'USDC'},924405.0299341484
69,{'symbol': 'USDC'},{'symbol': 'BOND'},789646.132327487
70,{'symbol': 'WETH'},{'symbol': 'AMP'},2484924.3513781023
71,{'symbol': 'AMP'},{'symbol': 'WETH'},2587168.759126338
72,{'symbol': 'LINK'},{'symbol': 'WETH'},1156395.4099806892
73,{'symbol': 'WETH'},{'symbol': 'LINK'},2553167.310724273
74,{'symbol': 'EPIK'},{'symbol': 'WETH'},1615984.3342425884
75,{'symbol': 'WETH'},{'symbol': 'EPIK'},1543684.8440336036
76,{'symbol': 'DERC'},{'symbol': 'USDC'},1660789.5179204757
77,{'symbol': 'USDC'},{'symbol': 'DERC'},1543566.357912506
78,{'symbol': 'UNI'},{'symbol': 'WETH'},1179961.345850169
79,{'symbol': 'WETH'},{'symbol': 'UNI'},1266686.5445697885
80,{'symbol': 'PBR'},{'symbol': 'WETH'},1589080.7521276365
81,{'symbol': 'WETH'},{'symbol': 'PBR'},1405180.654163477
82,{'symbol': 'WETH'},{'symbol': 'NTVRK'},760595.1084455901
83,{'symbol': 'NTVRK'},{'symbol': 'WETH'},823776.0868581668
84,{'symbol': 'KYL'},{'symbol': 'WETH'},5820478.568049614
85,{'symbol': 'WETH'},{'symbol': 'KYL'},5693794.351050481
86,{'symbol': 'WETH'},{'symbol': 'VEMP'},687141.8395734341
87,{'symbol': 'VEMP'},{'symbol': 'WETH'},1013202.0223987942
88,{'symbol': 'DYP'},{'symbol': 'WETH'},154058.94345206564
89,{'symbol': 'WETH'},{'symbol': 'DYP'},144370.3428385968
90,{'symbol': 'KUMA'},{'symbol': 'WETH'},1680818.0235133192
91,{'symbol': 'WETH'},{'symbol': 'KUMA'},1835529.9516943065
92,{'symbol': 'KIBA'},{'symbol': 'WETH'},2127685.2325228443
93,{'symbol': 'WETH'},{'symbol': 'KIBA'},2010014.31866306
94,{'symbol': '⚗️'},{'symbol': 'WETH'},872155.2255693906
95,{'symbol': 'WETH'},{'symbol': '⚗️'},555733.7961009532
96,{'symbol': 'KEEP'},{'symbol': 'WETH'},415433.72151259496
97,{'symbol': 'WETH'},{'symbol': 'KEEP'},301950.0555099732
98,{'symbol': 'GRO'},{'symbol': 'USDC'},2024141.3043657648
99,{'symbol': 'USDC'},{'symbol': 'GRO'},1807904.5783650451
