,Source,Target,Volume
0,USDC,WETH,210642280.83852747
1,WETH,USDC,190334721.41305444
2,WETH,USDT,82209119.55833173
3,USDT,WETH,87352061.60157278
4,USDC,WETH,35807029.24452478
5,WETH,USDC,25879811.218607426
6,DAI,WETH,22201001.63697825
7,WETH,DAI,20397923.06108784
8,USDC,USDT,16285257.01470717
9,USDT,USDC,30010980.495395303
10,WETH,USDT,13742892.015948197
11,USDT,WETH,18804481.450155724
12,DAI,WETH,16664396.240733476
13,WETH,DAI,11628064.3251904
14,FEI,USDC,2508545.2948177154
15,USDC,FEI,1905569.9754422235
16,DAI,USDC,4100569.1769741937
17,USDC,DAI,11531838.44828817
18,WBTC,WETH,9149340.408666236
19,WETH,WBTC,7525165.48033904
20,WBTC,WETH,17943033.043590207
21,WETH,WBTC,6188002.714904565
22,MATIC,WETH,8085418.56119593
23,WETH,MATIC,10597586.702642811
24,WBTC,USDC,8336801.751532364
25,USDC,WBTC,7601158.416564066
26,USDC,UST,5721427.933479001
27,UST,USDC,3700369.617221
28,DAI,FEI,159913.1570285421
29,FEI,DAI,173680.5002620585
30,HEX,USDC,5130595.00042
31,USDC,HEX,4449259.527721001
32,ETH2x-FLI,WETH,1499974.0926613414
33,WETH,ETH2x-FLI,2423570.383229032
34,FRAX,USDC,1772828.098498
35,USDC,FRAX,1517470.4251690002
36,WETH,ENS,3470815.663335527
37,ENS,WETH,3294732.8795980318
38,GALA,WETH,2426820.361708806
39,WETH,GALA,2671638.5450935108
40,SPELL,WETH,1785484.0304788258
41,WETH,SPELL,2042971.174494615
42,MIM,USDC,1401466.2782240002
43,USDC,MIM,1469385.927672
44,PEOPLE,WETH,6997384.804453561
45,WETH,PEOPLE,6787966.920546249
46,Metis,WETH,5030503.871250272
47,WETH,Metis,5301076.963599523
48,USDC,NCR,396289.92241
49,NCR,USDC,404230.0408169999
50,PEOPLE,WETH,2731830.3618159145
51,WETH,PEOPLE,2468093.410932675
52,SAND,WETH,1268295.7061247511
53,WETH,SAND,4038674.428561138
54,RBN,WETH,1026775.308359082
55,WETH,RBN,892684.2580801881
56,EURT,USDT,3007490.278972
57,USDT,EURT,3463678.122165
58,STRONG,WETH,1656461.2021008397
59,WETH,STRONG,1347017.3184590198
60,LINK,WETH,658552.3320878206
61,WETH,LINK,1026892.6201488726
62,USDC,WETH,853466.511819059
63,WETH,USDC,0.0
64,LUSD,USDC,981682.056588
65,USDC,LUSD,1100436.704993
66,DAI,USDC,658266.2962785615
67,USDC,DAI,149139.14121240747
68,UST,USDT,824459.7926500669
69,USDT,UST,1451960.336332
70,FTM,WETH,2071756.8171081904
71,WETH,FTM,2154844.760677645
72,BYTES,WETH,381597.5836461338
73,WETH,BYTES,337448.2260692502
74,DAI,USDT,809975.4718934178
75,USDT,DAI,776274.394696662
76,WETH,NCR,455343.58603825065
77,NCR,WETH,482873.2996556379
78,WETH,CRV,1755428.6415631066
79,CRV,WETH,636353.4775278263
80,USDC,USDT,981837.5394602352
81,USDT,USDC,804831.4653330001
82,SHIB,WETH,425307.1639391775
83,WETH,SHIB,556926.9714590311
84,DAI,FRAX,1728936.3733743934
85,FRAX,DAI,2030517.0330952017
86,NEXO,WETH,319626.6384321804
87,WETH,NEXO,492353.7433559709
88,MANA,WETH,1107900.7413734728
89,WETH,MANA,1482347.9784786906
90,WBTC,USDT,367907.94970540784
91,USDT,WBTC,404213.33652071015
92,WETH,EURT,313938.1445360943
93,EURT,WETH,678223.9509125584
94,WETH,IMX,629681.2623003479
95,IMX,WETH,772835.7063373631
96,OHM,WETH,574667.862200521
97,WETH,OHM,451518.847130039
98,FRAX,USDT,671576.2093601649
99,USDT,FRAX,894847.0413299452
