,Source,Target,Volume
0,USDC,WETH,185788561.04115927
1,WETH,USDC,189231143.31050432
2,WETH,USDT,36581607.10084966
3,USDT,WETH,36234992.23142123
4,USDC,WETH,45521962.0088284
5,WETH,USDC,49890498.05938129
6,WBTC,WETH,23045203.587948263
7,WETH,WBTC,25415569.15814744
8,DAI,WETH,1035435.0910201815
9,WETH,DAI,1041604.3768374716
10,WETH,USDT,15313230.344351506
11,USDT,WETH,13568880.46620878
12,WBTC,WETH,10312693.612574345
13,WETH,WBTC,14144994.086857231
14,DAI,WETH,4720616.869640596
15,WETH,DAI,5283122.411694592
16,USDC,USDT,13602990.375867063
17,USDT,USDC,15316998.915722826
18,FEI,USDC,8254508.514131608
19,USDC,FEI,8011263.895699069
20,DAI,USDC,15244771.596673664
21,USDC,DAI,9704414.066162532
22,DYDX,WETH,13312622.332321562
23,WETH,DYDX,14012552.404424254
24,HEX,USDC,3530197.443700001
25,USDC,HEX,4671314.700797
26,WBTC,USDC,5474394.944410286
27,USDC,WBTC,4669631.791051494
28,AXS,WETH,5036166.266343258
29,WETH,AXS,5127917.713715524
30,SHIB,WETH,5475866.810785404
31,WETH,SHIB,5629509.311154438
32,FTM,WETH,14408297.033066235
33,WETH,FTM,16757742.719142346
34,SHIB,WETH,3663572.797028182
35,WETH,SHIB,4018943.923148496
36,ETH2x-FLI,WETH,1771589.9285834916
37,WETH,ETH2x-FLI,1582062.667662781
38,MATIC,WETH,2185205.869503669
39,WETH,MATIC,3094939.6180935767
40,OHM,WETH,2134988.114767045
41,WETH,OHM,2336276.9778461256
42,UNI,WETH,3178141.86808604
43,WETH,UNI,1992427.7878683864
44,DAI,USDT,2350383.928369852
45,USDT,DAI,1270664.7816385075
46,LINK,WETH,1898162.087325084
47,WETH,LINK,1587730.5560367375
48,STRONG,WETH,2848909.113752783
49,WETH,STRONG,2752796.6981402272
50,WETH,ICE,3445955.6239451864
51,ICE,WETH,3439191.6118962853
52,RARE,WETH,1963573.934251632
53,WETH,RARE,1626424.5182783997
54,USDC,UST,6352352.115784001
55,UST,USDC,8444628.247377
56,WBTC,USDT,1980765.151987312
57,USDT,WBTC,2116216.071121413
58,LUSD,DAI,687685.234869784
59,DAI,LUSD,742669.1844169296
60,DAI,FEI,3220439.856229572
61,FEI,DAI,1358763.1961592075
62,1INCH,WETH,26838.894149126005
63,WETH,1INCH,39565.758730412745
64,WETH,SLP,1884990.858779156
65,SLP,WETH,1922151.9781930717
66,FRAX,USDC,1420090.768755
67,USDC,FRAX,2106838.926507999
68,DAI,FRAX,505288.3588669959
69,FRAX,DAI,528348.5065171977
70,AGLD,WETH,1597181.4710946074
71,WETH,AGLD,1399961.9417675622
72,FX,WETH,3252957.0229504104
73,WETH,FX,2416883.937169532
74,GALA,WETH,1348752.68960232
75,WETH,GALA,1388829.7209510044
76,RAI,DAI,3894713.918356166
77,DAI,RAI,171436.54913733338
78,aKLIMA,WETH,664115.094447544
79,WETH,aKLIMA,655184.0407097251
80,PERP,WETH,468424.88655233424
81,WETH,PERP,578275.0138862702
82,UST,USDT,3930769.093998459
83,USDT,UST,2165251.8689367957
84,TKING,WETH,411638.6616878468
85,WETH,TKING,521203.9575661441
86,LYXe,WETH,1189382.4380265758
87,WETH,LYXe,738755.969623485
88,USDC,EURS,246181.83497
89,EURS,USDC,1425145.807899
90,WETH,CRV,567654.511223992
91,CRV,WETH,249049.3791904481
92,LCX,WETH,470894.4589905026
93,WETH,LCX,378453.4681189036
94,QNT,WETH,767691.7790795829
95,WETH,QNT,906668.7485993184
96,RUNE,WETH,525529.7500257412
97,WETH,RUNE,492807.5356741918
98,HEX,WETH,680918.5311055474
99,WETH,HEX,806170.4440510693
