,Source,Target,Volume
0,USDC,WETH,75920607.01238124
1,WETH,USDC,106043474.11489876
2,USDC,WETH,119140074.60317476
3,WETH,USDC,126030602.6810779
4,WETH,USDT,44922830.99344353
5,USDT,WETH,41379931.44164404
6,USDC,USDT,17296942.62435189
7,USDT,USDC,10911879.873055749
8,WBTC,USDC,22475066.443130665
9,USDC,WBTC,14394478.496972626
10,WBTC,WETH,8331119.296546294
11,WETH,WBTC,7981547.473935314
12,DAI,WETH,21419665.553100582
13,WETH,DAI,26962990.211488355
14,DAI,WETH,12328618.717507128
15,WETH,DAI,6539960.978234701
16,DAI,USDC,25730795.2231677
17,USDC,DAI,13058366.977237783
18,WETH,USDT,18514643.488526598
19,USDT,WETH,17802856.179420114
20,LINK,WETH,8429707.374154193
21,WETH,LINK,4984760.782423918
22,WBTC,WETH,5031744.40303
23,WETH,WBTC,4966921.571803828
24,FEI,USDC,5423082.898991314
25,USDC,FEI,4584860.684881794
26,UNI,WETH,5615068.565772244
27,WETH,UNI,2142818.0106134964
28,DAI,USDT,3684919.6875093193
29,USDT,DAI,3685141.79732597
30,USDC,EURS,649059.008197
31,EURS,USDC,1237877.339219
32,CEL,WETH,3650659.957628532
33,WETH,CEL,3578765.6067619664
34,MATIC,WETH,1957533.168011628
35,WETH,MATIC,1653791.008285868
36,HEX,USDC,4376214.8266900005
37,USDC,HEX,4872800.818583996
38,SHIB,WETH,2444992.246417506
39,WETH,SHIB,2278392.058641437
40,SHIB,WETH,872048.4887293555
41,WETH,SHIB,666551.0321840609
42,ETH2x-FLI,WETH,3487599.11744274
43,WETH,ETH2x-FLI,2724621.829694233
44,WETH,GTC,580484.6294539463
45,GTC,WETH,563866.6526806523
46,FEI,USDC,738816.649384417
47,USDC,FEI,0.0
48,LEASH,WETH,374348.7399643977
49,WETH,LEASH,380808.46052925
50,MKR,WETH,1067606.2346017514
51,WETH,MKR,395446.3406688737
52,QNT,WETH,943722.3531124945
53,WETH,QNT,977116.1135564347
54,1INCH,WETH,530060.4594808947
55,WETH,1INCH,437830.3076333732
56,COMP,WETH,1037297.3952244564
57,WETH,COMP,775676.438436695
58,HEX,WETH,421918.3877574746
59,WETH,HEX,523507.2781231451
60,WETH,TRIBE,238879.17962011864
61,TRIBE,WETH,219370.8514671636
62,PERP,WETH,614552.4917305512
63,WETH,PERP,505376.0244382306
64,RAI,DAI,1040578.5992473618
65,DAI,RAI,970916.2613808236
66,RUNE,WETH,826396.188179625
67,WETH,RUNE,792567.2298244494
68,WETH,TRU,358661.2353768157
69,TRU,WETH,446573.7919529229
70,WETH,GTC,224647.45702432585
71,GTC,WETH,208933.90782368512
72,WDOGE,WETH,0.0
73,WETH,WDOGE,299003.2526863688
74,UST,USDT,887448.550878416
75,USDT,UST,484665.50254249154
76,ERN,WETH,1405777.89968634
77,WETH,ERN,1421048.705062939
78,YFI,WETH,416531.1659310787
79,WETH,YFI,338933.94593121693
80,WETH,SLP,535997.3627006105
81,SLP,WETH,475301.91241178894
82,AAVE,WETH,494334.5864564417
83,WETH,AAVE,256635.56942853687
84,USDC,WETH,203366.32810349835
85,WETH,USDC,589646.920018096
86,USDC,UST,1011209.905673
87,UST,USDC,1385444.655783
88,WOO,WETH,538414.7805999645
89,WETH,WOO,446417.5246088657
90,WETH,CRV,323443.4410987593
91,CRV,WETH,419741.16847753513
92,WETH,TRU,522013.9744721155
93,TRU,WETH,535951.8995700489
94,RAI,USDC,29006.628116
95,USDC,RAI,14570.223889
96,wNXM,WETH,678555.4792862227
97,WETH,wNXM,915403.2732553536
98,NEXO,WETH,258054.138075574
99,WETH,NEXO,235552.18222485855
