,Source,Target,Volume
0,USDC,WETH,816160822.765506
1,WETH,USDC,835342956.1659544
2,WBTC,WETH,315758209.8248216
3,WETH,WBTC,320877149.3223121
4,USDC,WETH,153261687.7025264
5,WETH,USDC,165807745.0813601
6,USDC,USDT,156111795.57698375
7,USDT,USDC,159602610.73172298
8,WETH,USDT,55640076.746617615
9,USDT,WETH,54382505.17300585
10,WBTC,USDC,88383371.62983696
11,USDC,WBTC,76937279.35341418
12,WETH,USDT,63842750.21942913
13,USDT,WETH,57279549.88879326
14,DAI,USDC,50010347.52123146
15,USDC,DAI,88881377.50116748
16,WBTC,WETH,32820150.63520199
17,WETH,WBTC,34143506.99139433
18,DAI,WETH,10654734.633495
19,WETH,DAI,12526427.926728085
20,DAI,WETH,8340454.779834199
21,WETH,DAI,8575493.47197637
22,FRAX,USDC,6675068.598806001
23,USDC,FRAX,6007571.762968999
24,HEX,USDC,6371334.671994003
25,USDC,HEX,5373883.213926004
26,LINK,WETH,8153072.164748315
27,WETH,LINK,9094392.395340549
28,APE,WETH,5283967.722401332
29,WETH,APE,5592373.565473833
30,FEI,USDC,24751428.27553971
31,USDC,FEI,24817732.062162675
32,USDC,USDT,6711082.677501679
33,USDT,USDC,6059360.324339706
34,WETH,LOOKS,1978857.991609734
35,LOOKS,WETH,1955055.070710554
36,DAI,USDC,7627871.505097008
37,USDC,DAI,6026826.126815286
38,agEUR,USDC,6545351.168982999
39,USDC,agEUR,5888006.817737999
40,PAX,WETH,6765323.782302892
41,WETH,PAX,7749825.59012556
42,USDC,WETH,1720926.3182312085
43,WETH,USDC,2058681.5026688748
44,DAI,FEI,2997180.142691385
45,FEI,DAI,2581218.442289514
46,MKR,WETH,2431514.122296359
47,WETH,MKR,2357924.8560680505
48,agEUR,WETH,4032919.3713757736
49,WETH,agEUR,4558242.27598649
50,FRAX,USDC,7358626.075916002
51,USDC,FRAX,527969.2012659998
52,TUSD,USDC,1973442.1444204345
53,USDC,TUSD,1571965.9093026167
54,WBTC,USDT,7943052.498484448
55,USDT,WBTC,6477201.330465149
56,FUN,WETH,3512454.1676168027
57,WETH,FUN,3793319.344225599
58,sUSD,FRAX,1429176.1651424365
59,FRAX,sUSD,1285198.311876316
60,UNI,WETH,3313465.699646953
61,WETH,UNI,3873797.191038559
62,WBTC,renBTC,2200175.052739371
63,renBTC,WBTC,3100538.6080497066
64,MATIC,WETH,1037591.2434851264
65,WETH,MATIC,1095404.9406497886
66,WETH,BTT,2182727.326674348
67,BTT,WETH,1268762.0320228836
68,1INCH,USDT,3061899.6754970443
69,USDT,1INCH,1558906.1355716349
70,USDC,EURS,745968.6926540001
71,EURS,USDC,798703.656357
72,RAI,DAI,1676372.1389848446
73,DAI,RAI,3495158.867615949
74,FRAX,USDT,859873.4757488185
75,USDT,FRAX,800685.1911643051
76,WETH,oSQTH,1318238.944204858
77,oSQTH,WETH,1606066.5539534353
78,BIT,WETH,1123284.162637679
79,WETH,BIT,2160059.269217777
80,sILV2,WETH,14504.83706504259
81,WETH,sILV2,27964.79442743433
82,BUSD,USDC,1319170.0220709995
83,USDC,BUSD,1261405.3508450002
84,GNO,WETH,4057551.039300569
85,WETH,GNO,4122632.008012392
86,WETH,ENS,2030663.095964676
87,ENS,WETH,1766766.430169416
88,WETH,sETH2,2932.0681290758043
89,sETH2,WETH,416038.0590742065
90,UNI,USDC,2203.9072720000004
91,USDC,UNI,1476.644611
92,NEXO,WETH,2585925.413843133
93,WETH,NEXO,2441655.033917062
94,FUN,USDC,2486342.1444770005
95,USDC,FUN,2138039.541391999
96,DAI,FRAX,123623.57538930656
97,FRAX,DAI,1386587.475777221
98,,USDC,976946.6570969998
99,USDC,,982267.801748
