,Source,Target,Volume
0,USDC,WETH,100637453.68688495
1,WETH,USDC,97914809.14990091
2,USDC,WETH,39698269.68227169
3,WETH,USDC,35483739.175015256
4,WETH,USDT,13154447.39028769
5,USDT,WETH,14287172.97894875
6,WETH,USDT,14372476.661277184
7,USDT,WETH,14659416.26673983
8,DAI,WETH,13751958.822573286
9,WETH,DAI,13715417.741160678
10,WBTC,WETH,9750613.49556287
11,WETH,WBTC,9508638.125956347
12,USDC,USDT,5539332.816565937
13,USDT,USDC,8310964.113404882
14,WBTC,WETH,7003915.89332045
15,WETH,WBTC,4461520.768847186
16,WBTC,USDC,5156142.973795761
17,USDC,WBTC,5438832.147420358
18,AXS,WETH,7209736.398036983
19,WETH,AXS,6898399.908606551
20,MM,USDC,13430642.438720005
21,USDC,MM,12010399.606414003
22,DAI,USDC,2269451.652649719
23,USDC,DAI,4871060.329106637
24,HEX,USDC,13313249.290624984
25,USDC,HEX,14349057.349732984
26,UNI,WETH,6318098.356526055
27,WETH,UNI,4491529.364200822
28,WETH,SLP,4404644.019938053
29,SLP,WETH,4340463.425881811
30,DAI,WETH,1295436.828983193
31,WETH,DAI,1143198.073305641
32,LINK,WETH,4190770.1072999793
33,WETH,LINK,4068791.511290079
34,MM,WETH,11633978.863152469
35,WETH,MM,11279977.06775663
36,FEI,USDC,2877588.5206251694
37,USDC,FEI,3873608.106390385
38,ETH2x-FLI,WETH,594642.7844538619
39,WETH,ETH2x-FLI,671145.4257856294
40,DAI,USDT,1115300.0177215212
41,USDT,DAI,1565238.6796311098
42,COMP,WETH,1591056.7114968123
43,WETH,COMP,1774070.1304596355
44,CEL,WETH,2420680.451503231
45,WETH,CEL,2575865.502022251
46,SHIB,WETH,718452.9080191411
47,WETH,SHIB,980060.3329232729
48,HEX,WETH,3847027.331626282
49,WETH,HEX,3898118.0078476346
50,UST,USDT,2329526.504127906
51,USDT,UST,1846899.93570522
52,MATIC,WETH,1008211.801767668
53,WETH,MATIC,918217.3876506792
54,PERP,WETH,441962.0363762093
55,WETH,PERP,717363.8474945305
56,USDC,UST,1238870.7865960002
57,UST,USDC,1386881.9902690006
58,QNT,WETH,405985.7506200781
59,WETH,QNT,355415.0060130452
60,FRAX,USDC,895868.3458759999
61,USDC,FRAX,1235537.2279639996
62,USDC,EURS,315281.095055
63,EURS,USDC,503021.420474
64,AAVE,WETH,631574.2510346798
65,WETH,AAVE,490530.06340981566
66,WBTC,USDC,2637013.481611289
67,USDC,WBTC,2675212.5427393853
68,MKR,WETH,337115.1433388999
69,WETH,MKR,202851.666197415
70,WBTC,PAX,465493.0318539986
71,PAX,WBTC,549308.4515656088
72,RAI,DAI,619722.7154658962
73,DAI,RAI,438085.59569614654
74,MM,WETH,2237393.6489215028
75,WETH,MM,1863591.4289107677
76,INST,WETH,346327.12607675075
77,WETH,INST,190922.14528912143
78,sUSD,USDC,684751.8544166641
79,USDC,sUSD,417295.0576295376
80,RUNE,WETH,201462.6387500213
81,WETH,RUNE,193348.55571893003
82,NEXO,WETH,397988.75261114986
83,WETH,NEXO,429412.7267169452
84,WETH,TRIBE,29075.097771561992
85,TRIBE,WETH,31837.067072505564
86,UBT,WETH,109497.86619727968
87,WETH,UBT,152836.12530446312
88,LUSD,DAI,406102.1506901897
89,DAI,LUSD,614884.8593989902
90,WETH,TRU,139298.89183531422
91,TRU,WETH,89269.45422578722
92,GALA,WETH,130290.97765821568
93,WETH,GALA,135655.42766243662
94,YFI,WETH,189425.77186501323
95,WETH,YFI,145149.17669998822
96,WETH,ENJ,403208.8525864116
97,ENJ,WETH,438874.9829679506
98,WETH,WTON,132201.48720529486
99,WTON,WETH,115481.96740296812
